_rs_gaia,_q,_r_gaia,EDR3Name_gaia,RA_ICRS_gaia,e_RA_ICRS_gaia,DE_ICRS_gaia,e_DE_ICRS_gaia,Source_gaia,SolID_gaia,RandomI_gaia,Epoch_gaia,Plx_gaia,e_Plx_gaia,RPlx_gaia,PM_gaia,pmRA_gaia,e_pmRA_gaia,pmDE_gaia,e_pmDE_gaia,RADEcor_gaia,RAPlxcor_gaia,RApmRAcor_gaia,RApmDEcor_gaia,DEPlxcor_gaia,DEpmRAcor_gaia,DEpmDEcor_gaia,PlxpmRAcor_gaia,PlxpmDEcor_gaia,pmRApmDEcor_gaia,NAL_gaia,NAC_gaia,NgAL_gaia,NbAL_gaia,gofAL_gaia,chi2AL_gaia,epsi_gaia,sepsi_gaia,Solved_gaia,APF_gaia,nueff_gaia,pscol_gaia,e_pscol_gaia,RApscolCorr_gaia,DEpscolCorr_gaia,PlxpscolCorr_gaia,pmRApscolCorr_gaia,pmDEpscolCorr_gaia,MatchObsA_gaia,Nper_gaia,amax_gaia,MatchObs_gaia,NewMatchObs_gaia,MatchObsrm_gaia,IPDgofha_gaia,IPDgofhp_gaia,IPDfmp_gaia,IPDfow_gaia,RUWE_gaia,SDSk1_gaia,SDSk2_gaia,SDSk3_gaia,SDSk4_gaia,SDMk1_gaia,SDMk2_gaia,SDMk3_gaia,SDMk4_gaia,Dup_gaia,o_Gmag_gaia,FG_gaia,e_FG_gaia,RFG_gaia,Gmag_gaia,e_Gmag_gaia,o_BPmag_gaia,FBP_gaia,e_FBP_gaia,RFBP_gaia,BPmag_gaia,e_BPmag_gaia,o_RPmag_gaia,FRP_gaia,e_FRP_gaia,RFRP_gaia,RPmag_gaia,e_RPmag_gaia,NBPcont_gaia,NBPblend_gaia,NRPcont_gaia,NRPblend_gaia,Mode_gaia,E_BP_RP__gaia,BP-RP_gaia,BP-G_gaia,G-RP_gaia,RVDR2_gaia,e_RVDR2_gaia,o_RVDR2_gaia,Tefftemp_gaia,loggtemp_gaia,__Fe_H_temp_gaia,GLON_gaia,GLAT_gaia,ELON_gaia,ELAT_gaia,PS1_gaia,SDSSDR13_gaia,SkyMapper2_gaia,URAT1_gaia,GmagCorr_gaia,e_GmagCorr_gaia,FGCorr_gaia,E_BP_RP_Corr_gaia,RAJ2000_gaia,e_RAJ2000_gaia,DEJ2000_gaia,e_DEJ2000_gaia,RADEcorJ2000_gaia,_r_gaiadist,RA_ICRS_gaiadist,DE_ICRS_gaiadist,rgeo_gaiadist,b_rgeo_gaiadist,B_rgeo_gaiadist,rpgeo_gaiadist,b_rpgeo_gaiadist,B_rpgeo_gaiadist,Flag_gaiadist
[0.06252346491045042],2434.0,0.06252346491045042,Gaia EDR3 3017252531608726528,83.81215632718,0.0735,-5.6108917689,0.0622,3017252531608726528,1636042515805110272,819589152,2016.0,2.7855,0.12,23.2123,1.648,1.642,0.091,-0.141,0.079,0.1495,-0.2673,-0.0705,-0.1663,-0.1381,0.011,-0.3156,0.1711,0.3808,-0.0882,399,0,399,0,16.9646,2570.8,0.799,69.3,95,0,,1.2341,0.0196,0.021,-0.226,-0.088,-0.196,0.078,45,19,0.127553,49,30,0,0.015,168.0,17,0,1.662,0.241,0.234,0.19,0.545,176.648,-13.281,3.301,-42.788,0,386,7914.2,41.266,191.787,15.941348,0.006296,46,1875.4,62.682,29.92,17.15579,0.036395,44,11333.0,164.46,68.91,14.612029,0.016203,0,2,0,2,0,1.669,2.543761,1.214442,1.329319,,,0,,,,209.2169259515,-19.489714053,82.9618514857,-28.8991193801,101260838121417360,,27371698,422014522,15.928828,0.006238,8006.0,0.256,83.8121489935,1.461,-5.61089114244,1.2861,-0.0783,0.063,83.81215632718,-5.6108917689,355.159973,342.078583,366.984741,350.981018,338.187012,365.823395,10033.0
[0.24212244949412887],2435.0,0.24212244949412887,Gaia EDR3 3017360279452469248,83.81340841575,1.017,-5.46052310106,0.8753,3017360279452469248,1636042515805110272,266022011,2016.0,,,,,,,,,0.1454,,,,,,,,,,258,0,258,0,5.2044,388.17,4.585,4.04,3,0,,,,,,,,,32,18,1.97932,34,21,0,0.0311,156.0,0,0,,0.155,0.288,0.154,0.579,161.181,-22.612,11.114,-42.79,0,247,148.4,1.7589,84.371,20.258774,0.01316,14,567.55,100.14,5.668,18.453526,0.191582,19,592.26,90.095,6.574,17.816618,0.165207,0,8,0,10,0,7.815,0.636908,-1.805248,2.442156,,,0,,,,209.0752387638,-19.4206916492,82.9716709918,-28.7489918364,101440838133497808,,,,20.258774,0.01316,148.4,6.628,83.81340841575,1.017,-5.46052310106,0.8753,0.1454,,,,,,,,,,
"[0.3077268785349738, 8.910369989537458, 9.649909957674442]",2436.0,0.3077268785349738,Gaia EDR3 3017364127743286400,83.81393877729,0.261,-5.37098778206,0.2287,3017364127743286400,1636042515805110272,1293669805,2016.0,1.7733,0.4119,4.3056,1.318,0.563,0.352,1.192,0.28,0.179,-0.1311,0.0103,-0.0503,-0.3258,-0.0196,-0.3854,0.2298,0.3228,0.0238,387,0,387,0,175.1752,136288.77,3.113,4920.0,95,0,,1.3768,0.0662,0.038,-0.128,0.041,-0.084,0.196,45,21,0.495246,49,27,0,0.246,69.9,0,0,11.961,0.125,0.272,0.256,0.483,-158.125,-16.614,-3.663,-43.319,0,331,55403.0,999.77,55.415,13.828542,0.019786,34,60954.0,1951.1,31.241,13.376028,0.034866,40,118710.0,4326.1,27.439,12.06172,0.039749,1,3,2,3,0,3.243,1.314308,-0.452514,1.766822,,,0,,,,208.9908273419,-19.3797316533,82.9772609824,-28.6595893064,101550838139605168,,,,13.82934,0.0198,55362.0,1.994,83.81393626315,5.6303,-5.37099307978,4.5798,0.0269,0.308,83.81393877729,-5.37098778206,780.978821,536.254883,1385.68958,588.935303,490.470276,706.307068,10033.0
"[0.3065403521965981, 9.924226345838996]",2437.0,0.3065403521965981,Gaia EDR3 3017364372567255296,83.81417582601,0.0545,-5.35388237061,0.049,3017364372567255296,1636042515805110272,474762487,2016.0,2.3463,0.0851,27.5626,2.245,1.547,0.071,-1.628,0.058,0.1679,-0.1364,-0.0775,-0.0203,-0.3116,0.0029,-0.4351,0.2805,0.2595,0.0334,413,0,413,0,4.0259,761.02,0.43,9.93,95,0,,1.2081,0.0144,-0.054,-0.168,0.045,-0.153,0.224,47,20,0.101591,50,50,1,0.142,84.3,0,0,1.144,0.17,0.311,0.239,0.471,-155.085,-18.423,-4.5,-43.114,0,383,6282.3,42.803,146.773,16.192072,0.007894,32,32103.0,420.24,76.393,14.072164,0.014484,33,41186.0,234.83,175.386,13.211016,0.007253,0,32,0,33,0,11.666,0.861148,-2.119908,2.981056,,,0,,,,208.9747704946,-19.371781437,82.9784816568,-28.6425158384,101570838141535744,,,,16.195842,0.007918,6260.5,10.461,83.81416892175,1.1472,-5.35387513627,0.9514,0.0337,0.307,83.81417582601,-5.35388237061,415.946167,401.369781,431.214752,420.621643,408.283478,434.402588,10023.0
[9.743416089062483],2438.0,9.743416089062483,Gaia EDR3 3017360279452469248,83.81340841575,1.017,-5.46052310106,0.8753,3017360279452469248,1636042515805110272,266022011,2016.0,,,,,,,,,0.1454,,,,,,,,,,258,0,258,0,5.2044,388.17,4.585,4.04,3,0,,,,,,,,,32,18,1.97932,34,21,0,0.0311,156.0,0,0,,0.155,0.288,0.154,0.579,161.181,-22.612,11.114,-42.79,0,247,148.4,1.7589,84.371,20.258774,0.01316,14,567.55,100.14,5.668,18.453526,0.191582,19,592.26,90.095,6.574,17.816618,0.165207,0,8,0,10,0,7.815,0.636908,-1.805248,2.442156,,,0,,,,209.0752387638,-19.4206916492,82.9716709918,-28.7489918364,101440838133497808,,,,20.258774,0.01316,148.4,6.628,83.81340841575,1.017,-5.46052310106,0.8753,0.1454,,,,,,,,,,
"[9.235441179348678, 9.532160427733906]",2439.0,9.235441179348678,Gaia EDR3 3017366709029832064,83.81451450561,1.0582,-5.32874166754,1.0157,3017366709029832064,1636042515805110272,842345090,2016.0,,,,,,,,,-0.0216,,,,,,,,,,250,0,244,6,3.506,323.32,5.723,4.66,3,0,,,,,,,,,30,19,1.88335,35,30,1,0.0289,84.9,3,20,,0.194,0.115,0.173,0.694,-136.741,-0.084,-24.924,44.824,0,240,154.92,2.2517,68.803,20.212065,0.016019,0,,,,,,0,,,,,,,,,,2,,,,,,,0,,,,208.9511691308,-19.3601026513,82.980264036,-28.617421593,101600838145605936,,,,20.212065,0.016019,154.92,,83.81451450561,1.0582,-5.32874166754,1.0157,-0.0216,,,,,,,,,,
"[0.19950095437170223, 4.370652850995153, 7.990391097341203, 8.989668607624731, 8.995794789002113, 9.28759812513601, 9.494419781784806, 9.650801612918173]",2440.0,0.19950095437170223,Gaia EDR3 3017363960241964032,83.81434928021,0.0701,-5.3959642052,0.0563,3017363960241964032,1636042515805110272,1005090632,2016.0,2.7195,0.1009,26.9437,3.04,2.872,0.094,-0.999,0.076,0.3531,-0.3341,-0.3701,-0.4236,-0.3277,-0.3366,-0.5544,0.3764,0.4426,0.1326,304,0,304,0,-4.8262,1261.5,0.527,35.5,95,0,,1.2701,0.0156,0.043,-0.072,-0.141,-0.224,0.061,36,18,0.145094,39,24,0,0.0117,94.1,0,0,0.808,0.236,0.305,0.14,0.483,-178.019,-6.664,-2.195,-41.496,0,271,21005.0,151.66,138.502,14.881574,0.008309,24,139810.0,2281.2,61.285,12.47472,0.017934,27,173040.0,944.34,183.242,11.652515,0.007028,0,0,0,0,0,14.894,0.822205,-2.406854,3.229058,,,0,,,,209.0146367372,-19.3906657724,82.9763355586,-28.6845558737,,,,,14.883588,0.008323,20966.0,13.693,83.81433646,1.5274,-5.39595976738,1.2471,0.1614,0.2,83.81434928021,-5.3959642052,362.932251,350.617859,376.442261,363.503754,350.731384,375.798798,10022.0
"[0.21653936149381578, 8.759583521093653, 8.897675058372032, 8.958137869996778]",2441.0,0.21653936149381578,Gaia EDR3 3017363960251436032,83.81507162813,0.0254,-5.40085501057,0.0238,3017363960251436032,1636042515805110272,273221081,2016.0,2.504,0.0351,71.2958,2.111,1.413,0.034,-1.568,0.029,0.2735,-0.0641,-0.347,-0.2852,-0.1687,-0.2557,-0.5953,0.1082,0.2265,0.1772,371,0,371,0,-0.3148,1359.08,0.228,33.6,95,0,,1.3478,0.0063,-0.112,-0.153,-0.069,-0.064,0.13,43,20,0.051506,48,28,0,0.00608,53.5,0,0,0.987,0.147,0.245,0.161,0.505,-176.68,-14.355,-3.542,-44.226,0,358,65262.0,214.78,303.856,13.650721,0.004512,40,98656.0,1165.3,84.659,12.85323,0.013125,42,162440.0,619.25,262.317,11.72116,0.005605,0,40,0,42,0,4.001,1.13207,-0.79749,1.929561,,,0,,,,209.0196058394,-19.3922364891,82.976881975,-28.6894759725,101510838150919360,,,423013512,13.652486,0.004517,65156.0,2.771,83.81506532129,0.5499,-5.40084804039,0.4813,0.1948,0.217,83.81507162813,-5.40085501057,391.698151,387.396088,396.577637,394.619659,389.837036,400.121246,10033.0
"[0.20714746765993036, 5.787612912576447, 6.460014843012067, 7.110471933830827, 8.263378120469614]",2442.0,0.20714746765993036,Gaia EDR3 3017364127743288320,83.81515197954,0.0189,-5.38234278234,0.0166,3017364127743288320,1636042515805110272,1160799894,2016.0,2.5113,0.0263,95.4497,1.883,1.107,0.026,1.524,0.021,0.3004,-0.0568,0.0457,-0.0084,-0.119,0.0441,-0.3301,0.2385,0.2627,0.1764,347,347,347,0,-0.0303,1479.91,0.174,39.5,95,0,,1.3507,0.0047,0.055,-0.101,0.078,-0.054,0.178,41,22,0.0373129,44,24,0,0.063,100.0,0,0,0.998,,,,,,,,,0,317,234840.0,1487.8,157.842,12.260441,0.00741,31,151700.0,1750.3,86.668,12.386085,0.012834,32,332180.0,5122.9,64.842,10.944468,0.017166,0,26,0,16,0,2.06,1.441617,0.125644,1.315973,,,0,,,,209.0021415176,-19.3837915068,82.9780038026,-28.6709897518,,,,424014336,12.260441,0.00741,234840.0,0.797,83.81514703646,0.4154,-5.38234955363,0.3389,0.1725,0.207,83.81515197954,-5.38234278234,398.167236,392.888489,401.600708,397.975525,394.073578,402.580231,10033.0
"[0.3053836091384705, 8.568742104058076, 9.611700418444986]",2443.0,0.3053836091384705,Gaia EDR3 3017366880827931136,83.81531620111,0.1562,-5.29644234603,0.134,3017366880827931136,1636042515805110272,1176358612,2016.0,2.668,0.2136,12.4916,0.809,0.795,0.193,-0.149,0.157,0.1969,0.0726,-0.0521,0.0096,-0.109,0.0312,-0.3875,0.2431,0.1583,0.0175,407,0,406,1,-1.0047,639.33,1.099,7.28,95,0,,1.0586,0.0408,0.066,-0.056,-0.011,-0.117,0.2,48,22,0.271156,50,31,0,0.0278,83.4,0,0,0.964,0.0744,0.329,0.155,0.483,128.308,-23.234,8.799,-42.385,0,0,,,,,,0,,,,,,38,1417.4,56.139,25.248,16.869154,0.043168,,,0,2,0,,,,,,,0,,,,208.9210276109,-19.3447684729,82.9829679181,-28.5851997399,101640838152954656,,27401662,,,,,,83.8153126506,3.1058,-5.29644168277,2.5736,0.0155,0.305,83.81531620111,-5.29644234603,372.573029,338.338043,410.06781,,,,99.0
"[0.21106464887950177, 6.530063455230636]",2444.0,0.21106464887950177,Gaia EDR3 3017360902234947328,83.81533550474,0.0273,-5.42588637288,0.0242,3017360902234947328,1636042515805110272,1359630356,2016.0,2.5653,0.0399,64.3568,2.423,2.368,0.037,0.509,0.03,0.2325,-0.1673,-0.3377,-0.2039,-0.0611,-0.1535,-0.4848,0.2319,0.154,0.1101,405,0,403,2,-2.662,875.74,0.226,15.4,95,0,,1.3478,0.0071,-0.003,-0.166,-0.116,-0.116,0.081,48,21,0.0538581,52,30,0,0.116,102.0,0,2,0.906,0.235,0.264,0.188,0.56,169.502,-18.566,4.211,-43.524,0,393,28671.0,245.52,116.775,14.543755,0.009697,44,49922.0,1938.9,25.748,13.592808,0.04226,42,82777.0,1841.7,44.945,12.453123,0.024451,0,1,0,1,0,4.628,1.139685,-0.950947,2.090632,,,0,,,,209.043400942,-19.4033219588,82.9757868217,-28.7144902759,101480838153569360,,,,14.54549,0.009712,28625.0,3.398,83.8153249308,0.5992,-5.42588863493,0.4857,0.1226,0.211,83.81533550474,-5.42588637288,382.348022,377.466187,387.533417,385.300873,379.389709,391.204315,10033.0
[0.1608283955855308],2445.0,0.1608283955855308,Gaia EDR3 3017360524277847168,83.81549208747,0.0539,-5.44123008577,0.0457,3017360524277847168,1636042515805110272,1599644197,2016.0,2.4246,0.0774,31.319,1.194,0.875,0.075,-0.812,0.056,0.3013,-0.1377,-0.2648,-0.2251,-0.1208,-0.1645,-0.446,0.2594,0.1667,0.1502,385,0,380,5,-2.1042,937.41,0.445,18.1,95,0,,1.2223,0.0136,-0.027,-0.152,-0.105,-0.221,0.047,45,21,0.10836,51,31,0,0.0964,122.0,0,0,0.923,0.226,0.312,0.157,0.542,176.995,-19.872,2.306,-43.102,0,380,7730.2,60.378,128.03,15.966885,0.008917,29,8755.0,827.02,10.586,15.482903,0.102599,44,14750.0,893.44,16.509,14.325942,0.065876,0,0,0,0,0,3.041,1.156961,-0.483982,1.640943,,,0,,,,209.0579859849,-19.4101201928,82.9751093837,-28.7298232758,101470838154810944,,27372564,,15.96855,0.008929,7718.4,1.809,83.81548817946,1.2077,-5.44122647633,0.9197,0.1634,0.161,83.81549208747,-5.44123008577,401.914948,387.330566,417.302216,398.777008,387.715179,413.73172,10033.0
[0.5180155261731735],2446.0,0.5180155261731735,Gaia EDR3 3209572508470187264,83.81571936656,0.0758,-4.84844551723,0.0668,3209572508470187264,1636042515805110272,1245566037,2016.0,2.7327,0.1041,26.2578,1.903,1.713,0.096,-0.83,0.08,0.3444,-0.1224,-0.1311,-0.2495,-0.1789,-0.1357,-0.4562,0.1761,0.1271,-0.0267,441,0,441,0,-0.8809,749.82,0.526,7.48,95,0,,1.1335,0.0193,0.006,-0.173,-0.012,-0.179,0.246,52,21,0.134407,58,32,0,0.00701,163.0,2,0,0.97,0.174,0.344,0.214,0.539,164.381,-25.024,7.7,-43.692,0,435,2211.3,2.7454,805.451,17.325752,0.003067,46,280.76,16.012,17.534,19.21771,0.061983,50,3532.0,16.616,212.572,15.877842,0.006354,0,0,0,0,0,1.724,3.339869,1.891958,1.44791,,,0,,,,208.498404091,-19.1410738466,83.0082162707,-28.1377539931,102180838156822272,,27404705,426014918,17.300161,0.003054,2264.0,0.194,83.81571172615,1.5415,-4.8484418281,1.3154,-0.0062,0.518,83.81571936656,-4.84844551723,359.038635,347.611053,373.031799,360.974121,348.463165,373.98703,10033.0
[0.06986821232447646],2448.0,0.06986821232447646,Gaia EDR3 3017359356046772864,83.81622582849,0.3235,-5.48136412156,0.2675,3017359356046772864,1636042515805110272,1535229049,2016.0,-0.7016,0.5004,-1.4021,2.006,1.85,0.437,-0.775,0.335,0.2482,-0.1622,-0.2697,-0.2135,-0.0314,-0.1075,-0.4424,0.2668,0.224,0.0282,351,0,351,0,49.1205,107199.5,3.39,3570.0,95,0,,0.9543,0.0859,0.023,-0.205,-0.179,-0.222,0.177,41,19,0.627406,49,31,0,0.0192,74.4,0,0,3.366,0.248,0.288,0.154,0.527,167.468,-14.154,15.269,-42.146,0,347,22196.0,119.73,185.385,14.821698,0.006472,47,5604.8,279.53,20.051,15.967148,0.054222,46,29611.0,485.55,60.984,13.569263,0.0182,0,1,0,0,0,1.587,2.397884,1.14545,1.252435,,,0,,,,209.096295967,-19.427608771,82.9737041414,-28.7699450463,101420838162122784,,27372502,423013516,14.810774,0.006419,22420.0,0.195,83.81621756795,7.083,-5.48136067725,5.4894,0.0424,0.07,83.81622582849,-5.48136412156,2618.46143,1807.88708,3546.97534,2369.75073,2115.67896,2628.36914,10033.0
[0.538830880239184],2449.0,0.538830880239184,Gaia EDR3 3209521209381041024,83.81648690712,0.0118,-5.24970454856,0.011,3209521209381041024,1636042515805110272,667692254,2016.0,2.5655,0.0162,158.0172,1.277,1.014,0.016,-0.776,0.013,0.1869,0.1076,-0.1704,-0.0819,-0.0881,-0.0835,-0.4418,0.1784,0.0537,0.1417,455,17,454,1,6.1304,625.62,0.063,2.98,31,0,1.39,,,,,,,,53,21,0.0228713,55,30,0,0.0508,90.9,0,0,1.211,,,,,,,,,0,431,55946.0,625.61,89.427,13.81794,0.01245,52,17973.0,702.87,25.571,14.70197,0.042551,52,55462.0,1607.0,34.512,12.887901,0.031686,0,1,0,1,0,1.313,1.814069,0.88403,0.930038,,,0,,,,208.8774273822,-19.3225612503,82.9868897697,-28.5385744716,101700838164780768,,27401787,424014338,13.81794,0.01245,55946.0,0.003,83.81648238014,0.2569,-5.2497010998,0.2196,0.1455,0.539,83.81648690712,-5.24970454856,384.416931,382.135956,386.320831,383.499023,380.863861,385.845215,10033.0
[0.3986565046438012],2450.0,0.3986565046438012,Gaia EDR3 3017367121346097152,83.81650761063,0.0509,-5.28261603386,0.0446,3017367121346097152,1636042515805110272,1257404251,2016.0,2.5258,0.0728,34.6943,1.343,0.395,0.067,1.284,0.054,0.171,-0.0073,-0.1404,-0.0459,-0.0806,-0.0138,-0.3767,0.2498,0.106,-0.0028,458,0,456,2,-3.1175,1009.21,0.49,17.2,95,0,,1.1649,0.0136,0.052,-0.101,-0.043,-0.181,0.161,53,22,0.093945,55,31,0,0.0465,94.4,0,0,0.897,0.0818,0.268,0.15,0.556,157.796,-20.557,4.593,-42.665,0,423,5201.6,13.222,393.416,16.397026,0.0039,50,1513.1,166.39,9.094,17.38885,0.119422,51,8693.7,130.77,66.48,14.899889,0.016763,0,3,0,3,0,1.962,2.48896,0.991823,1.497137,,,0,,,,208.908532097,-19.3374498082,82.9850854876,-28.5714477841,101660838164981264,,27401679,424014339,16.379564,0.003869,5285.9,0.557,83.81650584624,1.0771,-5.2826217383,0.8874,0.0004,0.399,83.81650761063,-5.28261603386,388.194427,376.490479,399.776581,388.436462,376.889374,401.421936,10033.0
"[0.24023308430432527, 5.146967195391164, 8.295685804502856, 8.65925600896799, 9.324689321266678, 9.42043461508631, 9.773013958816723, 9.94912881813639]",2451.0,0.24023308430432527,Gaia EDR3 3017365914449685888,83.8169556069,0.1106,-5.34339875733,0.0971,3017365914449685888,1636042515805110272,239534201,2016.0,2.8809,0.1644,17.5199,4.392,2.143,0.147,3.834,0.124,0.1003,-0.055,-0.0306,0.0644,-0.1935,0.0868,-0.3048,0.1825,0.222,-0.0043,414,0,414,0,40.0832,35465.23,1.382,1040.0,95,0,,1.1996,0.0283,0.044,-0.116,-0.042,-0.173,0.098,48,22,0.20466,50,27,0,0.0333,117.0,0,0,2.691,0.162,0.241,0.16,0.556,-152.837,-17.478,-9.804,-43.245,0,401,44237.0,243.29,181.824,14.072907,0.006576,37,38364.0,316.93,121.051,13.878724,0.009393,46,83922.0,813.3,103.186,12.438209,0.01118,0,20,0,27,0,2.764,1.440516,-0.194183,1.634699,,,0,,,,208.9661885988,-19.3645691283,82.9822145341,-28.6321798597,,,,424014340,14.072752,0.006576,44243.0,1.501,83.81694603916,2.3546,-5.34341579672,2.0091,-0.0111,0.24,83.8169556069,-5.34339875733,342.67041,327.168396,361.585663,352.670135,333.846375,380.113617,10033.0
"[0.2651521475746888, 0.288972214807572]",2452.0,0.2651521475746888,Gaia EDR3 3017360970954300032,83.81756587958,1.547,-5.41557759455,1.5729,3017360970954300032,1636042515805110272,484446734,2016.0,,,,,,,,,-0.9736,,,,,,,,,,94,0,94,0,1.9544,116.9,0.394,1.38,3,0,,,,,,,,,12,6,3.51053,21,14,2,7.91,137.0,1,100,,0.639,0.984,0.641,0.936,-140.147,43.89,-20.102,43.86,0,30,3484.4,98.476,35.383,16.832056,0.030809,0,,,,,,0,,,,,,,,,,2,,,,,,,0,,,,209.0347173013,-19.3966800427,82.9788896026,-28.7043022755,,,,,16.832056,0.030809,3484.4,,83.81756587958,1.547,-5.41557759455,1.5729,-0.9736,,,,,,,,,,
"[0.12811963512241792, 8.269824508547343]",2453.0,0.12811963512241792,Gaia EDR3 3017360107653781248,83.81771389485,1.2469,-5.47606571111,1.0298,3017360107653781248,1636042515805110272,395046899,2016.0,,,,,,,,,0.3791,,,,,,,,,,332,0,318,14,68.9472,7142.54,12.105,289.0,3,0,,,,,,,,,38,17,2.48406,47,27,0,0.459,104.0,0,0,,0.276,0.319,0.195,0.615,156.184,-24.682,14.541,-41.721,0,330,506.39,8.3152,60.9,18.926144,0.01804,27,556.19,67.863,8.196,18.475475,0.132503,36,2024.3,78.992,25.626,16.48222,0.042536,0,1,0,1,0,5.096,1.993256,-0.450668,2.443924,,,0,,,,209.0919939135,-19.4238930167,82.9756873635,-28.764725364,101420838176979120,,27372514,,18.926144,0.01804,506.39,3.762,83.81771389485,1.2469,-5.47606571111,1.0298,0.3791,,,,,,,,,,
"[0.2369708744524917, 2.2823784690056352, 4.113583666811467, 8.098958767766351]",2454.0,0.2369708744524917,Gaia EDR3 3017365850036814208,83.81782677335,0.0768,-5.35253633376,0.0706,3017365850036814208,1636042515805110272,402242209,2016.0,2.4993,0.117,21.3615,0.438,0.433,0.102,-0.064,0.093,0.0868,-0.031,-0.0874,0.098,-0.2284,0.0655,-0.3287,0.2799,0.3001,0.0886,368,0,368,0,-11.6208,601.52,0.541,6.73,95,0,,1.1544,0.0211,-0.006,-0.139,0.033,-0.115,0.172,42,19,0.147784,45,24,0,0.0696,93.4,0,0,0.6,0.189,0.22,0.206,0.61,-136.601,-20.702,-14.803,-43.549,0,326,3369.7,22.278,151.256,16.8684,0.007689,31,25447.0,262.11,97.086,14.324443,0.011526,32,32109.0,106.46,301.619,13.481313,0.005219,11,20,7,25,0,17.081,0.84313,-2.543958,3.387088,,,0,,,,208.9752417408,-19.3679307789,82.9826934508,-28.6413488815,101570838177627344,,,,16.872188,0.007712,3357.9,15.878,83.81782484053,1.6404,-5.35253605129,1.5122,0.0794,0.237,83.81782677335,-5.35253633376,391.588837,377.251434,411.433746,393.966034,380.845703,409.525604,10022.0
"[0.28414086805830036, 9.741997093823096]",2455.0,0.28414086805830036,Gaia EDR3 3017366910881807744,83.8178643752,0.1811,-5.29560877133,0.1598,3017366910881807744,1636042515805110272,1013597906,2016.0,2.0516,0.2566,7.9946,0.91,0.828,0.232,0.376,0.193,0.1565,0.0311,-0.081,-0.0304,-0.151,-0.0166,-0.36,0.2629,0.1305,-0.0178,393,0,393,0,3.8711,571.25,1.026,3.76,95,0,,1.254,0.0496,0.045,-0.097,-0.051,-0.14,0.141,48,22,0.326385,51,28,0,0.0186,108.0,0,0,1.141,0.124,0.263,0.181,0.543,159.901,-19.948,3.349,-43.531,0,377,575.88,1.6795,342.894,18.786545,0.004197,13,963.67,276.24,3.489,17.878725,0.311245,39,846.71,41.851,20.231,17.428564,0.053799,0,0,0,0,1,3.144,0.450161,-0.90782,1.357981,,,0,,,,208.9214575267,-19.3421287439,82.9859002928,-28.5844909587,101640838178565664,,27401664,,18.788623,0.004202,574.77,1.968,83.81786067871,3.7351,-5.29561044224,3.1532,-0.0147,0.284,83.8178643752,-5.29560877133,515.623779,447.450165,601.024048,418.774139,390.209045,486.581635,10021.0
[0.45622555648517926],2456.0,0.45622555648517926,Gaia EDR3 3017367568022692480,83.81804153007,0.0329,-5.26052812512,0.0294,3017367568022692480,1636042515805110272,1284135443,2016.0,2.4998,0.0461,54.2555,1.655,0.992,0.044,1.325,0.037,0.1503,0.0063,-0.1789,-0.0512,-0.1002,-0.0403,-0.3856,0.2469,0.1358,0.0539,458,0,455,3,-1.2995,1161.54,0.324,20.2,95,0,,1.2352,0.0088,-0.005,-0.104,-0.065,-0.134,0.129,53,22,0.0619528,55,30,0,0.163,70.1,0,0,0.956,0.0854,0.268,0.1,0.579,172.437,-22.522,2.602,-43.501,0,438,11802.0,119.15,99.053,15.507466,0.011302,54,2175.1,90.302,24.087,16.994848,0.045162,54,15188.0,424.72,35.76,14.294154,0.030596,0,0,0,1,0,1.471,2.700694,1.487382,1.213312,,,0,,,,208.8883959905,-19.3260841149,82.9880490847,-28.5494606668,101680838180287424,,27401775,424014342,15.493421,0.011166,11956.0,0.035,83.81803710185,0.7067,-5.26053401387,0.596,0.057,0.456,83.81804153007,-5.26052812512,390.766327,384.71109,397.049866,391.400299,385.159698,397.651215,10033.0
[0.3423899220068169],2458.0,0.3423899220068169,Gaia EDR3 3017366709030057600,83.81921646936,0.0705,-5.32658671378,0.0617,3017366709030057600,1636042515805110272,685988463,2016.0,2.4224,0.1033,23.4557,1.371,1.359,0.088,0.177,0.072,0.1761,0.061,-0.0031,0.0362,-0.0813,0.0816,-0.2954,0.2439,0.0896,0.0021,395,0,393,2,0.236,607.46,0.493,6.8,95,0,,1.2267,0.0193,-0.037,-0.131,-0.136,-0.224,0.167,47,21,0.123098,49,28,2,0.024,164.0,1,0,1.008,0.138,0.277,0.0999,0.586,-178.896,-23.751,7.282,-43.499,0,370,2855.1,34.848,81.93,17.04832,0.013535,34,5920.8,685.3,8.64,15.907597,0.125699,45,7546.3,608.98,12.392,15.053557,0.087699,1,3,0,1,0,4.717,0.854039,-1.140724,1.994763,,,0,,,,208.9513785142,-19.3549526359,82.9857106037,-28.6154976947,101600838192128496,,27373046,,17.052098,0.013581,2845.2,3.513,83.81921040191,1.4035,-5.32658750104,1.1785,-0.0035,0.342,83.81921646936,-5.32658671378,405.355713,390.356842,422.274384,405.010559,388.641785,423.558502,10023.0
