name,ra,dec,Fcsc_s,e_Fcsc_s,Fcsc_m,e_Fcsc_m,Fcsc_h,powlaw_gamma_mean,e_powlaw_gamma_mean,e_Fcsc_h,var_intra_prob,var_inter_prob,Class
2CXO J084052.1+131823,130.2172083333333,13.30638888888889,4.598721546757964e-16,2.9694411152234047e-16,4.243903656520659e-15,9.216476962085597e-16,2.238850770540731e-14,,,4.4407353784155655e-15,0.127,,AGN
2CXO J084106.7+031206,130.27829166666663,3.201916666666667,6.647202115439197e-14,1.6115000351784758e-14,6.186797884560804e-14,1.4995000378060112e-14,1.470797884560803e-13,,,4.09500138437373e-14,0.042,,AGN
2CXO J084127.1+131410,130.36325,13.236380555555554,9.297669809493509e-14,5.556111239598176e-15,5.611e-14,3.370000000000003e-15,1.49e-13,2.040787307364817,0.1130180591241717,1.1599999999999996e-14,0.431,,AGN
2CXO J084136.3+130857,130.40129166666665,13.149227777777778,1.0873191538243211e-14,1.5180005975241385e-15,8.421e-15,1.3490000000000004e-15,2.209797884560803e-14,1.9823090361145232,0.2648959985369585,4.475001266818006e-15,0.138,,AGN
2CXO J084304.8+292953,130.77012499999998,29.49823333333333,1.1881486557741068e-14,1.2431300184051709e-15,9.908112747182321e-15,1.2752478491502605e-15,1.4423548142002582e-14,2.168532305945692,0.2602231760491282,3.081965518702341e-15,0.769,1.0,AGN
2CXO J084309.8+292919,130.79120833333332,29.4888,9.012186287757052e-15,1.0693670340164184e-15,6.558737638603509e-15,1.0486955572918712e-15,2.3545008287154483e-14,1.6762784532420356,0.2093526612661502,4.318372577548745e-15,0.729,0.987,AGN
2CXO J084621.1+013755,131.58829166666666,1.632202777777778,1.1482021154391972e-13,9.650058746053124e-15,9.875393653682409e-14,8.155006256417278e-15,3.129e-13,1.906383076486423,0.1480245126138521,2.8900000000000014e-14,0.9,,LM-STAR
2CXO J084809.9+444902,132.04149999999998,44.81728888888889,8.853274119443811e-15,7.789155756037327e-16,4.7447854643690615e-15,4.556275278725779e-16,1.9703093718053147e-14,1.6537132669929175,0.106399446251614,2.033336352255178e-15,0.368,0.728,AGN
2CXO J084827.3+445434,132.11379166666666,44.90965833333333,3.526287812911901e-15,4.422885729636482e-16,1.4016771450347054e-15,2.29820248079403e-16,5.84321242259919e-15,2.012766152972846,0.1980732827472546,9.353560773108069e-16,0.713,0.234,AGN
2CXO J084837.9+445352,132.1582083333333,44.89803333333333,1.474633959964477e-16,6.608256852220326e-17,4.682305065906543e-16,1.3466269288199072e-16,3.0956947975325464e-15,,,7.118157449590107e-16,0.84,0.823,AGN
2CXO J084840.3+445801,132.16829166666668,44.96698888888889,1.3196982460406939e-14,7.723480815036696e-16,9.652185613437138e-15,6.029050466122037e-16,3.1767520755691114e-14,1.6956709582089748,0.1015979223558248,2.2262542553601385e-15,0.494,0.988,AGN
2CXO J084840.6+445733,132.16925,44.959175,1.2473540091503892e-15,2.1830073375161656e-16,1.9066927578208906e-15,2.7113601524183284e-16,6.070856137855152e-15,2.101128075067298,0.2912251148907716,9.20681604690972e-16,0.509,0.14,AGN
2CXO J084846.1+611234,132.19216666666665,61.20963055555556,3.800754427061391e-14,1.2747370133612083e-14,4.895202115439197e-14,1.3425000422272718e-14,9.968202115439201e-14,,,3.6615000154827575e-14,0.579,,AGN
2CXO J084849.6+111729,132.20674999999997,11.29158611111111,8.0872021154392e-14,1.0145000558798542e-14,2.8037978845608032e-14,3.625001563864872e-15,7.179e-14,2.279809610472258,0.1894396469692197,1.1099999999999998e-14,0.828,,AGN
2CXO J084854.4+445150,132.22691666666665,44.863933333333335,2.465087266885736e-15,3.211247479374818e-16,2.511329899893764e-15,3.052221054044541e-16,1.0531434015534232e-14,1.4665323059456916,0.1863118390041159,1.242058934896352e-15,0.956,0.909,AGN
2CXO J084856.7+445226,132.23649999999998,44.873983333333335,1.950864617086036e-15,3.187459353321895e-16,7.680507446542619e-16,1.6699493091568852e-16,4.2734440756868986e-15,,,8.116174811555056e-16,0.937,0.759,AGN
2CXO J084858.1+445435,132.24220833333334,44.909825,3.5551146274621445e-14,1.3127353013887608e-15,1.6131006482547344e-14,7.847863122069498e-16,3.5728969104356496e-14,2.214978845608029,0.0570993697229948,2.211767093785666e-15,1.0,0.621,AGN
2CXO J084902.2+450004,132.25954166666665,45.00133611111111,7.534428243521278e-16,2.1190907327550268e-16,1.1976386263173777e-15,2.196637490080556e-16,2.318389418556961e-14,1.142797884560803,0.4535001250057465,1.934128669731349e-15,0.934,0.821,AGN
2CXO J084902.5+445706,132.2604583333333,44.95170555555556,5.439955730513024e-16,1.3459773713793222e-16,2.821432597878369e-15,3.348256154587997e-16,1.072661460572496e-14,2.2247449985808743,0.3161212505256163,1.2892720087560657e-15,0.827,0.166,AGN
2CXO J084902.5+450040,132.2605833333333,45.011155555555554,5.8476141966024025e-15,5.645248667747979e-16,3.637675578920523e-15,3.7809085965639486e-16,7.895764442040328e-15,2.101117497871312,0.1311590687914066,1.2164978567392789e-15,0.99,0.488,AGN
2CXO J084905.0+445714,132.27112499999998,44.95413611111111,1.5649956958393115e-14,8.90883526436399e-16,7.62584104637184e-15,5.167606713948654e-16,2.1017014634297914e-14,1.9807767301688315,0.0705972308773051,1.7182666998534464e-15,0.6,0.526,AGN
2CXO J084907.2+445814,132.28016666666664,44.970688888888894,4.9863901864590175e-16,1.4424706958378706e-16,4.9651390723355e-16,1.3596396060694728e-16,1.8228413548187442e-15,,,5.470592993594839e-16,0.567,0.879,AGN
2CXO J084922.5+445357,132.34391666666664,44.89918333333333,5.501246056486156e-15,5.453527840967855e-16,4.188617119706713e-15,4.2005824328380676e-16,9.017039389160697e-15,2.1353724992904373,0.1825524890503273,1.1647741066761946e-15,0.646,0.778,AGN
2CXO J084923.2+445250,132.34687499999998,44.88068055555556,1.6785333662522893e-15,2.777513442117037e-16,1.8670267576979525e-15,2.760746519780313e-16,4.892029599240848e-15,1.8937238441889035,0.3352192428471426,8.788211663177701e-16,0.11,0.205,AGN
2CXO J085002.4-454141,132.51020833333334,-45.69490833333333,1.7627978845608032e-13,8.650065537455564e-15,5.242e-14,3.2499999999999988e-15,8.547999999999999e-14,,,8.499999999999995e-15,1.0,,LM-STAR
2CXO J085058.8+115138,132.74508333333333,11.860675,4.844743849865405e-15,1.0402520224313785e-15,5.793116349155843e-15,9.636779675745358e-16,1.452435962466351e-14,,,2.8855678277556695e-15,0.114,,AGN
2CXO J085107.2+115302,132.78004166666665,11.883894444444444,2.201e-14,1.99e-15,8.365999999999999e-15,1.1520000000000006e-15,6.262e-15,4.974567483680056,0.9011418066711616,1.774e-15,0.71,,LM-STAR
2CXO J085113.3+115140,132.80566666666664,11.861138888888888,6.084e-14,3.3400000000000014e-15,3.297e-14,2.1600000000000004e-15,7.204999999999999e-14,2.635776730168832,0.1445474628194613,6.250000000000005e-15,1.0,,LM-STAR
2CXO J085116.3+520816,132.81816666666666,52.137883333333335,6.548797884560803e-14,5.3350010626074605e-15,3.985797884560802e-14,3.155001796833524e-15,1.211202115439197e-13,2.0267873073648173,0.1280159431016104,1.0750052734860248e-14,0.726,,AGN
2CXO J085118.2+115019,132.82612499999996,11.838766666666666,1.793276155811097e-15,6.251175415671932e-16,7.978845608028655e-18,6.028102749890869e-18,7.978845608028655e-18,,,6.028102749890869e-18,,,LM-STAR
2CXO J085118.6+114702,132.82791666666665,11.784055555555556,2.1966275007095623e-14,2.0854594519786267e-15,8.031797884560804e-15,1.0445000542748801e-15,1.1232393653682407e-14,4.110714415708388,0.520488813182955,2.278500223924073e-15,0.99,,LM-STAR
2CXO J085119.0+115005,132.82920833333333,11.8349,1.344319153824321e-15,4.938000183686068e-16,1.2829776968925592e-16,1.3083057788170831e-16,7.978845608028655e-18,,,6.028102749890869e-18,,,LM-STAR
2CXO J085119.1+114754,132.82999999999998,11.798505555555556,1.9287978845608026e-15,5.655001002477608e-16,2.1405212692635182e-16,1.5773000129388455e-16,7.978845608028655e-18,,,6.028102749890869e-18,,,LM-STAR
2CXO J085119.7+115210,132.832125,11.869630555555556,8.559606346317591e-15,1.7295002950049033e-15,8.840859050305779e-16,3.7552109410176924e-16,3.5007072756451423e-16,,,3.134428137943534e-16,0.935,,LM-STAR
2CXO J085119.9+114700,132.833,11.783508333333334,1.579e-15,5.57e-16,7.978845608028655e-18,6.028102749890869e-18,7.978845608028655e-18,,,6.028102749890869e-18,,,LM-STAR
2CXO J085120.7+115326,132.8365833333333,11.890602777777778,4.46e-14,2.820000000000001e-15,2.3104253852703653e-14,1.8504412109758863e-15,3.83365923229752e-14,3.0633513448984657,0.198651020990121,4.5709724359097126e-15,1.0,,LM-STAR
2CXO J085121.7+115237,132.84066666666666,11.877205555555555,1.0693775581453364e-14,1.4617671929511073e-15,1.5288507705407317e-15,4.640703685984662e-16,7.978845608028655e-18,,,6.028102749890869e-18,,,LM-STAR
2CXO J085123.7+114949,132.8490833333333,11.830372222222222,2.351e-14,2.080000000000001e-15,7.540202115439198e-15,1.0455000542229674e-15,5.401202115439197e-15,6.178504020504143,1.0523472046901443,1.556500036421531e-15,0.624,,LM-STAR
2CXO J085127.1+114656,132.86329166666667,11.782486111111112,1.2021595769121606e-15,5.549000040865102e-16,1.0870372499290438e-15,3.9935023990550544e-16,4.650594620406136e-15,,,1.6212959786068305e-15,0.535,,CV
2CXO J085128.1+114927,132.8673333333333,11.824325,1.1161968268412044e-14,1.4725086623009108e-15,3.0960846175678854e-15,6.931308739078154e-16,3.153541734426209e-15,,,1.2627015537496745e-15,0.307,,LM-STAR
2CXO J085128.9+520717,132.8705,52.12148611111111,3.8560528859799287e-14,4.1558526518907065e-15,7.236967119696574e-15,1.388754786130602e-15,3.9447978845608026e-15,5.647621518375455,1.0503349008515774,2.201500025750676e-15,1.0,,LM-STAR
2CXO J085131.2+114550,132.88025,11.764072222222222,6.634000000000001e-15,1.3570000000000002e-15,2.1990740403718995e-15,5.836190030994961e-16,5.267633870420517e-16,,,3.979753435477952e-16,0.351,,LM-STAR
2CXO J085136.0+114633,132.9000833333333,11.77585277777778,5.735e-15,1.1950000000000005e-15,9.81139365368241e-16,3.839500132884755e-16,6.299298607538623e-16,,,4.759187121038841e-16,0.272,,LM-STAR
2CXO J085137.8+115057,132.90774999999996,11.849183333333334,1.4697978845608032e-14,1.6150035102199506e-15,4.2153078873990544e-15,7.856876936621013e-16,1.3630682922877193e-15,,,1.0293206760152e-15,0.695,,LM-STAR
2CXO J085258.3+162459,133.24329166666666,16.41658888888889,1.0981145729718168e-14,2.473653872385402e-15,3.772925328866815e-15,1.2378414501910025e-15,3.230726273291308e-15,,,2.284823737346956e-15,0.203,0.416,LM-STAR
2CXO J085318.5+511930,133.32741666666664,51.32517777777778,1.8016927638500094e-15,2.1254250719178863e-16,3.447849009835572e-16,1.0590330246580392e-16,2.852633894096415e-16,,,1.5475079272727322e-16,0.433,0.108,LM-STAR
2CXO J085320.6+511907,133.3362083333333,51.31886111111111,1.304577607079358e-15,1.905734470943829e-16,2.8225505169593412e-16,9.434808688744151e-17,4.161391585994564e-16,,,3.220586258514894e-16,0.984,,LM-STAR
2CXO J085322.2+511916,133.34274999999997,51.321133333333336,2.367960281958995e-16,8.142958778937431e-17,9.5506781928103e-17,7.21563899161937e-17,1.96598755781826e-16,,,1.4853245175731102e-16,,,LM-STAR
2CXO J085408.0+502941,133.53366666666668,50.49490555555556,3.899381927770954e-15,1.5962626852005185e-15,3.3682021154391973e-15,1.084500052273041e-15,3.7944030821629246e-15,,,1.887276850962217e-15,0.008,,AGN
2CXO J085417.6+532735,133.57341666666665,53.459825,1.4806010577195982e-14,5.992500236504434e-15,1.7099303292537177e-14,7.634853944478833e-15,6.25395539378512e-14,,,3.1105144339071466e-14,0.285,,AGN
2CXO J085436.4+022023,133.65175,2.3398833333333333,1.168319153824321e-15,8.878000102167358e-16,7.978845608028655e-18,6.028102749890869e-18,8.768606346317591e-15,,,5.480500093095706e-15,,,AGN
2CXO J085441.7+305754,133.6738333333333,30.96517777777778,1.6012021154391974e-13,1.3350042464437196e-14,9.454808461756789e-14,8.140011143012284e-15,2.415e-13,1.997085766283355,0.1075482066041835,2.48e-14,0.719,,AGN
2CXO J085536.1-464413,133.90062499999996,-46.73710833333333,1.5576592322975198e-15,4.85091630620921e-16,4.833202115439197e-15,8.835000641653782e-16,2.4982021154391966e-14,1.133180961047226,0.1815252979571669,4.455001272505179e-15,0.503,,NS
2CXO J085605.8+450520,134.02441666666664,45.08888888888889,1.7410000000000002e-14,3.08e-15,3.358e-14,4.420000000000002e-15,1.236e-13,1.865351344898466,0.2426236347523001,1.6100000000000002e-14,0.361,,AGN
2CXO J085641.5+424254,134.17320833333332,42.71506388888889,5.691797884560803e-15,2.303500024610425e-15,3.5112021154391975e-15,1.962500028886682e-15,1.490127156094922e-14,,,7.617263393986007e-15,0.361,,AGN
