_rs_unwise,_q,_r_unwise,objID_unwise,RAJ2000_unwise,DEJ2000_unwise,XposW1_unwise,XposW2_unwise,YposW1_unwise,YposW2_unwise,FW1_unwise,FW2_unwise,e_XposW1_unwise,e_XposW2_unwise,e_YposW1_unwise,e_YposW2_unwise,e_FW1_unwise,e_FW2_unwise,q_W1_unwise,q_W2_unwise,rchi2W1_unwise,rchi2W2_unwise,fFW1_unwise,fFW2_unwise,FW1lbs_unwise,FW2lbs_unwise,e_FW1lbs_unwise,e_FW2lbs_unwise,fwhmW1_unwise,fwhmW2_unwise,SpModW1_unwise,SpModW2_unwise,e_SpModW1_unwise,e_SpModW2_unwise,skyW1_unwise,skyW2_unwise,RAW1deg_unwise,RAW2deg_unwise,DEW1deg_unwise,DEW2deg_unwise,coaddID_unwise,detIDW1_unwise,detIDW2_unwise,nmW1_unwise,nmW2_unwise,PrimW1_unwise,PrimW2_unwise,FlagsW1_unwise,FlagsW2_unwise,f_FlagsW1_unwise,f_FlagsW2_unwise,Prim_unwise
"[1.027, 7.622]",327.0,1.027,1670m591o0038377,166.3392511,-58.7223749,1467.359,1467.361,1499.939,1499.946,21950.0,20749.0,0.002,0.004,0.001,0.004,26.49,56.352,1.0,1.0,74.12,11.07,0.9278,0.9064,22084.0,20869.0,26.929,57.455,2.6312,2.8527,-0.000353754,-0.000482321,6.49546e-05,0.000128,-45.585,-19.868,166.3392511,166.3392417,-58.7223749,-58.7223737,1670m591,1670m591w1o0039158,1670m591w2o0033781,194.0,197.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[0.175],328.0,0.175,1670m591o0038376,166.3453696,-58.722916,1466.694,1466.697,1495.774,1495.769,19910.0,18923.0,0.002,0.004,0.002,0.004,25.105,53.911,1.0,1.0,28.32,4.649,0.9372,0.9213,20036.0,19015.0,25.511,54.98,2.6328,2.8535,0.000448406,0.000234067,6.65592e-05,0.000133,-43.289,-15.761,166.3453696,166.3453768,-58.722916,-58.7229139,1670m591,1670m591w1o0039157,1670m591w2o0033780,198.0,194.0,1.0,1.0,0.0,16.0,0.0,0.0,1.0
"[0.603, 7.917]",329.0,0.603,1670m591o0034474,166.0323873,-58.8463056,1302.472,1302.477,1706.054,1706.06,152110.0,146530.0,0.0,0.001,0.0,0.001,62.478,125.92,1.0,1.0,411.2,49.66,0.9937,0.9921,152400.0,146870.0,63.617,128.13,2.6316,2.8532,0.00021261,0.000212371,2.57425e-05,4.7e-05,-36.921,0.18462,166.0323873,166.0323777,-58.8463056,-58.8463021,1670m591,1670m591w1o0035142,1670m591w2o0030342,198.0,195.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[6.639, 9.173, 9.453]",330.0,6.639,1670m591o0104596,166.1759474,-58.7319098,1453.582,1453.66,1610.769,1610.957,1281.2,1256.6,0.017,0.048,0.015,0.045,12.093,31.583,1.0,1.0,33.47,11.29,0.3311,0.2793,1234.7,1230.1,12.359,32.405,2.6337,2.8526,0.00876933,0.0148821,0.000362941,0.001025,-39.538,-32.415,166.1759474,166.1756721,-58.7319098,-58.7318481,1670m591,1670m591w1o0112243,1670m591w2o0096550,194.0,184.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[1.125, 4.36, 6.969, 9.635]",331.0,1.125,1670m591o0035156,166.5424657,-58.8266938,1332.03,1332.05,1360.804,1360.66,16644.0,15274.0,0.002,0.005,0.002,0.005,23.416,50.269,1.0,1.0,161.5,4.514,0.9025,0.8664,16536.0,15266.0,23.808,51.299,2.6307,2.8527,0.00157005,-0.00042212,7.14723e-05,0.000152,-73.391,-57.224,166.5424657,166.5426788,-58.8266938,-58.8266799,1670m591,1670m591w1o0035837,1670m591w2o0030946,200.0,203.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.007, 5.737, 7.006, 7.493, 9.42]",332.0,1.007,1670m591o0135153,166.5443757,-58.8650903,1281.776,1281.937,1359.136,1359.326,1616.3,1877.0,0.015,0.035,0.015,0.035,14.74,38.031,1.0,1.0,53.34,5.968,0.1734,0.1678,1628.1,1925.4,14.985,38.858,2.631,2.8527,0.000326097,-0.00152719,0.000364388,0.000833,-76.341,-73.639,166.5443757,166.544098,-58.8650903,-58.8649656,1670m591,1670m591w1o0152709,1670m591w2o0092406,196.0,192.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0
"[5.145, 9.059, 9.119]",333.0,5.145,1670m591o0029995,166.3357284,-58.9799157,1130.197,1130.201,1498.778,1498.779,74208.0,71362.0,0.001,0.002,0.001,0.002,44.843,91.067,1.0,1.0,239.7,41.47,0.9795,0.9743,74448.0,71505.0,45.554,92.608,2.6319,2.8526,0.000195742,-1.85967e-05,3.64386e-05,6.7e-05,-69.139,-58.937,166.3357284,166.3357273,-58.9799157,-58.9799123,1670m591,1670m591w1o0030548,1670m591w2o0026422,210.0,204.0,1.0,1.0,0.0,128.0,0.0,0.0,1.0
"[4.029, 6.795]",334.0,4.029,1670m591o0136855,166.4306885,-58.7396099,1445.405,1445.558,1437.587,1437.542,1012.1,833.39,0.022,0.076,0.018,0.066,11.953,32.097,1.0,1.0,23.76,4.894,0.1669,0.1009,1056.8,848.44,12.187,32.866,2.6362,2.8563,-0.00145656,-0.00292277,0.000449741,0.001465,-49.423,-29.369,166.4306885,166.430756,-58.7396099,-58.739493,1670m591,1670m591w1o0155392,1670m591w2o0166747,203.0,191.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.65, 4.151]",335.0,1.65,1670m591o0213293,166.2277573,-58.7200789,0.0,1469.51,0.0,1575.754,0.0,14461.0,0.0,0.01,0.0,0.01,0.0,90.851,0.0,0.99553,0.0,53.86,0.0,0.1133,0.0,14393.0,0.0,92.261,0.0,2.8545,0.0,0.00182778,0.0,0.000273,0.0,-28.437,0.0,166.2277573,0.0,-58.7200789,1670m591,,1670m591w2o0153767,0.0,184.0,0.0,1.0,0.0,34.0,0.0,0.0,1.0
[7.614],336.0,7.614,1670m591o0105083,166.2948498,-58.717386,1473.565,1473.558,1530.19,1529.981,7619.6,8116.9,0.004,0.009,0.004,0.009,19.312,44.673,1.0,1.0,45.16,42.8,0.5703,0.5435,7701.0,8166.5,19.605,45.529,2.633,2.853,0.000837922,0.00484687,0.00011101,0.000229,-47.5,-25.232,166.2948498,166.2951579,-58.717386,-58.7173928,1670m591,1670m591w1o0112817,1670m591w2o0097022,198.0,190.0,1.0,1.0,128.0,128.0,0.0,0.0,1.0
"[2.377, 6.656]",337.0,2.377,1670m591o0101417,166.5455931,-58.8325997,1324.315,1323.494,1358.627,1358.826,1336.3,2289.8,0.014,0.023,0.013,0.022,10.864,29.445,1.0,1.0,79.58,21.35,0.4391,0.6636,1338.7,2228.4,11.094,30.212,2.6352,2.8541,0.00806308,0.00863838,0.00032413,0.000518,-70.825,-57.239,166.5455931,166.5452912,-58.8325997,-58.8332253,1670m591,1670m591w1o0108647,1670m591w2o0053737,200.0,199.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[1.266],338.0,1.266,1670m591o0038118,166.4190868,-58.7313967,1456.084,1456.078,1445.568,1445.563,435290.0,420020.0,0.0,0.001,0.0,0.001,102.47,204.38,1.0,1.0,989.1,109.9,0.9984,0.9973,435690.0,419310.0,104.87,208.55,2.6339,2.8534,0.000670075,0.000253916,1.51148e-05,2.8e-05,-37.951,-10.459,166.4190868,166.4190948,-58.7313967,-58.731401,1670m591,1670m591w1o0038890,1670m591w2o0033558,198.0,199.0,1.0,1.0,1.0,0.0,8.0,0.0,1.0
"[1.669, 1.684, 8.338, 9.937]",339.0,1.669,1670m591o0174253,166.5180824,-58.7837303,1388.148,0.0,1377.766,0.0,567.88,0.0,0.03,0.0,0.029,0.0,9.6721,0.0,1.0,0.0,117.7,0.0,0.2173,0.0,607.61,0.0,9.9169,0.0,2.6318,0.0,-0.00364548,0.0,0.000629021,0.0,-68.493,0.0,166.5180824,0.0,-58.7837303,0.0,1670m591,1670m591w1o0154526,,197.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"[2.825, 8.198]",340.0,2.825,1670m591o0133304,166.274231,-58.9862561,1121.441,1121.452,1540.17,1540.231,2474.9,2874.1,0.01,0.023,0.009,0.021,14.07,35.315,1.0,1.0,71.18,10.62,0.3087,0.3204,2412.6,2794.4,14.315,36.105,2.6329,2.8546,0.00297648,0.00255382,0.000224791,0.000482,-63.222,-43.732,166.274231,166.2741407,-58.9862561,-58.9862472,1670m591,1670m591w1o0149881,1670m591w2o0129724,202.0,201.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.12, 6.927, 7.433, 9.699]",341.0,0.12,1670m591o0029799,166.3118676,-58.985994,1122.068,1122.051,1514.788,1514.84,33357.0,32386.0,0.001,0.003,0.001,0.003,31.648,65.975,1.0,1.0,73.88,21.95,0.9451,0.935,33418.0,32443.0,32.18,67.253,2.631,2.8511,-0.000506938,-0.000135958,5.2771e-05,0.000101,-67.071,-54.865,166.3118676,166.3117903,-58.985994,-58.986006,1670m591,1670m591w1o0030348,1670m591w2o0026244,210.0,205.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.47, 6.434, 6.82, 8.116]",342.0,1.47,1670m591o0100611,166.0236213,-58.8548518,1291.196,1291.255,1711.82,1711.788,2342.6,2286.8,0.011,0.031,0.01,0.028,14.899,37.454,1.0,1.0,313.5,24.67,0.2571,0.2236,2484.7,2488.6,15.12,38.215,2.6313,2.853,0.00106168,-0.00168508,0.000245959,0.000636,-36.011,3.0593,166.0236213,166.0236703,-58.8548518,-58.8548064,1670m591,1670m591w1o0107706,1670m591w2o0092659,198.0,191.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[0.999],343.0,0.999,1670m591o0037684,166.4600059,-58.7454682,1437.912,1437.897,1417.604,1417.591,29787.0,28573.0,0.001,0.003,0.001,0.003,29.51,61.875,1.0,1.0,96.71,10.31,0.9726,0.969,29836.0,28756.0,30.052,63.15,2.6337,2.8534,-0.000915706,-0.000717998,5.68086e-05,0.000108,-50.381,-35.978,166.4600059,166.4600255,-58.7454682,-58.7454799,1670m591,1670m591w1o0038443,1670m591w2o0033189,206.0,201.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[2.216, 4.161]",344.0,2.216,1670m591o0103785,166.097811,-58.7558557,1421.52,1421.284,1663.418,1663.166,5399.0,4777.1,0.006,0.016,0.006,0.017,21.405,45.703,1.0,1.0,196.3,28.79,0.2063,0.2157,5282.7,4624.1,21.674,46.498,2.6361,2.8528,-0.000441015,0.00169879,0.000167382,0.000387,-33.268,-5.1782,166.097811,166.0981776,-58.7558557,-58.7560383,1670m591,1670m591w1o0111328,1670m591w2o0095752,198.0,188.0,1.0,1.0,0.0,128.0,0.0,0.0,1.0
[1.353],345.0,1.353,1670m591o0034055,166.021794,-58.8592821,1285.377,1285.384,1712.969,1712.972,55301.0,53611.0,0.001,0.002,0.001,0.002,39.675,82.334,1.0,1.0,289.6,41.53,0.9655,0.9522,55601.0,53845.0,40.339,83.826,2.6312,2.8528,-0.00152969,-0.00127035,4.23555e-05,7.8e-05,-34.927,6.0435,166.021794,166.0217893,-58.8592821,-58.8592769,1670m591,1670m591w1o0034718,1670m591w2o0030004,195.0,186.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.065, 8.045, 9.727]",346.0,1.065,1670m591o0037978,166.1369005,-58.7345794,1449.737,1449.829,1637.253,1637.195,7310.4,7171.6,0.004,0.01,0.003,0.009,17.82,40.593,1.0,1.0,19.87,7.296,0.7698,0.7555,7352.5,7161.0,18.158,41.594,2.6329,2.8521,-0.00052321,0.000119686,0.000110495,0.000241,-43.443,-29.94,166.1369005,166.1369868,-58.7345794,-58.7345102,1670m591,1670m591w1o0038742,1670m591w2o0033439,189.0,190.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[2.196, 7.327]",347.0,2.196,1670m591o0137248,166.3224521,-58.7100055,1483.431,1483.214,1511.531,1511.862,695.76,889.25,0.027,0.061,0.024,0.058,10.507,29.008,1.0,1.0,74.43,2.929,0.237,0.2753,757.68,938.05,10.761,29.844,2.6366,2.852,-0.00992036,-0.00445759,0.000585367,0.001264,-48.441,-25.412,166.3224521,166.3219616,-58.7100055,-58.7101689,1670m591,1670m591w1o0156005,1670m591w2o0135156,199.0,189.0,1.0,1.0,128.0,144.0,0.0,0.0,1.0
"[3.702, 7.766]",348.0,3.702,1670m591o0033419,166.0204153,-58.8780527,1260.792,1260.748,1713.527,1713.594,4325.2,4374.2,0.005,0.014,0.005,0.014,14.632,36.301,1.0,1.0,61.44,8.412,0.8418,0.8335,4469.8,4598.5,14.942,37.264,2.6351,2.8547,0.00193608,-0.000160515,0.000148425,0.000345,-19.698,23.552,166.0204153,166.0203159,-58.8780527,-58.8780861,1670m591,1670m591w1o0034070,1670m591w2o0029407,192.0,186.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[6.718, 6.72, 6.94, 9.663]",349.0,6.718,1670m591o0201210,166.1228219,-58.7370529,1446.369,0.0,1646.774,0.0,206.99,0.0,0.079,0.0,0.074,0.0,9.139,0.0,1.0,0.0,22.21,0.0,0.1816,0.0,214.4,0.0,9.3995,0.0,2.6334,0.0,-0.0147919,0.0,0.00173853,0.0,-42.666,0.0,166.1228219,0.0,-58.7370529,0.0,1670m591,1670m591w1o0201124,,189.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"[7.043, 8.091]",350.0,7.043,1670m591o0148354,166.0323382,-58.800164,1362.872,1362.839,1706.999,1706.923,400.52,328.37,0.043,0.153,0.038,0.144,9.2909,26.428,1.0,1.0,80.48,9.366,0.3036,0.245,463.04,404.56,9.5358,27.229,2.6294,2.8512,-0.0181845,-0.0205286,0.00094947,0.003472,-42.527,-20.672,166.0323382,166.0324493,-58.800164,-58.8001898,1670m591,1670m591w1o0175835,1670m591w2o0172381,199.0,194.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.82, 6.878]",351.0,0.82,1670m591o0099923,166.5615877,-58.8772056,1266.0,1265.932,1347.372,1347.306,1949.9,1900.9,0.01,0.028,0.01,0.028,11.749,29.828,1.0,1.0,50.13,3.889,0.4604,0.4288,1887.4,1855.5,12.032,30.713,2.6333,2.8526,0.00383097,0.00161338,0.000236277,0.000611,-76.889,-76.525,166.5615877,166.5616856,-58.8772056,-58.8772586,1670m591,1670m591w1o0106906,1670m591w2o0131986,193.0,191.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[3.907, 4.456, 9.039]",352.0,3.907,1670m591o0101018,166.5653989,-58.8443194,1309.07,1309.333,1345.1,1345.334,1604.3,2099.9,0.014,0.03,0.014,0.029,13.159,33.604,0.99046,0.99011,286.7,22.82,0.2752,0.2864,1594.3,2103.5,13.386,34.358,2.6296,2.8549,0.0180849,0.0100097,0.00034201,0.000628,-73.735,-74.379,166.5653989,166.5650565,-58.8443194,-58.8441166,1670m591,1670m591w1o0108188,1670m591w2o0093055,201.0,196.0,1.0,1.0,34.0,34.0,0.0,0.0,1.0
[0.509],353.0,0.509,1670m591o0038931,166.3020666,-58.7050187,1489.809,1489.758,1525.463,1525.49,4831.4,5236.5,0.005,0.012,0.005,0.012,16.468,38.091,1.0,1.0,149.6,11.7,0.5131,0.5528,4934.6,5230.7,16.848,39.184,2.6349,2.8549,-0.00565028,-0.0010829,0.000153736,0.000305,-48.7,-29.247,166.3020666,166.3020267,-58.7050187,-58.7050576,1670m591,1670m591w1o0039722,1670m591w2o0034258,198.0,199.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[0.256],354.0,0.256,1670m591o0037073,166.063007,-58.7626007,1412.352,1412.361,1686.921,1686.922,7594.0,7469.2,0.003,0.009,0.003,0.009,17.718,41.051,1.0,1.0,87.72,13.45,0.7799,0.7293,7700.5,7489.7,18.049,42.005,2.6313,2.8528,-0.000961304,-0.000945747,0.000109613,0.000235,-44.57,-20.622,166.063007,166.063005,-58.7626007,-58.7625934,1670m591,1670m591w1o0037814,1670m591w2o0032650,201.0,191.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[1.332],355.0,1.332,1670m591o0033372,166.5637458,-58.8823655,1259.256,1259.255,1345.864,1345.863,50425.0,48837.0,0.001,0.002,0.001,0.002,37.714,77.791,1.0,1.0,266.6,39.78,0.9484,0.9319,50333.0,48786.0,38.294,79.154,2.6312,2.8523,0.00134933,0.000718474,4.29063e-05,8.1e-05,-77.98,-77.187,166.5637458,166.5637473,-58.8823655,-58.8823661,1670m591,1670m591w1o0034023,1670m591w2o0029363,195.0,194.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[1.292],356.0,1.292,1670m591o0037021,166.0578147,-58.7645136,1409.796,1409.791,1690.409,1690.398,28782.0,27587.0,0.001,0.003,0.001,0.003,29.299,61.81,1.0,1.0,84.05,15.28,0.963,0.9567,28815.0,27606.0,29.846,63.158,2.6345,2.8541,-0.00099653,-0.00110805,5.72625e-05,0.00011,-46.013,-22.72,166.0578147,166.0578299,-58.7645136,-58.7645179,1670m591,1670m591w1o0037761,1670m591w2o0032604,201.0,189.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[4.463, 6.525, 8.921]",357.0,4.463,1670m591o0061512,166.3599415,-58.7082593,1485.983,1486.131,1486.065,1486.179,1212.5,1447.8,0.014,0.036,0.013,0.034,10.169,28.6,1.0,1.0,9.694,1.578,0.7135,0.7044,1204.4,1430.8,10.406,29.368,2.6292,2.8517,-7.16448e-05,0.00112665,0.000332028,0.000774,-38.66,-13.201,166.3599415,166.3597758,-58.7082593,-58.7081454,1670m591,1670m591w1o0063219,1670m591w2o0054599,193.0,194.0,1.0,1.0,0.0,16.0,0.0,0.0,1.0
[0.053],358.0,0.053,1670m591o0038998,166.2765685,-58.7026379,1492.731,1492.73,1542.838,1542.823,25372.0,24752.0,0.001,0.004,0.001,0.003,28.067,59.615,1.0,1.0,122.1,21.62,0.9364,0.9352,25468.0,24696.0,28.65,61.046,2.6316,2.8527,-0.0013966,-0.00158483,6.17937e-05,0.000118,-50.27,-29.867,166.2765685,166.2765896,-58.7026379,-58.7026389,1670m591,1670m591w1o0039790,1670m591w2o0034320,199.0,191.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[2.649, 7.701, 9.851]",359.0,2.649,1670m591o0102115,166.0149949,-58.8065738,1354.303,1354.154,1718.631,1718.817,902.55,1358.5,0.023,0.043,0.023,0.043,12.015,31.668,1.0,1.0,198.2,17.32,0.1448,0.2093,949.57,1347.7,12.235,32.426,2.635,2.8518,0.00287551,0.00672793,0.000479934,0.000899,-35.336,-9.9184,166.0149949,166.0147163,-58.8065738,-58.8066858,1670m591,1670m591w1o0109447,1670m591w2o0094144,198.0,190.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.05, 8.689]",360.0,1.05,1670m591o0061088,166.0465274,-58.7693361,1403.371,1403.311,1697.977,1698.072,3250.4,3394.2,0.006,0.017,0.006,0.017,13.318,33.668,1.0,1.0,35.6,6.363,0.7042,0.681,3234.9,3377.1,13.608,34.56,2.6313,2.8525,-0.0017544,-0.000941157,0.000175886,0.000405,-48.916,-27.652,166.0465274,166.0463861,-58.7693361,-58.7693807,1670m591,1670m591w1o0062768,1670m591w2o0054208,195.0,185.0,1.0,1.0,128.0,128.0,0.0,0.0,1.0
[1.388],361.0,1.388,1670m591o0029385,166.3248743,-58.9981538,1106.245,1106.247,1505.844,1506.015,2657.0,2768.1,0.007,0.019,0.007,0.018,11.855,30.204,1.0,1.0,20.24,5.12,0.7798,0.7797,2638.5,2768.4,12.133,31.038,2.6314,2.8518,0.00187612,0.00167525,0.000190808,0.000444,-68.951,-60.703,166.3248743,166.3246208,-58.9981538,-58.9981505,1670m591,1670m591w1o0029924,1670m591w2o0025878,199.0,196.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[2.439, 4.98, 7.84]",362.0,2.439,1670m591o0039065,166.3289286,-58.70058,1495.817,1495.847,1507.259,1507.196,3062.8,2837.1,0.007,0.021,0.007,0.02,13.519,33.133,1.0,1.0,18.79,2.001,0.6092,0.5613,3026.7,2826.9,13.786,33.982,2.6324,2.852,0.00131226,-4.17232e-06,0.000180938,0.000469,-43.648,-27.231,166.3289286,166.3290211,-58.70058,-58.7005578,1670m591,1670m591w1o0039860,1670m591w2o0034380,200.0,196.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.523, 7.205, 8.474]",363.0,0.523,1670m591o0035205,166.5817412,-58.8254802,1333.809,1333.827,1334.201,1334.209,16420.0,15424.0,0.002,0.005,0.002,0.005,22.846,48.619,1.0,1.0,64.71,13.58,0.9406,0.931,16561.0,15591.0,23.27,49.716,2.6315,2.8522,-0.000215054,-0.000870883,7.36381e-05,0.000149,-76.324,-77.294,166.5817412,166.5817289,-58.8254802,-58.8254664,1670m591,1670m591w1o0035887,1670m591w2o0030986,202.0,202.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[4.306],364.0,4.306,1670m591o0034152,166.5926953,-58.860045,1288.611,1288.583,1326.475,1326.422,2574.5,2491.8,0.007,0.021,0.007,0.02,11.956,29.718,1.0,1.0,50.33,7.574,0.7048,0.6657,2650.0,2561.3,12.237,30.555,2.6365,2.8561,-0.00455916,-0.00188893,0.000198145,0.000477,-76.675,-87.147,166.5926953,166.5927723,-58.860045,-58.8600662,1670m591,1670m591w1o0034816,1670m591w2o0092584,191.0,184.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.079, 7.909]",365.0,1.079,1670m591o0035054,166.5934345,-58.8310117,1326.621,1326.606,1326.228,1326.238,40904.0,39569.0,0.001,0.003,0.001,0.002,33.805,69.821,1.0,1.0,241.2,26.14,0.9774,0.9719,41106.0,39709.0,34.462,71.279,2.6333,2.8543,-0.000304341,-6.74725e-05,4.8684e-05,9.1e-05,-76.124,-81.973,166.5934345,166.5934207,-58.8310117,-58.8310237,1670m591,1670m591w1o0035734,1670m591w2o0030856,204.0,204.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.719, 6.906]",366.0,0.719,1670m591o0029175,166.2086235,-59.0039465,1097.755,1097.682,1584.133,1584.164,15133.0,15036.0,0.002,0.005,0.002,0.005,22.667,49.347,1.0,1.0,46.51,17.03,0.8787,0.8804,15160.0,15046.0,23.06,50.385,2.631,2.8531,-0.0006392,0.000957131,7.85285e-05,0.000151,-65.657,-43.956,166.2086235,166.2085759,-59.0039465,-59.0040017,1670m591,1670m591w1o0029713,1670m591w2o0025702,210.0,194.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[0.448],367.0,0.448,1670m591o0039389,166.2692559,-58.6900637,1509.135,1509.171,1548.001,1547.978,16242.0,16244.0,0.002,0.005,0.002,0.005,23.545,51.306,1.0,1.0,94.94,26.9,0.8658,0.8537,16384.0,16198.0,23.957,52.432,2.6294,2.8511,-0.00152355,0.000911713,7.57368e-05,0.000146,-48.204,-29.221,166.2692559,166.2692904,-58.6900637,-58.6900366,1670m591,1670m591w1o0040193,1670m591w2o0034672,199.0,192.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[1.145],368.0,1.145,1670m591o0036387,166.0021911,-58.7842539,1383.387,1383.38,1727.766,1727.763,22902.0,21447.0,0.002,0.004,0.001,0.004,26.668,56.445,1.0,1.0,85.21,16.72,0.9485,0.9332,22927.0,21538.0,27.079,57.524,2.6334,2.8541,-0.000381053,-0.00097245,6.24031e-05,0.000125,-40.855,-17.284,166.0021911,166.0021956,-58.7842539,-58.7842588,1670m591,1670m591w1o0037107,1670m591w2o0032039,204.0,197.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[5.239, 5.972]",369.0,5.239,1670m591o0218537,166.2467213,-58.6877191,0.0,1512.026,0.0,1563.367,0.0,464.01,0.0,0.117,0.0,0.107,0.0,27.946,0.0,1.0,0.0,10.63,0.0,0.2185,0.0,503.03,0.0,28.755,0.0,2.853,0.0,0.0048157,0.0,0.00231,0.0,-21.087,0.0,166.2467213,0.0,-58.6877191,1670m591,,1670m591w2o0170060,0.0,192.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.563, 6.408, 8.63]",370.0,0.563,1670m591o0039494,166.2749992,-58.6862422,1514.183,1514.148,1544.151,1544.459,2229.8,2707.3,0.01,0.022,0.009,0.021,12.849,32.855,1.0,1.0,34.45,21.16,0.4636,0.4934,2310.6,2704.1,13.123,33.712,2.6308,2.854,-0.000555098,0.00626272,0.000232052,0.000486,-47.675,-30.603,166.2749992,166.2745465,-58.6862422,-58.6862663,1670m591,1670m591w1o0040302,1670m591w2o0034769,191.0,189.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.928, 2.316]",371.0,1.928,1670m591o0209552,166.3966141,-58.693438,0.0,1505.632,0.0,1461.317,0.0,522.82,0.0,0.095,0.0,0.091,0.0,26.595,0.0,1.0,0.0,8.758,0.0,0.4351,0.0,616.22,0.0,27.375,0.0,2.855,0.0,-0.00943571,0.0,0.001988,0.0,-17.579,0.0,166.3966141,0.0,-58.693438,1670m591,,1670m591w2o0135423,0.0,199.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.378, 4.444]",372.0,0.378,1670m591o0035952,165.9817083,-58.7982699,1364.822,1364.819,1741.371,1741.374,119180.0,115370.0,0.001,0.001,0.001,0.001,57.867,117.32,1.0,1.0,539.7,45.52,0.9254,0.919,119320.0,115610.0,58.963,119.47,2.6339,2.8537,-0.000456095,-0.000472009,2.97126e-05,5.5e-05,-31.5,-3.2474,165.9817083,165.9817037,-58.7982699,-58.7982722,1670m591,1670m591w1o0036655,1670m591w2o0031649,199.0,190.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.305, 6.31, 7.008, 8.451]",373.0,1.305,1670m591o0102801,165.9888818,-58.7860243,1380.928,1380.556,1736.759,1736.818,1890.2,2364.0,0.01,0.024,0.01,0.023,11.72,31.147,1.0,1.0,15.34,5.652,0.6096,0.672,1854.8,2354.2,11.983,31.979,2.6315,2.854,0.00243741,0.00406295,0.000248835,0.000519,-32.908,-5.9313,165.9888818,165.9887854,-58.7860243,-58.7863076,1670m591,1670m591w1o0110211,1670m591w2o0054079,200.0,193.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
