_rs_gaia,_q,_r_gaia,EDR3Name_gaia,RA_ICRS_gaia,e_RA_ICRS_gaia,DE_ICRS_gaia,e_DE_ICRS_gaia,Source_gaia,SolID_gaia,RandomI_gaia,Epoch_gaia,Plx_gaia,e_Plx_gaia,RPlx_gaia,PM_gaia,pmRA_gaia,e_pmRA_gaia,pmDE_gaia,e_pmDE_gaia,RADEcor_gaia,RAPlxcor_gaia,RApmRAcor_gaia,RApmDEcor_gaia,DEPlxcor_gaia,DEpmRAcor_gaia,DEpmDEcor_gaia,PlxpmRAcor_gaia,PlxpmDEcor_gaia,pmRApmDEcor_gaia,NAL_gaia,NAC_gaia,NgAL_gaia,NbAL_gaia,gofAL_gaia,chi2AL_gaia,epsi_gaia,sepsi_gaia,Solved_gaia,APF_gaia,nueff_gaia,pscol_gaia,e_pscol_gaia,RApscolCorr_gaia,DEpscolCorr_gaia,PlxpscolCorr_gaia,pmRApscolCorr_gaia,pmDEpscolCorr_gaia,MatchObsA_gaia,Nper_gaia,amax_gaia,MatchObs_gaia,NewMatchObs_gaia,MatchObsrm_gaia,IPDgofha_gaia,IPDgofhp_gaia,IPDfmp_gaia,IPDfow_gaia,RUWE_gaia,SDSk1_gaia,SDSk2_gaia,SDSk3_gaia,SDSk4_gaia,SDMk1_gaia,SDMk2_gaia,SDMk3_gaia,SDMk4_gaia,Dup_gaia,o_Gmag_gaia,FG_gaia,e_FG_gaia,RFG_gaia,Gmag_gaia,e_Gmag_gaia,o_BPmag_gaia,FBP_gaia,e_FBP_gaia,RFBP_gaia,BPmag_gaia,e_BPmag_gaia,o_RPmag_gaia,FRP_gaia,e_FRP_gaia,RFRP_gaia,RPmag_gaia,e_RPmag_gaia,NBPcont_gaia,NBPblend_gaia,NRPcont_gaia,NRPblend_gaia,Mode_gaia,E_BP_RP__gaia,BP-RP_gaia,BP-G_gaia,G-RP_gaia,RVDR2_gaia,e_RVDR2_gaia,o_RVDR2_gaia,Tefftemp_gaia,loggtemp_gaia,__Fe_H_temp_gaia,GLON_gaia,GLAT_gaia,ELON_gaia,ELAT_gaia,PS1_gaia,SDSSDR13_gaia,SkyMapper2_gaia,URAT1_gaia,GmagCorr_gaia,e_GmagCorr_gaia,FGCorr_gaia,E_BP_RP_Corr_gaia,RAJ2000_gaia,e_RAJ2000_gaia,DEJ2000_gaia,e_DEJ2000_gaia,RADEcorJ2000_gaia,_r_gaiadist,RA_ICRS_gaiadist,DE_ICRS_gaiadist,rgeo_gaiadist,b_rgeo_gaiadist,B_rgeo_gaiadist,rpgeo_gaiadist,b_rpgeo_gaiadist,B_rpgeo_gaiadist,Flag_gaiadist
"[0.4159900436385432, 4.433213993790546, 6.208879204332858, 6.503062070988321, 7.1105299867535745, 8.464871364542189, 8.967221501743024, 9.037899514528192, 9.339012116269044, 9.871288872800434]",92.0,0.4159900436385432,Gaia EDR3 5338649983932411392,166.37329093151,0.1504,-58.95515287957,0.139,5338649983932411392,1.6360425158051103e+18,688115389.0,2016.0,1.9396,0.1788,10.8474,11.614,-10.283,0.204,5.399,0.174,0.0797,-0.0386,0.1135,0.103,0.142,0.1462,-0.0297,0.1305,0.1868,0.1446,396.0,0.0,392.0,4.0,-0.8565,391.98,0.0,0.0,95.0,0.0,,1.295,0.0433,-0.001,-0.168,-0.1,-0.147,0.012,45.0,26.0,0.291159,51.0,17.0,0.0,0.0106,74.1,0.0,0.0,0.968,0.0757,0.0835,0.201,0.131,-137.661,-30.055,27.288,22.108,0.0,419.0,457.43,1.0135,451.32,19.036549,0.003658,41.0,86.284,4.5723,18.871,20.498716,0.057602,41.0,599.58,5.862,102.282,17.803288,0.011268,0,3,0,1,0,1.499,2.695429,1.462168,1.233261,,,0.0,,,,289.632285847,1.1535090599,204.5872026314,-56.5528766986,,,424021330,,19.015574,0.003628,466.36,0.064,166.37337954926,3.2498,-58.95517687534,2.7886,0.133,0.416,166.37329093151,-58.95515287957,520.871704,479.703552,562.745667,527.922058,484.285889,578.132629,10033.0
"[0.3916298040471398, 1.3189949253137652, 3.835947645499834, 4.948056135502391, 5.559528535651932, 5.945117183996391, 6.213234826952307, 6.7961397310249225, 7.216444171077285, 8.24654418113061]",93.0,0.3916298040471398,Gaia EDR3 5338661253927043456,166.37387682499,0.1432,-58.78905891331,0.1381,5338661253927043456,1.6360425158051103e+18,1501871029.0,2016.0,2.1826,0.1738,12.5591,10.823,-9.8,0.187,4.592,0.166,-0.0386,-0.0738,-0.223,0.12,0.1184,0.1893,-0.0941,0.1992,0.23,0.0846,350.0,0.0,349.0,1.0,5.5474,551.23,0.978,6.11,95.0,0.0,,1.3162,0.039,0.058,-0.141,-0.101,-0.124,-0.042,41.0,26.0,0.267178,49.0,21.0,0.0,0.0227,176.0,6.0,0.0,1.218,0.0166,0.0833,0.0158,0.212,27.199,-38.355,-7.091,26.935,0.0,359.0,720.39,2.0035,359.562,18.54345,0.004088,35.0,181.98,7.6854,23.679,19.688467,0.045937,36.0,1056.2,14.572,72.486,17.188477,0.015448,0,35,0,36,0,1.719,2.499991,1.145018,1.354973,,,0.0,,,,289.5666083461,1.3060729898,204.3768927921,-56.4340967907,,,424009173,,18.525795,0.004052,732.2,0.312,166.37396088163,3.0326,-58.78907932433,2.6759,0.0678,0.392,166.37387682499,-58.78905891331,462.949036,432.854095,502.438263,483.190948,445.347626,514.375916,10033.0
"[1.089285731548651, 4.433444762354128, 6.930000614160658, 7.153782642980388, 7.204190940345061, 7.333023166288679, 7.547659333414244, 8.737174220682578, 9.374156076024844, 9.949953387727787]",94.0,1.089285731548651,Gaia EDR3 5338661808024777856,166.38694254555,0.0262,-58.73048888644,0.0238,5338661808024777856,1.6360425158051103e+18,1761381176.0,2016.0,2.1127,0.0302,70.0157,11.52,-10.374,0.033,5.009,0.029,-0.0076,-0.1335,-0.2774,0.1908,0.1137,0.2504,-0.1355,0.2816,0.1639,0.1787,381.0,381.0,381.0,0.0,8.4542,3171.58,0.288,83.8,31.0,0.0,1.737,,,,,,,,43.0,26.0,0.0483977,52.0,21.0,0.0,0.00368,6.86,0.0,0.0,1.323,,,,,,,,,0.0,399.0,5123800.0,1854.1,2763.534,8.913376,0.002783,44.0,3672900.0,1867.4,1966.784,8.926033,0.002844,43.0,2269800.0,992.34,2287.363,8.857903,0.003809,0,17,0,18,0,1.16,0.06813,0.012657,0.055473,,,0.0,,,,289.5495752506,1.3625211647,204.3116753308,-56.3874646284,,,424005490,,8.913376,0.002783,5123800.0,0.003,166.3870313697,0.5339,-58.73051114889,0.4715,0.1529,1.089,166.38694254555,-58.73048888644,470.476715,464.569977,476.879028,469.060242,462.633301,476.650543,10033.0
"[0.43297335464383735, 4.034416835548881, 4.75642271081433, 5.012274239582833, 5.03327593574821, 6.603900255116485, 7.6833993551582225, 7.9361396782534435, 8.04662097584712, 8.23386272407586, 8.64617283611025, 8.648900715077444, 9.296637872878682, 9.314877119764445, 9.600808789928982, 9.794969814291385, 9.917176339841257]",95.0,0.43297335464383735,Gaia EDR3 5338652256016873472,166.38859177146,0.011,-58.85168190627,0.0086,5338652256016873472,1.6360425158051103e+18,244123636.0,2016.0,2.0648,0.0119,173.213,11.43,-10.088,0.014,5.374,0.011,-0.0738,-0.3634,-0.4169,0.1174,0.1969,0.2556,-0.0468,0.3241,0.1317,0.1415,363.0,363.0,363.0,0.0,-5.0332,473.48,0.032,1.1,31.0,1.0,1.597,,,,,,,,42.0,26.0,0.0200389,51.0,20.0,0.0,0.0184,106.0,1.0,0.0,0.817,,,,,,,,,0.0,402.0,278280.0,38.865,7160.195,12.076157,0.002759,43.0,160870.0,64.049,2511.634,12.322375,0.002823,40.0,168900.0,55.184,3060.722,11.678807,0.003796,0,0,0,0,0,1.185,0.643568,0.246219,0.397349,,,0.0,,,,289.5984642874,1.2516176715,204.4660215395,-56.4735148691,,,424009808,,12.076157,0.002759,278280.0,-0.003,166.38867844989,0.2216,-58.85170579071,0.1702,0.1193,0.433,166.38859177146,-58.85168190627,477.113983,473.983734,480.69754,477.945099,475.000458,480.486053,10033.0
"[0.1404633899244789, 3.9734490577383657, 7.066094733830895, 8.655743631017424, 9.086578249457942, 9.567322019788707]",96.0,0.1404633899244789,Gaia EDR3 5338661670585774208,166.39819038564,0.0639,-58.76317514009,0.0569,5338661670585774208,1.6360425158051103e+18,788458550.0,2016.0,2.215,0.0771,28.7216,11.652,-10.507,0.081,5.037,0.069,0.062,-0.2528,-0.2665,0.0399,0.1143,0.1321,-0.0968,0.2533,0.202,0.1669,338.0,0.0,337.0,1.0,-0.1597,342.86,0.0,0.0,31.0,0.0,1.311,,,,,,,,40.0,25.0,0.117611,48.0,18.0,0.0,0.0116,147.0,0.0,0.0,0.993,0.102,0.151,0.067,0.207,-42.907,-33.799,42.187,33.679,0.0,378.0,2083.9,2.0024,1040.688,17.390171,0.002946,32.0,472.67,15.548,30.401,18.652142,0.035822,32.0,2453.9,13.959,175.797,16.27323,0.007241,1,1,0,0,0,1.404,2.378912,1.261971,1.116942,,,0.0,,,,289.5679055835,1.3348330706,204.3604783904,-56.4067764477,,,424008877,,17.390171,0.002946,2083.9,0.016,166.39828043299,1.3082,-58.76319752819,1.1045,0.155,0.14,166.39819038564,-58.76317514009,450.223358,434.668427,466.842438,447.34314,433.325104,461.967102,10033.0
"[0.14856047687278376, 2.5914317744447626, 2.914093918736719, 4.049784696283141, 6.676975775074401, 7.67329958173365, 8.409927617741191, 9.048420441501136, 9.785370125346875]",97.0,0.14856047687278376,Gaia EDR3 5338658161546304256,166.39870457549,0.016,-58.81883846041,0.0147,5338658161546304256,1.6360425158051103e+18,181374703.0,2016.0,2.0781,0.0193,107.6041,12.14,-11.332,0.02,4.357,0.018,0.01,-0.2482,-0.2416,0.1114,0.1541,0.2038,-0.0036,0.2234,0.1583,0.1547,355.0,0.0,352.0,3.0,4.442,481.02,0.088,3.73,31.0,0.0,1.493,,,,,,,,42.0,27.0,0.0294755,50.0,18.0,0.0,0.0103,108.0,0.0,0.0,1.172,0.0244,0.0847,0.00584,0.243,-14.356,-37.794,-21.409,27.364,0.0,396.0,42194.0,14.436,2922.87,14.124236,0.00278,37.0,19869.0,38.523,515.758,14.593124,0.003495,40.0,32019.0,32.346,989.875,13.48438,0.003935,1,0,0,1,0,1.23,1.108745,0.468888,0.639856,,,0.0,,,,289.5902361003,1.2838420456,204.4311943693,-56.4463892567,,,424008813,,14.124236,0.00278,42194.0,0.002,166.398801849,0.3272,-58.81885782348,0.2886,0.1368,0.149,166.39870457549,-58.81883846041,472.572083,468.548584,476.686188,472.9841,468.697418,477.228302,10033.0
"[0.3110594413110161, 2.192190531664173, 3.599160219473126, 3.715913923175494, 4.668627428976288, 4.870120455425277, 7.103760397799822, 7.381246519628518, 7.569090846898801, 9.27565529041867, 9.31407577167547, 9.351757592848424, 9.43741597732526, 9.670381941057306]",98.0,0.3110594413110161,Gaia EDR3 5338652084218154112,166.39908184473,0.0137,-58.87006376793,0.012,5338652084218154112,1.6360425158051103e+18,191559783.0,2016.0,2.0419,0.0159,128.6742,10.556,-9.474,0.017,4.654,0.015,0.0133,-0.1207,-0.1712,0.1677,0.1583,0.2138,-0.0759,0.1839,0.1691,0.1562,355.0,355.0,355.0,0.0,3.7091,915.76,0.116,14.2,31.0,0.0,1.583,,,,,,,,40.0,25.0,0.0247412,49.0,18.0,0.0,0.00892,145.0,0.0,0.0,1.142,,,,,,,,,0.0,400.0,287760.0,59.614,4827.108,12.039777,0.002764,46.0,162380.0,96.348,1685.392,12.31218,0.002864,46.0,180610.0,115.53,1563.406,11.606029,0.003843,0,0,0,0,0,1.192,0.706151,0.272403,0.433748,0.2,2.22,5.0,6500.0,3.5,0.0,289.6107392002,1.2368963692,204.4963374279,-56.4828434125,,,424009856,,12.039777,0.002764,287760.0,-0.001,166.39916329285,0.2759,-58.87008445392,0.2459,0.1353,0.311,166.39908184473,-58.87006376793,482.810425,479.462982,486.955841,483.229584,479.358704,487.088287,10033.0
"[0.31219476813368546, 3.7451470554279847, 5.602318125397568, 6.272071249921523, 6.308223679202756, 6.375679608806582, 6.660383369918912, 7.577982153400991, 8.127048271511898, 9.213122582816244, 9.647545957894614, 9.877671362930151]",99.0,0.31219476813368546,Gaia EDR3 5338661666237468032,166.39954663657,0.0555,-58.76939439258,0.052,5338661666237468032,1.6360425158051103e+18,1636594665.0,2016.0,1.8349,0.0659,27.8404,11.543,-10.395,0.073,5.018,0.066,0.0267,-0.0813,-0.1159,0.1423,0.1134,0.1848,-0.0827,0.1973,0.2031,0.1288,371.0,371.0,370.0,1.0,44.3218,13703.46,0.691,449.0,31.0,0.0,1.722,,,,,,,,42.0,27.0,0.10485,50.0,18.0,0.0,0.0141,163.0,0.0,0.0,3.028,,,,,,,,,1.0,419.0,4846800.0,1210.9,4002.653,8.973718,0.002769,48.0,3414800.0,1392.8,2451.668,9.005129,0.002825,49.0,2221600.0,706.14,3146.2,8.881208,0.003795,0,0,0,0,0,1.163,0.12392,0.031411,0.092509,,,0.0,,,,289.5710189804,1.3294029996,204.3692428708,-56.4107337391,,,424008934,,8.973718,0.002769,4846800.0,0.004,166.39963574569,1.1736,-58.76941669303,1.0691,0.1117,0.312,166.39954663657,-58.76939439258,538.226807,520.107056,559.676331,539.803284,521.931458,559.308289,10033.0
"[5.268650208676784, 6.328186500039602, 6.407887336933006, 6.503850796144696, 9.10863256814237, 9.316512373947306, 9.817761407717839]",100.0,5.268650208676784,Gaia EDR3 5338651671870983296,166.40591372641,0.6764,-58.90472191606,0.6336,5338651671870983296,1.6360425158051103e+18,372748068.0,2016.0,1.2727,0.8815,1.4439,3.454,-3.416,1.23,-0.51,0.879,-0.108,-0.2828,0.1542,0.1133,0.4221,0.0449,-0.0216,-0.1138,-0.095,0.3176,222.0,0.0,220.0,2.0,0.3138,247.85,1.484,0.684,95.0,0.0,,1.0223,0.2036,0.113,-0.298,-0.375,-0.186,0.057,25.0,17.0,1.78105,30.0,7.0,0.0,0.0118,160.0,0.0,0.0,1.014,0.0896,0.228,0.121,0.235,-21.464,11.13,21.456,26.534,0.0,238.0,103.0,0.83801,122.909,20.655287,0.009253,18.0,23.188,3.2418,7.153,21.9254,0.151821,23.0,98.62,10.011,9.851,19.762985,0.110277,0,0,0,0,1,1.183,2.162415,1.270113,0.892302,,,0.0,,,,289.6277292532,1.2064806046,204.544874501,-56.5051088396,,,,,20.643626,0.009163,104.11,-0.175,166.40594312,19.5904,-58.90471964783,14.0998,0.3124,5.269,166.40591372641,-58.90472191606,3951.32129,2646.3313,6512.17383,5616.78271,2575.0979,7393.05127,20133.0
"[0.23220575914812805, 1.5164610542970904, 1.5340616215683507, 2.1521761077660555, 3.088933827953055, 4.420311129229125, 4.643954354750606, 4.668116718735725, 4.8590902668799645, 5.131801584560624, 5.462959575619868, 5.583097094481449, 6.120016127368648, 6.641149038788249, 7.173313611454194, 7.599831355557725, 8.087818769726537, 8.258396769206367]",101.0,0.23220575914812805,Gaia EDR3 5338651431383048576,166.41000166446,0.0799,-58.91290364602,0.0742,5338651431383048576,1.6360425158051103e+18,166177601.0,2016.0,3.0357,0.0959,31.6581,20.294,-20.02,0.101,-3.325,0.097,0.0272,-0.2331,-0.0905,0.1079,0.1211,0.1633,-0.0317,0.1858,0.0942,0.1344,350.0,0.0,348.0,2.0,12.0989,1244.44,0.799,29.6,95.0,0.0,,1.2115,0.0212,-0.053,-0.159,-0.046,-0.121,-0.022,40.0,25.0,0.147169,46.0,16.0,0.0,0.00137,17.7,0.0,0.0,1.496,0.183,0.101,0.0439,0.181,-91.028,-24.569,10.957,28.9,0.0,374.0,3578.2,5.7179,625.795,16.803202,0.003256,37.0,881.44,34.398,25.625,17.975563,0.042462,35.0,5522.0,39.347,140.341,15.392652,0.00861,0,37,0,35,0,1.79,2.582912,1.172361,1.41055,,,0.0,,,,289.6329126149,1.1998066471,204.5579921269,-56.5094675273,,,,,16.784115,0.00324,3641.7,0.371,166.41017398655,1.6278,-58.9128888674,1.5495,0.1202,0.232,166.41000166446,-58.91290364602,327.40979,317.189789,336.674927,322.127014,313.541748,331.022095,10033.0
"[1.6993962567410958, 3.7347750894154084, 4.819304271144448, 7.158515954693719, 7.201663702306922, 7.440384295099894, 7.525214284171639, 8.597686933861247, 8.632207538302389, 8.962256925355902, 9.421566593904627, 9.5611950145179, 9.896171054875763]",102.0,1.6993962567410958,Gaia EDR3 5338658715618635904,166.41705034943,0.3949,-58.77960302629,0.3913,5338658715618635904,1.6360425158051103e+18,24856709.0,2016.0,-0.5273,0.5267,-1.0011,7.732,-7.486,0.519,1.934,0.449,0.0301,0.0039,-0.1929,0.0641,0.4299,0.1874,-0.1105,0.2776,0.2213,0.1714,292.0,0.0,291.0,1.0,-0.9157,276.35,0.0,0.0,95.0,0.0,,1.5796,0.1073,0.083,-0.149,-0.119,-0.172,-0.04,34.0,21.0,0.759803,40.0,16.0,1.0,0.0199,98.6,0.0,2.0,0.961,0.0905,0.172,0.0765,0.275,18.1,-14.338,32.668,34.118,0.0,321.0,156.24,0.6961,224.457,20.202858,0.005567,24.0,34.268,4.754,7.208,21.501331,0.150651,28.0,139.99,8.0594,17.37,19.382624,0.06262,0,0,0,0,0,1.115,2.118708,1.298473,0.820234,,,0.0,,,,289.5834005634,1.3236294993,204.3938705287,-56.4116937786,,,,,20.191971,0.005525,157.82,-0.236,166.41711454135,8.388,-58.7796116212,7.2309,0.1554,1.699,166.41705034943,-58.77960302629,5285.67188,3260.98267,8139.16699,5497.81006,3815.07568,7196.10596,10033.0
"[0.29462165778301863, 0.6422363887638048, 1.9230940255040638, 2.8088153960253064, 3.460584251007428, 3.8754356539780495, 4.012733273878455, 4.236120592651459, 6.980910668094252, 9.396590469974473, 9.822244059821601]",103.0,0.29462165778301863,Gaia EDR3 5338652221625848576,166.42066550805,0.1811,-58.85400093963,0.2791,5338652221625848576,1.6360425158051103e+18,1736348528.0,2016.0,1.6276,0.2276,7.1513,12.511,-11.491,0.297,4.949,0.348,0.4679,-0.06,0.0302,-0.029,0.4135,-0.1299,-0.4271,-0.0457,-0.1823,0.7209,192.0,0.0,192.0,0.0,1.4911,232.25,0.311,0.419,95.0,0.0,,1.3234,0.0573,0.128,-0.186,-0.333,-0.023,0.074,23.0,16.0,0.597432,31.0,16.0,0.0,0.0114,161.0,0.0,13.0,1.076,0.0948,0.612,0.0774,0.129,119.234,-57.996,-43.239,-5.641,0.0,234.0,668.43,1.6928,394.855,18.624731,0.003893,0.0,,,,,,0.0,,,,,,,,,,2,,,,,,,0.0,,,,289.614617243,1.2560679266,204.4904097375,-56.4635597022,,,424009763,,18.624731,0.003893,668.43,,166.42076424954,4.7541,-58.85402293525,5.6877,0.7137,0.295,166.42066550805,-58.85400093963,661.619873,570.935852,792.76709,,,,10099.0
"[0.43757537168080196, 4.207543272492185, 5.251896028067196, 5.858428069997293, 9.031029529827272, 9.360537574324901, 9.458555250524293, 9.648778049057709, 9.740407480666542]",104.0,0.43757537168080196,Gaia EDR3 5338658092830907008,166.42527536912,0.0971,-58.83894328995,0.0994,5338658092830907008,1.6360425158051103e+18,407211253.0,2016.0,2.1247,0.1359,15.6314,11.57,-10.611,0.163,4.614,0.126,-0.1021,-0.198,0.1369,-0.0503,0.5272,0.234,0.2769,0.3855,0.3377,0.1342,250.0,0.0,250.0,0.0,-0.555,268.97,0.0,0.0,95.0,0.0,,1.2612,0.0275,0.039,-0.257,-0.221,-0.192,-0.104,29.0,19.0,0.234671,38.0,14.0,0.0,0.00322,104.0,0.0,0.0,0.974,0.0975,0.137,0.121,0.295,80.458,10.813,33.906,29.251,0.0,279.0,1312.9,2.4768,530.087,17.891788,0.003433,19.0,393.52,17.71,22.22,18.851114,0.048942,18.0,1613.1,20.39,79.111,16.728739,0.014235,0,0,0,0,0,1.528,2.122376,0.959326,1.16305,,,0.0,,,,289.6108381533,1.2708376818,204.4744237499,-56.4511341159,,,,,17.880836,0.003421,1326.2,0.176,166.42536650781,2.5903,-58.83896379446,1.9964,0.1265,0.438,166.42527536912,-58.83894328995,465.223114,440.876831,489.619965,484.075867,447.799011,529.091431,10033.0
"[0.3584089740616542, 2.0560547148702515, 2.196743292534345, 3.386793471705834, 4.103451152654733, 4.741654477197363, 5.582524072216129, 5.63592241464976, 8.488958939600476, 9.247460556429854, 9.34350164706089, 9.741848917879883]",105.0,0.3584089740616542,Gaia EDR3 5338658750008034688,166.42774832387,0.0305,-58.76144296488,0.0262,5338658750008034688,1.6360425158051103e+18,915039431.0,2016.0,0.5221,0.0353,14.8073,8.89,-8.832,0.038,1.015,0.032,-0.0522,-0.1851,-0.2566,0.1188,0.1251,0.1828,-0.1263,0.2514,0.1374,0.1468,353.0,0.0,348.0,5.0,-0.9128,330.95,0.0,0.0,31.0,0.0,1.419,,,,,,,,42.0,26.0,0.0548563,51.0,20.0,0.0,0.00238,150.0,0.0,0.0,0.964,0.073,0.139,0.0332,0.244,-67.417,-7.893,35.787,29.708,0.0,383.0,7846.1,11.788,665.599,15.950727,0.003202,39.0,3025.6,26.496,114.19,16.636507,0.009909,40.0,7084.7,37.283,190.026,15.122086,0.00685,2,10,1,9,0,1.289,1.514422,0.685781,0.828641,,,0.0,,,,289.5812946764,1.342500632,204.3781081779,-56.3948272837,,,424008349,,15.950727,0.003202,7846.1,0.017,166.42782401719,0.6145,-58.76144747506,0.5239,0.1286,0.358,166.42774832387,-58.76144296488,1809.16272,1698.01001,1938.72009,1790.02307,1693.11328,1892.95117,10033.0
"[0.41128255550101295, 3.358885937176707, 4.513442408730961, 5.145957699390186, 6.981797726792747, 7.062924621493272, 7.106570417367512, 7.662658474600634, 7.8021083846955595, 7.946146892603543, 8.041602120015826, 8.269266140835926, 8.88318096353431, 9.070268053343899, 9.130316356092269, 9.575259149133329]",106.0,0.41128255550101295,Gaia EDR3 5338652217315646464,166.43062391939,0.0251,-58.84819757712,0.0226,5338652217315646464,1.6360425158051103e+18,66008071.0,2016.0,2.0405,0.0294,69.5029,11.685,-10.978,0.033,4.002,0.029,0.0016,-0.1506,-0.2456,0.0781,0.1448,0.1355,-0.023,0.1562,0.1396,0.103,363.0,0.0,363.0,0.0,2.9623,454.52,0.091,1.29,31.0,0.0,1.39,,,,,,,,42.0,26.0,0.0475644,51.0,19.0,0.0,0.00417,132.0,0.0,0.0,1.112,0.0155,0.0881,0.0204,0.274,27.441,-20.92,-22.696,26.237,0.0,393.0,11380.0,16.996,669.536,15.547037,0.003197,42.0,3972.3,25.28,157.134,16.340939,0.007452,42.0,10817.0,35.013,308.952,14.662587,0.005161,0,0,0,1,0,1.3,1.678351,0.793901,0.88445,,,0.0,,,,289.6170474247,1.2634374719,204.4897188518,-56.4558093855,,,424009739,,15.547037,0.003197,11380.0,0.007,166.43071823481,0.541,-58.84821536438,0.4682,0.0914,0.411,166.43062391939,-58.84819757712,481.555847,476.017609,487.870239,480.514771,474.18454,487.544739,10033.0
"[2.464712766348979, 3.629381909453993, 5.875304417208211, 6.801189048141277, 7.161381859538623, 7.763050125994088, 7.991613744617285, 8.415987993476572, 8.879824352970616, 9.279783521679878]",107.0,2.464712766348979,Gaia EDR3 5338658887419115008,166.43072949616,0.7768,-58.73869555731,0.689,5338658887419115008,1.6360425158051103e+18,722907300.0,2016.0,1.4525,0.9103,1.5956,4.759,-4.498,1.148,1.553,0.866,-0.2053,-0.3372,-0.45,0.0167,0.3874,0.2714,-0.3495,0.3058,0.1759,-0.0733,222.0,0.0,216.0,6.0,2.6756,285.63,2.519,1.94,95.0,0.0,,1.7875,0.2053,0.142,-0.319,-0.145,-0.418,0.131,26.0,18.0,1.66957,30.0,13.0,0.0,0.0858,157.0,0.0,3.0,1.132,0.0238,0.212,0.0646,0.23,14.858,-11.052,-12.34,-44.384,0.0,220.0,124.53,1.4279,87.217,20.44916,0.01275,8.0,129.15,41.305,3.127,20.06081,0.347255,7.0,205.49,40.088,5.126,18.96592,0.211846,0,0,0,0,0,2.687,1.094891,-0.38835,1.48324,,,0.0,,,,289.5736988217,1.3639988072,204.3514066791,-56.3774682531,,,,,20.452037,0.012782,124.2,1.461,166.43076802055,18.7358,-58.73870245877,14.1149,-0.0847,2.465,166.43072949616,-58.73869555731,3067.06616,1333.75598,7201.20752,9761.48145,8293.24609,11522.7969,10033.0
"[0.23575331345650652, 1.7774657862750984, 3.5616957402783367, 3.8379782534709985, 4.361688036840838, 5.749888309898214, 6.819940487067611, 8.030936673448629, 8.286464927859166, 8.301103041156933, 8.785197495307008, 9.118616107963751, 9.334934665534123]",108.0,0.23575331345650652,Gaia EDR3 5338651878059715072,166.43300095219,0.0305,-58.8859078466,0.0287,5338651878059715072,1.6360425158051103e+18,657371990.0,2016.0,2.0131,0.0368,54.6491,11.244,-10.033,0.039,5.076,0.037,-0.0158,-0.1804,-0.189,0.1017,0.1586,0.1583,-0.0863,0.1924,0.1325,0.14,364.0,0.0,363.0,1.0,7.6838,620.88,0.224,7.28,31.0,0.0,1.382,,,,,,,,42.0,27.0,0.0566504,52.0,19.0,0.0,0.00898,5.19,1.0,1.0,1.299,0.0365,0.0735,0.0352,0.252,-79.564,-13.526,9.474,27.513,0.0,381.0,10836.0,10.296,1052.4,15.600225,0.002942,43.0,3715.5,15.268,243.347,16.413492,0.005262,38.0,10771.0,28.318,380.359,14.667272,0.004736,0,24,0,20,0,1.337,1.746221,0.813267,0.932954,,,0.0,,,,289.6331203983,1.2293001523,204.5390952104,-56.4818794458,,,424009961,,15.600225,0.002942,10836.0,0.036,166.43308724367,0.6277,-58.88593040767,0.5923,0.1253,0.236,166.43300095219,-58.8859078466,487.339935,479.775391,496.160919,490.019348,481.219574,497.183014,10033.0
"[0.09359889243001496, 1.9472466497452166, 3.313018233352645, 3.359415188818602, 3.5168562842816673, 4.116366389350731, 4.7719997023293255, 8.147280447775753, 8.166950154264404, 8.433911812376628, 8.849934141750953, 9.445485330674629, 9.474784826558754]",109.0,0.09359889243001496,Gaia EDR3 5338651878028314496,166.44014655667,0.045,-58.87928460266,0.0376,5338651878028314496,1.6360425158051103e+18,1585152762.0,2016.0,0.1495,0.052,2.8778,4.835,-4.59,0.056,1.519,0.049,0.0277,-0.3209,-0.0904,0.1386,0.1227,0.1965,0.0504,0.1873,0.0893,0.1181,323.0,0.0,322.0,1.0,-1.9061,282.96,0.0,0.0,31.0,0.0,1.381,,,,,,,,37.0,25.0,0.0802385,46.0,14.0,0.0,0.024,146.0,0.0,0.0,0.924,0.132,0.151,0.0897,0.226,-78.583,-12.895,36.921,28.762,0.0,368.0,4143.4,9.1364,453.51,16.643963,0.00365,39.0,1407.6,15.12,93.096,17.46735,0.011992,36.0,4114.3,28.768,143.018,15.712155,0.00848,0,13,0,12,0,1.333,1.755195,0.823387,0.931808,,,0.0,,,,289.6338876165,1.2368444078,204.5354717993,-56.4745650786,,,424009956,,16.643963,0.00365,4143.4,0.031,166.44018602745,0.9065,-58.87929135358,0.784,0.1013,0.094,166.44014655667,-58.87928460266,5170.81006,4194.36719,6446.13086,4890.62402,4071.33594,6297.19189,10033.0
