name,ra,dec,PU,significance,flux_significance_b_max,Fcsc_s,e_Fcsc_s,Fcsc_m,e_Fcsc_m,Fcsc_h,e_Fcsc_h,flux_aper90_ave_b,e_flux_aper90_ave_b,var_intra_prob,var_inter_prob,CSC_flags,DR3Name_gaia,_r_gaia,PU_gaia,RA_ICRS_gaia,DE_ICRS_gaia,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,Plx,e_Plx,PM,rgeo,b_rgeo,B_rgeo,rpgeo,b_rpgeo,B_rpgeo,cp_flag_gaia,_2MASS_2mass,_r_2mass,PU_2mass,RAJ2000_2mass,DEJ2000_2mass,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,cp_flag_2mass,Name_catwise,_r_catwise,PU_catwise,RA_ICRS_catwise,DE_ICRS_catwise,W1mag_catwise,e_W1mag_catwise,W2mag_catwise,e_W2mag_catwise,cp_flag_catwise,objID_unwise,_r_unwise,PU_unwise,RAJ2000_unwise,DEJ2000_unwise,W1mag_unwise,e_W1mag_unwise,W2mag_unwise,e_W2mag_unwise,cp_flag_unwise,AllWISE_allwise,_r_allwise,PU_allwise,RAJ2000_allwise,DEJ2000_allwise,W1mag_allwise,e_W1mag_allwise,W2mag_allwise,e_W2mag_allwise,W3mag,e_W3mag,W4mag,e_W4mag,cp_flag_allwise,gaia_precomputed,cp_flag_wise12,which_wise12,W1mag,e_W1mag,W2mag,e_W2mag
2CXO J110436.3-585024,166.15166666666664,-58.84001666666667,1.71,2.05,1.66,2.588202115439197e-16,1.3995000405074046e-16,1.153281903895277e-16,9.714500472685071e-17,2.503761751799392e-16,1.8916186429157548e-16,6.24524577113387e-16,2.5456898177006276e-16,,,,Gaia DR3 5338655898149224320,0.1157971379675005,0.0025860468982599,166.1516788486,-58.84004820889,19.258608,0.006331,,,,,,,,,,,,,,2,,1.246,0.1400199574917804,,,,,,,,,0,J110436.51-585025.0,1.252,0.0682409590788406,166.1521183,-58.8402742,13.692,0.012,13.825,0.013,0,1670m591o0034724,1.387,0.0990282207050091,166.152071,-58.8403403,13.658017962363258,-0.0043499736723352,13.680900399236291,-0.0112306440078382,0,,1.198,0.1224228266950244,,,,,,,,,,,0,True,0.0,allwise,,,,
2CXO J110436.0-585108,166.15029166666662,-58.852269444444445,0.79,6.23,6.23,2.514202115439197e-15,4.595001233734627e-16,6.82744539094687e-16,2.0183779736072776e-16,3.8330374300969644e-16,2.895900561047573e-16,3.580250397543581e-15,5.794318427722231e-16,0.13,,,Gaia DR3 5338654420680596096,0.1212071989399151,0.0075725478961839,166.15025617822,-58.85224121988,15.482309,0.003072,15.996319,0.018299,14.389093,0.012931,2.8171,0.2318,9.883,360.9110412597656,333.9406433105469,388.9231262207031,411.4353942871094,391.0071716308594,440.1515197753906,0,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,True,,,,,,
2CXO J110436.8-585002,166.15349999999998,-58.83400555555556,0.8,4.72,4.72,7.978845608028655e-18,6.028102749890869e-18,4.621202115439197e-16,1.6635000340788175e-16,3.551000000000001e-15,9.020000000000005e-16,4.021099057151949e-15,9.172309750856466e-16,,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
2CXO J110517.6-584647,166.32379166666666,-58.7799,1.57,2.65,2.65,4.603999999999999e-16,2.1809999999999998e-16,5.957006130954193e-17,4.5005815130685235e-17,1.2375189538052442e-15,9.349587365080738e-16,1.757489015114786e-15,9.611144429090385e-16,,,,Gaia DR3 5338661430037741568,0.1282925805869509,0.0036706513536428,166.32373378011,-58.77988077156,19.401196,0.004314,20.383621,0.333455,18.09827,0.036929,1.5646,0.2993,11.972,699.5183715820312,583.1362915039062,891.2572021484375,1067.2218017578125,828.4663696289062,1295.398193359375,2,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,True,,,,,,
2CXO J110535.2-585346,166.39683333333332,-58.89621388888889,1.39,3.18,3.18,3.3436263519940944e-16,1.9828273601668319e-16,2.372797884560803e-16,1.1545000491036056e-16,1.491196367355017e-15,6.891572104726561e-16,2.062838791010506e-15,7.263486819582705e-16,0.776,,,Gaia DR3 5338651671870972800,0.7714513486535212,0.0055831313113699,166.3972473882,-58.89622690254,20.753866,0.014332,22.038689,0.525074,19.840702,0.099383,-1.2528,1.5934,4.119,4180.9853515625,2355.23876953125,5600.35888671875,5328.4931640625,2520.8642578125,7455.00830078125,0,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,True,,,,,,
2CXO J110437.9-585242,166.15804166666666,-58.878483333333335,1.12,4.19,4.19,7.978845608028655e-18,6.028102749890869e-18,2.1714414808074383e-16,1.2503500222163038e-16,3.755000000000001e-15,9.690000000000002e-16,3.980122993688773e-15,9.770522451759303e-16,,,,Gaia DR3 5338654077052016640,1.0491089584780875,0.0004887346110109,166.15842581684,-58.87827001942,19.031855,0.004137,19.452074,0.052122,17.78518,0.031379,0.0349,0.1804,5.434,5365.89404296875,3675.99951171875,7413.8076171875,4539.828125,3297.2451171875,6288.541015625,0,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,True,,,,,,
2CXO J110537.8-584836,166.40774999999996,-58.81012777777777,1.22,3.03,3.03,8.131547716760316e-17,8.266376525734038e-17,2.2064619459701274e-16,1.2297575723575334e-16,1.9636909638854768e-15,7.866332627348607e-16,2.2656526356500927e-15,8.0046750402194365e-16,0.168,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
2CXO J110543.3-585053,166.4307083333333,-58.84809166666667,0.75,13.13,13.13,8.719712118277448e-15,8.646841822650736e-16,2.319e-15,3.6100000000000015e-16,3.845126926351828e-15,9.282198924928708e-16,1.4883839044629274e-14,1.3189358983206485e-15,0.638,,,Gaia DR3 5338652217315646464,0.4124148380672979,0.0040857878652715,166.43062391939,-58.84819757712,15.547037,0.003197,16.340939,0.007452,14.662587,0.005161,2.0405,0.0294,11.685,481.5558471679688,476.0176086425781,487.8702392578125,480.5147705078125,474.1845397949219,487.5447387695313,0,11054337-5850536,0.491,0.120069526285565,166.430711,-58.848228,13.541000366210938,0.0350000001490116,12.842000007629396,0.0390000008046627,12.736000061035156,0.0379999987781047,0,J110543.31-585053.8,0.807,0.0551515289220525,166.4304357,-58.8482659,12.432,0.014,12.537,0.01,-4,1670m591o0034489,0.689,0.0441892650135754,166.4305414,-58.8482625,12.541849808489408,-0.0021946900511973,12.525028980721869,-0.0049818931891439,0,,0.672,0.0996837556597864,,,,,,,,,,,0,True,0.0,allwise,,,,
2CXO J110435.5-585150,166.14829166666664,-58.86411111111112,0.96,2.97,2.97,5.847797884560803e-16,2.1925000258563804e-16,2.191e-16,1.156e-16,1.9284869834605246e-16,1.456992434648623e-16,9.967284868021328e-16,2.875103357794907e-16,0.482,,,Gaia DR3 5338654386320728832,0.8460958741512845,0.0040608254776584,166.14793909775,-58.86396277664,17.135748,0.002956,18.216516,0.010763,16.101973,0.005441,2.0289,0.0588,12.18,486.7241516113281,469.6136474609375,501.1682434082031,492.4538269042969,478.0640869140625,511.6037902832031,0,11043552-5851504,0.614,0.1400588432431169,166.148007,-58.864025,14.687999725341797,0.0509999990463256,14.069000244140623,0.0450000017881393,13.972999572753906,0.0879999995231628,0,J110435.55-585150.8,0.287,0.1768465989794545,166.1481383,-58.8641041,14.011,0.048,14.17,0.05,0,1670m591o0100332,0.467,0.1045788198948525,166.1480519,-58.8640726,13.832728801031736,-0.0053020520881098,13.674977254526144,-0.0117480346765719,0,,,,,,,,,,,,,,-8,True,0.0,catwise,14.011,0.048,14.17,0.05
2CXO J110511.8-584630,166.29929166666665,-58.775025,1.1,4.78,4.78,1.828202115439197e-15,4.2350013386093234e-16,3.3199999999999997e-16,1.5729999999999999e-16,9.965000000000001e-16,8.665000000000005e-16,3.1567021154391973e-15,9.771990090970353e-16,0.003,,,Gaia DR3 5338661498787354368,0.0986583321299147,0.0042395948202628,166.29934126906,-58.77503447819,13.723861,0.002769,14.110178,0.003042,13.17058,0.003892,2.1197,0.0151,11.616,463.9749755859375,461.1350402832031,466.9659118652344,464.4041748046875,460.7894592285156,467.83636474609375,0,11051186-5846302,0.291,0.140064176092247,166.299421,-58.77507,12.553000450134276,0.0359999984502792,12.18299961090088,0.0430000014603138,12.112000465393066,0.0359999984502792,0,,,,,,,,,,-8,1670m591o0103220,0.109,0.0332712101433055,166.2993294,-58.7750481,12.110853474057572,-0.0020101882685653,11.859970670638102,-0.0035272317727548,0,,0.735,0.0813105984752295,,,,,,,,,,,0,True,0.0,allwise,,,,
2CXO J110529.6-584720,166.37379166666665,-58.788980555555554,0.88,7.3,7.3,2.396000000000001e-15,4.85e-16,1.0075212692635185e-15,2.4430008353842606e-16,1.4624676940543085e-15,6.120948466970585e-16,4.865988963317827e-15,8.182711238764188e-16,1.0,,,Gaia DR3 5338661253927043456,0.3237447376869017,0.0048045559378573,166.37387682499,-58.78905891331,18.52585,0.004088,19.688467,0.045937,17.188477,0.015448,2.1826,0.1738,10.823,462.9490356445313,432.8540954589844,502.4382629394531,483.1909484863281,445.3476257324219,514.3759155273438,2,11052976-5847207,0.578,0.1600718642760182,166.374005,-58.789097,15.541000366210938,0.1049999967217445,14.880999565124512,0.1190000027418136,14.779000282287598,0.1299999952316284,0,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,True,,,,,,
2CXO J110438.4-584847,166.160125,-58.81306666666666,0.93,3.7,3.7,8.800666705655605e-17,6.648997333129629e-17,3.115202115439197e-16,1.3765000411842447e-16,1.814797884560803e-15,7.335000772871313e-16,2.214324763161279e-15,7.492601708136008e-16,0.999,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
2CXO J110517.7-585526,166.32416666666666,-58.92417222222222,2.21,2.56,2.56,1.6189627500709564e-16,1.3376500716228383e-16,3.773e-16,1.6669999999999998e-16,1.997105055689572e-16,1.5088341182976847e-16,7.38906780576053e-16,2.616252493673295e-16,,,,Gaia DR3 5338653046258718848,1.0994809774783758,0.0004703320954389,166.32461861297,-58.92397510477,18.81766,0.005201,19.54489,0.029398,18.06902,0.017198,0.1163,0.1583,8.18,4845.80126953125,3349.027099609375,6968.17333984375,4092.546142578125,3046.48046875,6208.3134765625,0,,,,,,,,,,,,-8,J110517.53-585528.9,2.819,0.1536005024025637,166.3230161,-58.9246826,15.816,0.022,15.937,0.066,-4,1670m591o0134230,2.706,0.4950001558972683,166.3229965,-58.9246196,15.785817512575688,-0.0196198379543431,15.663803147298657,-0.0526628634431501,-4,,,,,,,,,,,,,,-8,True,-4.0,catwise,15.816,0.022,15.937,0.066
2CXO J110456.0-584644,166.23354166666664,-58.77911944444444,1.16,4.67,4.67,1.2352018856961032e-15,3.329667544732371e-16,3.1810000000000003e-16,1.468e-16,3.9543158833390014e-16,2.987527722845915e-16,1.948733474030004e-15,4.708187746173361e-16,0.174,,,Gaia DR3 5338656310466150016,0.0826802495031814,0.0043307281835737,166.2335789976,-58.77913181562,14.608756,0.002829,15.148208,0.003629,13.891913,0.003958,2.0785,0.0596,10.911,474.5628662109375,458.5460510253906,491.4124145507813,479.9068603515625,466.6007690429688,493.4460144042969,0,11045607-5846450,0.33,0.1400669285507468,166.233645,-58.779194,12.98799991607666,0.0270000007003545,12.467000007629396,0.0240000002086162,12.390000343322754,0.0260000005364418,0,J110456.07-584644.8,0.153,0.0410290686421225,166.2336237,-58.7791163,12.246,0.011,12.364,0.008,0,1670m591o0036600,0.112,0.0332827954601172,166.2335906,-58.7791373,12.241031203604251,-0.0018268732851469,12.2675164514288,-0.0042407621299914,0,J110456.06-584644.9,0.174,0.0903038452871194,166.2336227,-58.7791431,12.287,0.024,12.408,0.025,12.124,,9.268,,0,True,0.0,allwise,12.287,0.024,12.408,0.025
2CXO J110544.8-585103,166.43704166666666,-58.85098333333333,1.07,3.29,3.29,6.505e-16,2.9430000000000007e-16,2.481202115439197e-16,1.2405000456994058e-16,1.2111432516319945e-15,7.260198107195875e-16,2.109763463175914e-15,7.931618114805503e-16,0.863,,,Gaia DR3 5338652011155552768,0.2848768348354141,0.0003253545143378,166.4370316656,-58.85106229651,17.81625,0.003299,18.668055,0.017913,16.966503,0.008384,0.105,0.0983,5.087,5572.64794921875,4236.517578125,7461.89111328125,4401.5322265625,3525.468994140625,5741.36474609375,0,11054490-5851039,0.401,0.1400002955409738,166.43711,-58.851089,15.71399974822998,0.0839999988675117,15.015999794006348,0.0850000008940696,14.932000160217283,0.1560000032186508,0,J110544.94-585104.0,0.573,0.0832004973035618,166.4372293,-58.8511095,14.799,0.013,15.188,0.031,0,1670m591o0100772,1.345,0.2970001393123578,166.436925,-58.8513519,14.81271244859843,-0.0093460069792128,15.05994753369253,-0.0321289526242585,-4,,,,,,,,,,,,,,-8,True,0.0,catwise,14.799,0.013,15.188,0.031
2CXO J110433.5-585034,166.14,-58.84296388888889,0.79,10.08,10.08,4.141e-15,6.079999999999998e-16,1.9517978845608027e-15,3.445001645576204e-16,3.30431846459504e-15,9.21193009305789e-16,9.397116349155844e-15,1.1562616156277448e-15,1.0,,,Gaia DR3 5338654416338873088,0.2789756663713698,0.0039352381783063,166.1400660565,-58.84289433923,18.178568,0.003133,19.73468,0.029247,16.955776,0.00754,1.9294,0.1126,11.415,509.824462890625,482.6183166503906,540.6270751953125,512.0798950195312,481.6802978515625,546.86328125,0,11043363-5850346,0.269,0.1600482677084635,166.140143,-58.842953,15.22700023651123,0.0820000022649765,14.670000076293944,0.0710000023245811,14.538000106811523,0.1120000034570694,0,J110433.47-585035.0,1.076,0.0753026426925376,166.1394452,-58.843047,14.025,0.014,14.021,0.017,-4,1670m591o0034619,0.593,0.1155668550947026,166.139698,-58.8430164,14.101972724603888,-0.0059011857189658,13.903553282847543,-0.0132382017087372,0,,0.736,0.2002385776929111,,,,,,,,,,,0,True,0.0,allwise,,,,
