ra,dec,COMPONENT,significance,net_counts,NET_COUNTS_ERR,KS,KP,ra.1,dec.1,NET_COUNTS_y,NET_ERR,SRC_SIGNIFICANCE_0.7-1.2,THETA_0.7-1.2,NET_COUNTS_0.7-1.2,NET_ERR_0.7-1.2,NET_FLUX_APER_0.7-1.2,NET_FLUX_APER_LO_0.7-1.2,NET_FLUX_APER_HI_0.7-1.2,NET_MFLUX_APER_0.7-1.2,NET_MFLUX_APER_LO_0.7-1.2,NET_MFLUX_APER_HI_0.7-1.2,NET_UMFLUX_APER_0.7-1.2,NET_UMFLUX_APER_LO_0.7-1.2,NET_UMFLUX_APER_HI_0.7-1.2,SRC_SIGNIFICANCE_soft,THETA_soft,NET_COUNTS_soft,NET_ERR_soft,NET_FLUX_APER_soft,NET_FLUX_APER_LO_soft,NET_FLUX_APER_HI_soft,NET_MFLUX_APER_soft,NET_MFLUX_APER_LO_soft,NET_MFLUX_APER_HI_soft,NET_UMFLUX_APER_soft,NET_UMFLUX_APER_LO_soft,NET_UMFLUX_APER_HI_soft,SRC_SIGNIFICANCE_medium,THETA_medium,NET_COUNTS_medium,NET_ERR_medium,flux_aper90_m.1,flux_aper90_lolim_m.1,flux_aper90_hilim_m.1,NET_MFLUX_APER_medium,NET_MFLUX_APER_LO_medium,NET_MFLUX_APER_HI_medium,NET_UMFLUX_APER_medium,NET_UMFLUX_APER_LO_medium,NET_UMFLUX_APER_HI_medium,SRC_SIGNIFICANCE_hard,THETA_hard,NET_COUNTS_hard,NET_ERR_hard,flux_aper90_h.1,flux_aper90_lolim_h.1,flux_aper90_hilim_h.1,NET_MFLUX_APER_hard,NET_MFLUX_APER_LO_hard,NET_MFLUX_APER_HI_hard,NET_UMFLUX_APER_hard,NET_UMFLUX_APER_LO_hard,NET_UMFLUX_APER_HI_hard,flux_significance_b,theta,NET_COUNTS_broad,NET_ERR_broad,NET_FLUX_APER_broad,NET_FLUX_APER_LO_broad,NET_FLUX_APER_HI_broad,NET_MFLUX_APER_broad,NET_MFLUX_APER_LO_broad,NET_MFLUX_APER_HI_broad,NET_UMFLUX_APER_broad,NET_UMFLUX_APER_LO_broad,NET_UMFLUX_APER_HI_broad,SRC_SIGNIFICANCE_0.7-7.0,THETA_0.7-7.0,NET_COUNTS_0.7-7.0,NET_ERR_0.7-7.0,NET_FLUX_APER_0.7-7.0,NET_FLUX_APER_LO_0.7-7.0,NET_FLUX_APER_HI_0.7-7.0,NET_MFLUX_APER_0.7-7.0,NET_MFLUX_APER_LO_0.7-7.0,NET_MFLUX_APER_HI_0.7-7.0,NET_UMFLUX_APER_0.7-7.0,NET_UMFLUX_APER_LO_0.7-7.0,NET_UMFLUX_APER_HI_0.7-7.0,obsid,name,usrid,PU.1,kp_prob_b,ks_prob_b,flux_aper90_s.1,flux_aper90_lolim_s.1,flux_aper90_hilim_s.1,flux_aper90_b.1,flux_aper90_lolim_b.1,flux_aper90_hilim_b.1,per_remove_code,flux_aper90_mean_s.1,e_flux_aper90_mean_s.1,flux_aper90_mean_m.1,e_flux_aper90_mean_m.1,flux_aper90_mean_h.1,e_flux_aper90_mean_h.1,flux_aper90_mean_b.1,e_flux_aper90_mean_b.1,flux_aper90_ave2_b,e_flux_aper90_ave2_b
130.60204122867205,-48.0959810552349,96,4.015531,9.12863,3.1623247,0.999743554151863,0.999999999999972,130.6020421619007,-48.0959803960732,4.0,2.0,1.33273,1.269186463659454,1.9590558766859345,1.4148061426336676,1.4274197173783173e-15,5.902870148958995e-16,2.790447706780615e-15,1.4512298851999998e-15,6.001333360000002e-16,2.8369939520000007e-15,1.2523110003e-14,5.17873554e-15,2.448129528e-14,1.33273,1.269186463659454,1.9590558766859345,1.4148061426336676,1.4274197173783173e-15,5.902870148958995e-16,2.790447706780615e-15,1.4695875352999998e-15,6.07724854e-16,2.8728811280000002e-15,1.9903417449e-14,8.230745820000001e-15,3.890898024e-14,0.895221,1.269186463659454,0.9600886917960088,1.0007961393423508,5.435100969638083e-16,1.1815449429450916e-16,1.4060407516515942e-15,4.2730723097999997e-16,9.2892974881e-17,1.1054281853999998e-15,8.229633587999999e-16,1.7890526786e-16,2.128976124e-15,0.0,1.269186463659454,-0.3832243170450173,0.1277414390150058,,,,0.0,,1.3154251365000001e-15,0.0,,1.4473137446000003e-15,1.82277,1.269186463659454,3.751434569629111,2.002572710838713,2.2987272686953517e-15,1.2425570008998885e-15,3.789802566209009e-15,3.3275317460000006e-15,1.7986682992e-15,5.4859436880000004e-15,5.979954827e-15,3.2324124904e-15,9.858867756e-15,1.82277,1.269186463659454,3.751434569629111,2.002572710838713,2.2987272686953517e-15,1.2425570008998885e-15,3.789802566209009e-15,3.3261451300000007e-15,1.797918776e-15,5.483657640000001e-15,5.223209145e-15,2.8233602040000002e-15,8.611257060000002e-15,21137.0,IC2395_CXO_noconversion-96.0,96.0,1.164257404229899,2.7977620220553945e-14,0.0002564458481369991,1.4274197173783173e-15,5.902870148958994e-16,2.790447706780615e-15,2.2987272686953517e-15,1.2425570008998885e-15,3.789802566209009e-15,0,1.8470234474106824e-15,1.1142413862691471e-15,8.923253213375485e-16,6.605544729982019e-16,,,,,,
130.62203311322472,-48.09454725322142,97,4.7138114,9.6523695,3.1622946,0.997473565346845,0.9999236598196802,130.62203405367643,-48.09454664055253,4.0,2.0,0.0,1.1581255475370766,-0.0824960338445267,0.0583335049524597,,,,0.0,,2.1410653263999997e-15,0.0,,1.8562674129999998e-14,0.0,1.1581255475370766,-0.0824960338445267,0.0583335049524597,,,,0.0,,2.1673389737999998e-15,0.0,,2.9497566098e-14,0.845813,1.1581255475370766,0.9169811320754716,1.0017215512385342,4.0046754696105183e-16,7.281237732659893e-17,1.0694273791843866e-15,9.844833734999999e-16,1.7899721315e-16,2.6290107200000004e-15,1.8988877061e-15,3.4525276568999995e-16,5.070879072e-15,1.63557,1.1581255475370766,2.9180576631259485,1.7330196978933017,2.1710264398240418e-15,1.0855148419208965e-15,3.77968618238597e-15,7.667348831999999e-15,3.8336801444e-15,1.33486041e-14,8.437911768e-15,4.218962188100001e-15,1.4690129025000003e-14,1.85233,1.1581255475370766,3.794841735052755,2.002103389621833,2.2193273594779506e-15,1.2041031952945676e-15,3.624112955230069e-15,8.183611779e-15,4.440044885700001e-15,1.3363658742e-14,1.4716790291e-14,7.984641895300001e-15,2.4032196118e-14,1.85233,1.1581255475370766,3.794841735052755,2.002103389621833,2.2193273594779506e-15,1.2041031952945676e-15,3.624112955230069e-15,8.180608099999999e-15,4.43841523e-15,1.33587538e-14,1.2854685998e-14,6.974351223400001e-15,2.0991420604e-14,21137.0,IC2395_CXO_noconversion-97.0,97.0,1.1248706945723286,7.634018031976719e-05,0.002526434653155052,,,,2.2193273594779506e-15,1.2041031952945676e-15,3.624112955230069e-15,0,,,6.72789267770752e-16,5.113882090798791e-16,2.588438267459949e-15,1.3585544358031592e-15,,,,
130.73840099702656,-48.074745691229865,98,3.8441136,13.474207,4.359152,0.999952250658948,0.9999999511701364,130.73840075051194,-48.07474628550684,5.0,2.23606797749979,1.21161,5.319073791476794,1.7919431213420682,1.4172711571719,2.473840229973954e-15,8.778144689447075e-16,5.06738734827236e-15,1.3612031072e-15,4.830076608e-16,2.7882736e-15,1.2160893684e-14,4.315156776e-15,2.4910242e-14,1.1823,5.319073791476794,1.750331745610482,1.4178818849049637,6.145967602763037e-16,2.082517505812261e-16,1.2749063499415004e-15,1.3423500519999998e-15,4.548457887999999e-16,2.784542184e-15,1.885368275e-14,6.3884366e-15,3.9109675500000014e-14,1.27553,5.319073791476794,1.8750298495582265,1.4160529107936424,6.570447507171269e-16,2.527098115445698e-16,1.3140879828367444e-15,8.4640621103e-16,3.2554122659999997e-16,1.6928104658000001e-15,1.6488016873999998e-15,6.34155228e-16,3.2975995640000003e-15,0.0,5.319073791476794,-0.1237179939694033,1.023116917578802,,,,0.0,,1.9970346352e-15,0.0,,2.2009201568e-15,1.60286,5.319073791476794,3.667847313629293,2.2484343912751594,,,,3.2703378240000007e-15,1.5140497025999998e-15,5.612070696000001e-15,5.906208672e-15,2.7343638377999997e-15,1.0135362888e-14,1.65233,5.319073791476794,3.792736627976547,2.24727793079899,2.5241330222849002e-15,1.2242778038706697e-15,4.292535094455899e-15,3.36850479e-15,1.6338226274999997e-15,5.728471875e-15,5.31527792e-15,2.57806412e-15,9.03915e-15,21137.0,IC2395_CXO_noconversion-98.0,98.0,3.400738144532724,4.88298635969997e-08,4.774934105200579e-05,6.145967602763037e-16,2.0825175058122602e-16,1.2749063499415004e-15,,,,0,8.172311776252463e-16,5.401396184314854e-16,8.58676796046434e-16,5.374677059260057e-16,,,,,,
130.6126373184365,-48.0692592414707,99,2.2160387,5.079888,2.449549,1.0,1.0000000000000004,130.61263702728198,-48.069259062418745,1.0,1.0,,2.6828217670262298,0.0,0.0,0.0,,,,,,,,,,2.6828217670262298,0.0,0.0,0.0,,,,,,,,,,2.6828217670262298,0.0,0.0,0.0,,,,,,,,,0.845813,2.6828217670262298,0.9169420380459052,1.001723171600809,2.845208962287817e-15,5.173115368766112e-16,7.630314598759347e-15,8.2668843929999995e-16,1.5030722618999998e-16,2.2170227040000007e-15,9.099626895e-16,1.6544802284999995e-16,2.44034856e-15,0.807367,2.6828217670262298,0.8757636027844864,1.002569146807855,2.067578682663073e-15,2.953684583047743e-16,5.6612073274690155e-15,6.172788735999999e-16,8.818271863999998e-17,1.6901623679999998e-15,1.1108108032000001e-15,1.5868729792999998e-16,3.0414950160000002e-15,0.845813,2.6828217670262298,0.9171757351896576,1.001713496674916,2.793473511088445e-15,5.079050146665911e-16,7.45987525080459e-15,6.459153330999999e-16,1.1743932255999999e-16,1.724894755e-15,1.0155981762999999e-15,1.8465448288e-16,2.712120115e-15,21137.0,IC2395_CXO_noconversion-99.0,99.0,,-4.440892098500626e-16,0.0,0.0,,,2.067578682663073e-15,2.953684583047744e-16,5.6612073274690155e-15,0,,,,,4.805777456570879e-15,3.651476203289521e-15,,,,
130.57573266057057,-48.05383916235621,100,5.0337744,15.459949,4.3590364,0.797663489600174,0.3974269301521798,130.57573219902446,-48.05383916073336,11.0,3.3166247903554,1.29515,3.995205846162368,1.9169367909238249,1.415432707107977,1.7780109949763623e-15,7.13897157310716e-16,3.5290822453100375e-15,1.21592751e-15,4.882125e-16,2.4134317500000003e-15,1.0542135408e-14,4.23282e-15,2.09245404e-14,1.63943,3.995205846162368,2.916936790923825,1.7330463780150305,1.822797117142288e-14,9.169212406960016e-15,3.1815994007878757e-14,1.883676954e-15,9.475456118999999e-16,3.287862051e-15,2.5638376460000004e-14,1.2896866981e-14,4.4750478490000006e-14,2.13715,3.995205846162368,4.874852676632964,2.2372350385051885,2.0207774639392666e-15,1.2162131975093698e-15,3.1153648855617026e-15,1.8732434456e-15,1.1274192440000001e-15,2.8879166344e-15,3.613117835e-15,2.174569775e-15,5.570222665e-15,1.32459,3.995205846162368,2.37662582864815,1.7395132529438342,4.730183009325709e-15,1.822001204941824e-15,9.004893718645036e-15,2.271165252e-15,8.748215063999999e-16,4.323638572e-15,2.499445689e-15,9.627519797999999e-16,4.758218179e-15,3.0771,3.995205846162368,10.374880598236947,3.3205498968941938,2.5197094872689782e-14,1.7905359329041834e-14,3.4190298122719166e-14,7.789205304e-15,5.535103176000001e-15,1.0569283992e-14,1.4007944134e-14,9.954213946e-15,1.9007579582000002e-14,2.93111,3.995205846162368,9.374880598236947,3.166394103355431,8.86114125276323e-15,6.157752563577941e-15,1.2225384039012292e-14,7.042852092000001e-15,4.894193568e-15,9.716758722e-15,1.1066840860000001e-14,7.690529440000001e-15,1.526850501e-14,21137.0,IC2395_CXO_noconversion-100.0,100.0,1.4386249656703152,0.6025730698478202,0.20233651039982603,1.822797117142288e-14,9.169212406960016e-15,3.1815994007878757e-14,2.5197094872689782e-14,1.7905359329041834e-14,3.4190298122719166e-14,0,2.1841801046265224e-14,1.1425632920368567e-14,2.252182461742727e-15,9.545842463923567e-16,5.820515324464545e-15,3.620802755527486e-15,2.99144988324725e-14,1.2023582299335996e-14,2.99144988324725e-14,1.2023582299335996e-14
130.58764301943748,-48.05011273620167,101,4.5857134,15.295545,4.4723086,0.999928101322227,0.9999902258074558,130.5876421465798,-48.050113409675525,7.0,2.6457513110645907,0.0,4.022810314846034,-0.1241042993630573,0.071651650644851,,,,0.0,,7.33645237e-16,0.0,,6.38379104e-15,0.507626,4.022810314846034,0.7517914012738853,1.0051208475005695,,,,4.715863776e-16,6.5498108e-18,1.3885598895999998e-15,6.443229312e-15,8.9489296e-17,1.8971730752000002e-14,1.34867,4.022810314846034,2.0,1.4142135623730951,6.892186792525827e-16,2.899092149496623e-16,1.3456193491798614e-15,6.858132052100001e-16,2.8847675478e-16,1.338970557e-15,1.3243933835999999e-15,5.570856647999999e-16,2.58572412e-15,1.66223,4.022810314846034,3.408845012313974,2.0062307270007262,2.8062561647725685e-15,1.3864222694421737e-15,4.810722310960609e-15,3.2412840000000005e-15,1.6013464400000001e-15,5.556483920000001e-15,3.5676195e-15,1.762571495e-15,6.1159159099999986e-15,2.31524,4.022810314846034,6.251251951968122,2.65163077326882,,,,4.666478193000001e-15,2.911563317e-15,6.959840892e-15,8.396348922000001e-15,5.238747618e-15,1.2522774168e-14,2.15694,4.022810314846034,5.376043293306768,2.454782026600698,3.3752616735393677e-15,2.012777025763649e-15,5.1557962325718835e-15,4.023161635e-15,2.3991405980000002e-15,6.145479553e-15,6.325010420000001e-15,3.771807016e-15,9.661610876e-15,21137.0,IC2395_CXO_noconversion-101.0,101.0,1.8590372988163137,9.774192544220739e-06,7.189867777301906e-05,,,,,,,0,,,8.94347782938453e-16,5.349064765986268e-16,3.272725211479312e-15,1.7234298574666303e-15,,,,
130.5713452581979,-48.021240382931005,102,6.3894906,30.505032,6.633673,0.99484888061968,0.9870782816322312,130.57134622870157,-48.02123974653686,10.0,3.1622776601683795,0.507626,5.873417235086742,0.7503613967219791,1.0051798704913963,2.3850637205402607e-15,3.312590848147744e-17,7.022692316385532e-15,6.261552816000001e-16,8.696607296e-18,1.8436806727999998e-15,5.468698254000001e-15,7.595419624000001e-17,1.6102288957e-14,0.507626,5.873417235086742,0.7503613967219791,1.0051798704913963,2.3850637205402607e-15,3.312590848147744e-17,7.022692316385532e-15,6.332676035999999e-16,8.795389616000001e-18,1.8646225237999996e-15,8.685838572000001e-15,1.2063673231999998e-16,2.5574986226e-14,1.80306,5.873417235086742,3.708806197637054,2.0030260618279745,1.3361156792076333e-15,7.155148247423542e-16,2.2122565983107013e-15,1.883955084e-15,1.0088930268e-15,3.1193347480000002e-15,3.642645369e-15,1.9507044213e-15,6.031263893e-15,1.58307,5.873417235086742,3.625963416270368,2.2488244507083834,2.1320729077830352e-15,9.860826117365629e-16,3.6911437022605476e-15,4.53582041e-15,2.0978145821999998e-15,7.852623088e-15,4.993577655e-15,2.3095270701e-15,8.645113704e-15,2.53292,5.873417235086742,8.172622435487684,3.174254775688887,,,,8.013761532e-15,5.1964271100000004e-15,1.1519800614000002e-14,1.442644648e-14,9.3546554e-15,2.0738049960000003e-14,2.57341,5.873417235086742,8.255685052056426,3.1737113419225893,5.5429516337876505e-15,3.616832666507557e-15,7.939909913564186e-15,8.103201262e-15,5.287421750000001e-15,1.1607297390000001e-14,1.2746149898000001e-14,8.316993250000001e-15,1.8258012810000002e-14,21137.0,IC2395_CXO_noconversion-102.0,102.0,2.6472356274258426,0.012921718367768786,0.0051511193803199795,2.3850637205402607e-15,3.312590848147762e-17,7.022692316385532e-15,,,,0,4.208781107692899e-15,3.578526415123579e-15,1.5400071514486913e-15,7.533012645746841e-16,2.4616634598499145e-15,1.35966377001558e-15,8.210451718991506e-15,3.901538115466772e-15,8.210451718991506e-15,3.901538115466772e-15
130.5368140073166,-48.01789408460714,103,10.280297,44.6031,7.4166374,0.1144469284867,0.2798563847329182,130.5368138615179,-48.01789376980395,26.0,5.0990195135927845,2.02968,6.633139519567501,4.653398945518453,2.2394232597637647,8.617415091006484e-15,4.9780325276467606e-15,1.3511757158973007e-14,3.6192265e-15,2.09072292e-15,5.6748002800000006e-15,3.1386869e-14,1.8131290320000002e-14,4.921333688e-14,1.95905,6.633139519567501,4.48009841827768,2.241099017124511,,,,3.521315088e-15,1.991856534e-15,5.6198827439999985e-15,4.7938860720000005e-14,2.711695221e-14,7.650856835999999e-14,3.75579,6.633139519567501,14.696828786936656,3.874678102471967,5.856555271719125e-15,4.431153670835104e-15,7.545352883660987e-15,6.560976975599999e-15,4.964129229699999e-15,8.4529017905e-15,1.2656308332e-14,9.575944309000002e-15,1.6305884285e-14,1.80074,6.633139519567501,4.875642201591653,2.6630996826073248,3.988689774127708e-15,2.0601027609551764e-15,6.487102170975071e-15,5.374946594000001e-15,2.776085117e-15,8.741674508e-15,5.9153223500000004e-15,3.055181675e-15,9.6205277e-15,4.54073,6.633139519567501,23.399653091637557,5.110058388518064,,,,2.040439325e-14,1.6252123915e-14,2.5181848199999998e-14,3.669615429999999e-14,2.9228531306e-14,4.5288138479999996e-14,4.58047,6.633139519567501,23.57300955219505,5.109323205519453,1.8128806725439052e-14,1.4432229472589833e-14,2.2297161722623657e-14,2.0572390640000003e-14,1.637755132e-14,2.5302598680000002e-14,3.2327411360000005e-14,2.573564968e-14,3.976045032e-14,21137.0,IC2395_CXO_noconversion-103.0,103.0,1.922515027010431,0.7201436152670818,0.8855530715133,,,,,,,0,,,6.066714882319238e-15,1.5596234213247225e-15,4.4433446501154254e-15,2.2218000841051934e-15,,,,
130.63528276119044,-48.01290043415588,104,6.064333,31.356178,6.9287,0.976968777082046,0.9960075151267456,130.6352822542488,-48.0129009913007,18.0,4.242640687119285,2.02831,6.085544804534592,4.625699986473691,2.2395460973679917,4.324098556007402e-15,2.488986552902452e-15,6.792009879918961e-15,3.4427870880000004e-15,1.981696452e-15,5.407703736e-15,3.0579594240000004e-14,1.7601864959999998e-14,4.803241727999999e-14,1.91948,6.085544804534592,4.376166644122819,2.241861846113701,,,,3.29119238e-15,1.8152486100000003e-15,5.276077268e-15,4.59445726e-14,2.53406097e-14,7.365328036e-14,2.79016,6.085544804534592,8.500094933977733,3.003468898277384,3.278107261622856e-15,2.231903518162023e-15,4.580050980550703e-15,3.5696348229e-15,2.4303904308e-15,4.9873625742e-15,6.939929552000001e-15,4.725059904e-15,9.696214496e-15,0.397883,6.085544804534592,0.875579654702106,1.7574109845725854,,,,8.776031936000001e-16,0.0,2.919363936e-15,9.669274943999999e-16,0.0,3.2165029440000004e-15,3.48752,6.085544804534592,14.963119926457985,4.257503674949268,,,,1.2064117605e-14,8.867637125e-15,1.577615778e-14,2.1769852023e-14,1.6001762775e-14,2.8468275228e-14,3.56701,6.085544804534592,15.295928701640673,4.255877386873557,7.310661716819154e-15,5.41681401620474e-15,9.509972359283316e-15,1.233080064e-14,9.13647168e-15,1.604035008e-14,1.9440991472e-14,1.4404747364e-14,2.5289542684e-14,21137.0,IC2395_CXO_noconversion-104.0,104.0,2.0761980462789267,0.003992484873254432,0.02303122291795401,,,,,,,0,,,3.48215823962809e-15,1.1772274741716693e-15,,,,,,
130.52440104618242,-48.00601696824588,105,8.865565,44.54942,7.746588,0.999676884284872,0.9999559862385522,130.52440108479794,-48.00601749426173,11.0,3.3166247903554,1.44233,7.499550566278312,2.5838042560651004,1.737044009150877,2.569227502549861e-15,1.118573173244496e-15,4.7189905998095316e-15,2.30349275e-15,1.0028793450000002e-15,4.230906225000001e-15,1.99812229e-14,8.699291862e-15,3.6700215510000005e-14,1.37939,7.499550566278312,2.4589455328846306,1.7385391731695428,,,,2.219623072e-15,8.878472903999999e-16,4.153855512e-15,3.0225531680000004e-14,1.2090186276e-14,5.6564780280000005e-14,1.92937,7.499550566278312,4.416716116913769,2.2414953568714564,1.773778878275926e-15,9.915004653836169e-16,2.8471420629392235e-15,2.21017944e-15,1.235438064e-15,3.5476208039999998e-15,4.263922240000001e-15,2.3834317440000003e-15,6.844140784e-15,0.635293,7.499550566278312,1.7095523302187785,2.2665063894711457,,,,2.0648596094999997e-15,0.0,4.7078742e-15,2.2725151244999996e-15,0.0,5.1813282e-15,2.04681,7.499550566278312,6.919802436402144,3.342136693057531,,,,6.676154393e-15,3.759387709e-15,1.0273497201e-14,1.2006919171e-14,6.761177423e-15,1.8476662347e-14,2.08655,7.499550566278312,7.044706443451057,3.3413586066283334,1.6812049366628209e-15,9.606900012868602e-16,2.5698429312942484e-15,6.801582555e-15,3.886624534e-15,1.0396709211e-14,1.0688435189999999e-14,6.1076865719999985e-15,1.6338043638e-14,21137.0,IC2395_CXO_noconversion-105.0,105.0,4.409527788226144,4.401376144780311e-05,0.0003231157151279973,,,,,,,0,,,2.0060309235568234e-15,9.329834834418277e-16,,,,,,
130.57078683070668,-47.98650832366783,106,15.278761,107.95634,12.000959,0.0295228847499941,0.03900088272265,130.57078634797932,-47.98650854009022,43.0,6.557438524302,0.0,7.878067569447281,-0.5692514226176164,0.1578819379137413,,,,0.0,,1.0591170954e-15,0.0,,9.338147553e-15,0.0,7.878067569447281,-0.8757714194117177,0.1958284426556079,,,,0.0,,1.0680704155e-15,0.0,,1.4796263605e-14,2.93858,7.878067569447281,9.43107850136578,3.1662119039781498,4.0470217970623606e-15,2.8070235424237567e-15,5.559542579323089e-15,4.648995000000001e-15,3.2245535280000002e-15,6.386495292e-15,9.01719e-15,6.254343536e-15,1.2387245304e-14,5.16669,7.878067569447281,30.407701774336765,5.844430960368465,3.3692552038021506e-14,2.7537109066622748e-14,4.0495874036812064e-14,3.591358e-14,2.93523675e-14,4.316538e-14,3.95547192e-14,3.23282907e-14,4.75417512e-14,5.79725,7.878067569447281,38.22466180548712,6.57337125664788,,,,3.6193917759999997e-14,3.027588592e-14,4.2735006720000006e-14,6.524608947999999e-14,5.457776566000001e-14,7.703758656000001e-14,5.82247,7.878067569447281,38.531334900547584,6.572349214233367,3.1241103060538894e-14,2.617639992409408e-14,3.6838923735876295e-14,3.6487147410000005e-14,3.057197311e-14,4.302496099999999e-14,5.746874670000002e-14,4.81521057e-14,6.776607e-14,21137.0,IC2395_CXO_noconversion-106.0,106.0,2.091926777324211,0.96099911727735,0.9704771152500059,,,,,,,0,,,4.264463314323026e-15,1.3793153536232568e-15,3.4209484711245397e-14,6.483053942788509e-15,,,,
130.6381544019645,-48.22051209113088,107,4.759611,26.632055,6.856581,0.995821662480374,0.9885795509085038,130.6381534019035,-48.220512028638375,9.0,3.0,0.892869,6.450020924142978,0.9583907660994242,1.000865289809669,5.925341604443668e-16,1.3022732005439274e-16,1.5301690318824826e-15,7.863893877e-16,1.7283287499e-16,2.030783655e-15,6.649895392e-15,1.4615158304000001e-15,1.71727888e-14,1.27553,6.450020924142978,1.8751722982982728,1.416048722691906,1.7022810231423758e-13,6.547224076542372e-14,3.404569941260063e-13,1.6071135542e-15,6.181195943999999e-16,3.214234562e-15,2.1307148415e-14,8.19504378e-15,4.2614395649999997e-14,1.68483,6.450020924142978,3.458907486380556,2.005622502794332,1.5074945502481904e-15,7.493387231024378e-16,2.5565638558128127e-15,1.5551322994000004e-15,7.730182847400001e-16,2.6373528362000006e-15,2.975173234e-15,1.4788859514000001e-15,5.045603882000001e-15,0.795996,6.450020924142978,1.9604864692280155,2.0211111080456083,1.6347273331228034e-15,2.8948230815494087e-16,3.4737913024429095e-15,2.0949602619e-15,3.709817043e-16,4.451785071e-15,2.3027601476e-15,4.0777951719999997e-16,4.893359284e-15,2.08655,6.450020924142978,6.378397595782621,3.018127242223357,1.7103889826618116e-13,9.855077015597897e-14,2.6307371972191893e-13,5.513281092e-15,3.1766931570000004e-15,8.479938654e-15,9.879334416e-15,5.692366036e-15,1.5195334392e-14,1.9077,6.450020924142978,5.503235805507257,2.8467344784357778,2.859366175712845e-15,1.5339266811285857e-15,4.542225045568015e-15,4.75215585e-15,2.54932674e-15,7.549002120000001e-15,7.44120559e-15,3.991885996e-15,1.1820672248e-14,21137.0,IC2395_CXO_noconversion-107.0,107.0,3.4826281469836053,0.011420449091496199,0.004178337519626041,1.7022810231423758e-13,6.547224076542372e-14,3.404569941260063e-13,1.7103889826618116e-13,9.855077015597897e-14,2.6307371972191893e-13,0,2.2246802231002807e-13,1.3924863616168337e-13,1.739609923208064e-15,9.089065478117271e-16,2.0287378446534277e-15,1.6008137061913427e-15,2.2623637007788956e-13,1.3926080348943654e-13,9.345872355807658e-14,4.023850669878488e-14
130.7510634768544,-48.218394968716225,108,9.683193,51.81689,8.367274,0.641763541877902,0.6784371875668764,130.75106406326458,-48.21839504674373,33.0,5.744562646538029,1.49139,8.201132359321047,2.666698439381992,1.7360547921332437,1.082072877360835e-14,4.840852806940235e-15,1.9577009811411263e-14,3.2487420420000007e-15,1.4533847361000002e-15,5.877668331000001e-15,2.8117702339999998e-14,1.2578973297e-14,5.0870929870000006e-14,1.72424,8.201132359321047,3.5417103541502386,2.004767712671994,,,,4.346201447e-15,2.2351938504e-15,7.326475786e-15,5.904741761e-14,3.0367304952e-14,9.953737318000001e-14,4.38175,8.201132359321047,20.25003751563151,4.585983741115483,1.1001848717435775e-14,8.681729219844771e-15,1.3671279043380771e-14,1.17281804e-14,9.2548888e-15,1.4573844e-14,2.2607959363e-14,1.7840290885999998e-14,2.8093434930000002e-14,1.56988,8.201132359321047,4.793124816759509,3.0290635072190195,5.355827033463169e-15,2.338933454239833e-15,9.050652000195708e-15,6.1916118249999985e-15,2.703927506e-15,1.0463019735e-14,6.813344925e-15,2.9754434340000003e-15,1.1513667915e-14,4.84933,8.201132359321047,28.04615573151395,5.7624841260368775,,,,2.98956789e-14,2.4113496980000002e-14,3.641615252e-14,5.3749868399999997e-14,4.3354000880000005e-14,6.547312112e-14,4.77949,8.201132359321047,27.21267150524457,5.674441948518085,2.7089424604495558e-14,2.1773218778591296e-14,3.308405926205028e-14,2.9002264320000005e-14,2.3310670320000003e-14,3.54201924e-14,4.5562999680000006e-14,3.662141868e-14,5.5645662599999993e-14,21137.0,IC2395_CXO_noconversion-108.0,108.0,2.65342058760115,0.32156281243312357,0.35823645812209803,,,,,,,0,,,1.1280558434300686e-14,2.4975460546736925e-15,5.896738020840426e-15,3.3636141259654303e-15,,,,
