_rs_gaia,_q,_r_gaia,EDR3Name_gaia,RA_ICRS_gaia,e_RA_ICRS_gaia,DE_ICRS_gaia,e_DE_ICRS_gaia,Source_gaia,SolID_gaia,RandomI_gaia,Epoch_gaia,Plx_gaia,e_Plx_gaia,RPlx_gaia,PM_gaia,pmRA_gaia,e_pmRA_gaia,pmDE_gaia,e_pmDE_gaia,RADEcor_gaia,RAPlxcor_gaia,RApmRAcor_gaia,RApmDEcor_gaia,DEPlxcor_gaia,DEpmRAcor_gaia,DEpmDEcor_gaia,PlxpmRAcor_gaia,PlxpmDEcor_gaia,pmRApmDEcor_gaia,NAL_gaia,NAC_gaia,NgAL_gaia,NbAL_gaia,gofAL_gaia,chi2AL_gaia,epsi_gaia,sepsi_gaia,Solved_gaia,APF_gaia,nueff_gaia,pscol_gaia,e_pscol_gaia,RApscolCorr_gaia,DEpscolCorr_gaia,PlxpscolCorr_gaia,pmRApscolCorr_gaia,pmDEpscolCorr_gaia,MatchObsA_gaia,Nper_gaia,amax_gaia,MatchObs_gaia,NewMatchObs_gaia,MatchObsrm_gaia,IPDgofha_gaia,IPDgofhp_gaia,IPDfmp_gaia,IPDfow_gaia,RUWE_gaia,SDSk1_gaia,SDSk2_gaia,SDSk3_gaia,SDSk4_gaia,SDMk1_gaia,SDMk2_gaia,SDMk3_gaia,SDMk4_gaia,Dup_gaia,o_Gmag_gaia,FG_gaia,e_FG_gaia,RFG_gaia,Gmag_gaia,e_Gmag_gaia,o_BPmag_gaia,FBP_gaia,e_FBP_gaia,RFBP_gaia,BPmag_gaia,e_BPmag_gaia,o_RPmag_gaia,FRP_gaia,e_FRP_gaia,RFRP_gaia,RPmag_gaia,e_RPmag_gaia,NBPcont_gaia,NBPblend_gaia,NRPcont_gaia,NRPblend_gaia,Mode_gaia,E_BP_RP__gaia,BP-RP_gaia,BP-G_gaia,G-RP_gaia,RVDR2_gaia,e_RVDR2_gaia,o_RVDR2_gaia,Tefftemp_gaia,loggtemp_gaia,__Fe_H_temp_gaia,GLON_gaia,GLAT_gaia,ELON_gaia,ELAT_gaia,PS1_gaia,SDSSDR13_gaia,SkyMapper2_gaia,URAT1_gaia,GmagCorr_gaia,e_GmagCorr_gaia,FGCorr_gaia,E_BP_RP_Corr_gaia,RAJ2000_gaia,e_RAJ2000_gaia,DEJ2000_gaia,e_DEJ2000_gaia,RADEcorJ2000_gaia,_r_gaiadist,RA_ICRS_gaiadist,DE_ICRS_gaiadist,rgeo_gaiadist,b_rgeo_gaiadist,B_rgeo_gaiadist,rpgeo_gaiadist,b_rpgeo_gaiadist,B_rpgeo_gaiadist,Flag_gaiadist
"[0.866626315353029, 2.7895933132650037, 4.5824480685106, 5.04462985923278, 5.382778018720945, 6.580337785349011, 7.181415634818755, 9.404390156003712, 9.479837808403039]",58.0,0.866626315353029,Gaia EDR3 5337643007368629760,167.82000960765,0.2232,-60.60555969133,0.2238,5337643007368629760,1636042515805110272,1489858666,2016.0,-0.5268,0.2791,-1.8872,5.164,-5.013,0.292,1.243,0.282,0.083,-0.2331,-0.0147,0.1693,0.1072,0.2173,0.1055,-0.0554,0.0612,0.2295,382,0,379,3,12.8714,919.5,2.035,15.0,95,0,,1.2992,0.0566,0.039,-0.117,-0.028,-0.119,0.108,44,25,0.444003,49,12,0,0.0747,88.7,29,0,1.506,0.133,0.0853,0.134,0.279,-94.054,-49.141,45.171,24.807,0,410,513.38,2.3005,223.157,18.911274,0.005591,26,298.53,20.369,14.656,19.151058,0.074134,24,796.5,13.361,59.612,17.49493,0.018601,1,1,0,0,0,2.133,1.656128,0.239784,1.416344,,,0,,,,290.9422232553,-0.0866333112,207.6693784736,-57.1991367725,,,,,18.908011,0.005579,514.92,0.844,167.82005499669,4.6741,-60.60556521466,4.4947,0.2113,0.867,167.82000960765,-60.60555969133,5733.23828,4062.88135,7100.02979,5022.04932,3666.23584,6669.45557,10033.0
"[0.5213432152171358, 5.7675020192453195, 7.910989389004802, 8.189821799873458, 8.323127545653454, 9.423312078675393]",59.0,0.5213432152171358,Gaia EDR3 5337627408090956928,168.11043680641,0.1148,-60.65083123027,0.1188,5337627408090956928,1636042515805110272,292928850,2016.0,1.589,0.1464,10.8517,21.532,-19.741,0.155,8.599,0.152,0.0953,-0.0703,-0.0309,0.0654,0.142,0.101,0.044,0.1494,0.113,0.2118,417,417,417,0,144.9822,102978.84,1.654,3490.0,31,0,1.577,,,,,,,,48,29,0.234676,55,15,1,0.017,83.8,0,0,9.125,,,,,,,,,0,425,422010.0,140.53,3003.052,11.624055,0.002779,45,236780.0,101.34,2336.433,11.90268,0.002829,45,269340.0,91.765,2935.141,11.172128,0.003797,0,1,0,0,0,1.199,0.730553,0.278626,0.451927,3.93,1.84,3,5500.0,3.5,0.0,291.0912567147,-0.0752418454,207.9122776111,-57.1284730591,,,423096316,,11.624055,0.002779,422010.0,0.005,168.11061581525,2.48,-60.65086944771,2.4333,0.2037,0.521,168.11043680641,-60.65083123027,647.440979,584.185669,737.841675,623.129883,571.572754,687.075012,10033.0
"[0.3174348283077001, 1.3565170571529166, 3.23490356334613, 4.500819919668657, 5.952613243866931, 6.097282109070143, 7.175198692500331, 9.268949595312836, 9.918199623616578, 9.918773327123128]",60.0,0.3174348283077001,Gaia EDR3 5337638330152143488,167.86667336536,0.1047,-60.67419186598,0.113,5337638330152143488,1636042515805110272,232990046,2016.0,1.8351,0.1322,13.8824,14.949,-14.809,0.128,-2.037,0.126,0.1533,-0.0684,-0.1661,0.0398,0.1636,0.0685,-0.2269,0.0029,0.0272,0.2006,374,0,371,3,5.7544,592.07,0.681,4.6,95,0,,1.3207,0.029,-0.04,-0.255,-0.089,-0.057,0.164,44,26,0.192719,49,18,0,0.019,167.0,1,0,1.219,0.146,0.177,0.101,0.186,-130.024,-55.561,46.549,27.992,0,376,1057.3,2.123,498.023,18.126894,0.003513,29,202.6,8.8712,22.838,19.571941,0.047623,30,1525.1,13.861,110.03,16.78966,0.010567,0,29,0,30,0,1.634,2.782282,1.445047,1.337235,,,0,,,,290.9892502396,-0.1416087629,207.7898020678,-57.2304690051,,,,,18.104519,0.003486,1079.3,0.186,167.86680775111,2.0607,-60.67418281268,2.042,0.1906,0.317,167.86667336536,-60.67419186598,550.205811,513.425598,598.177185,539.514648,504.317841,581.881409,10033.0
"[6.2650221979220095, 6.553816173599871, 6.558794207070602, 7.7801136994905535, 8.355679390317396, 9.058924653696218, 9.264262317781277]",61.0,6.2650221979220095,Gaia EDR3 5337642973008879232,167.81485395559,1.9519,-60.60706530226,1.1534,5337642973008879232,1636042515805110272,676016788,2016.0,0.9979,1.7178,0.5809,4.807,-4.746,2.867,0.76,1.421,-0.4912,-0.5622,-0.5114,0.0826,0.4938,0.4809,-0.082,0.4469,0.1952,0.2111,132,0,131,1,-0.0321,168.69,4.245,2.87,95,0,,1.1253,0.2893,0.312,-0.294,-0.227,-0.396,0.036,15,12,4.22105,20,5,2,0.03,103.0,0,15,0.995,0.0779,0.449,0.227,0.331,-105.109,11.763,33.008,29.787,0,144,98.899,1.6508,59.909,20.699385,0.018331,0,,,,,,2,599.72,67.423,8.895,17.803032,0.122123,,,0,2,1,,,,2.896353,,,0,,,,290.9404464308,-0.0889812599,207.6681209793,-57.2020013752,,,,,20.699385,0.018331,98.899,,167.8148969339,46.9061,-60.60706867999,22.8579,0.1771,6.265,167.81485395559,-60.60706530226,3568.42236,2329.49658,5401.83838,,,,20099.0
"[0.35608811593674, 1.4302372926496043, 3.6785453615358072, 6.879415745526138, 8.01715822176078, 8.086048310430114, 8.308625010404201, 8.578880854307657, 8.595171327836018, 8.95788159217368, 9.357868108542238, 9.633709179718238]",62.0,0.35608811593674,Gaia EDR3 5337641456910871936,167.81747773749,0.2785,-60.63603516668,0.2651,5337641456910871936,1636042515805110272,907327669,2016.0,0.6139,0.3114,1.9713,6.521,-5.893,0.396,2.793,0.367,0.2533,-0.0663,0.1265,0.3379,0.118,0.3767,0.1723,0.0659,0.0548,0.457,374,0,372,2,3.6193,500.41,1.308,2.7,95,0,,1.3271,0.0672,-0.074,-0.144,-0.084,-0.143,0.034,44,25,0.650396,53,17,0,0.0176,135.0,0,34,1.136,0.114,0.188,0.255,0.217,-84.577,-39.822,44.519,24.755,0,405,287.65,1.9015,151.276,19.540224,0.007688,0,,,,,,0,,,,,,,,,,2,,,,,,,0,,,,290.9525527534,-0.1153317297,207.708184562,-57.2212418546,,,,,19.540224,0.007688,287.65,,167.81753115027,6.3095,-60.6360475782,5.8257,0.4306,0.356,167.81747773749,-60.63603516668,2824.28589,1932.26611,4325.64209,,,,10099.0
"[0.21169443277754194, 2.2032334773384203, 3.3316261724208167, 3.6725750615562998, 3.744561783574337, 4.0915359836513066, 7.155204125449218, 7.906268535322156, 8.070286108055258, 8.262902231050356, 8.519233875690364, 8.565665361926659, 8.766081418121528, 9.043021104961998, 9.74638045845561, 9.882957423500743]",63.0,0.21169443277754194,Gaia EDR3 5337637406776467584,167.96474910909,0.0128,-60.69813028413,0.0134,5337637406776467584,1636042515805110272,1298661490,2016.0,0.4107,0.0162,25.2793,6.484,-6.286,0.017,1.589,0.017,0.1388,-0.012,-0.0982,0.0767,0.0749,0.0872,-0.0971,0.1045,0.0656,0.2424,412,0,410,2,-0.2977,403.91,0.0,0.0,31,0,1.557,,,,,,,,49,28,0.0266828,56,17,0,0.0134,78.4,0,0,0.989,0.149,0.14,0.0826,0.29,-79.539,-50.816,51.177,25.72,0,429,34337.0,12.861,2669.919,14.347946,0.002785,43,18635.0,35.584,523.685,14.662717,0.003476,44,23016.0,45.424,506.69,13.842822,0.004345,0,1,2,0,0,1.213,0.819895,0.314771,0.505124,,,0,,,,291.042741955,-0.1457745065,207.8832617395,-57.2126221857,,,,,14.347946,0.002785,34337.0,0.012,167.96480619194,0.2751,-60.69813734801,0.2814,0.2323,0.212,167.96474910909,-60.69813028413,2237.85254,2159.2832,2305.92407,2214.22021,2136.18677,2292.62769,10033.0
"[0.22131262017498682, 4.0762448255226325, 6.121536795724379, 6.229720517892347, 7.4094918076054705, 8.140554040079019, 8.406158593033268, 9.000737623522351, 9.286714382949969, 9.327435321647366, 9.39750367900215, 9.62472699668692]",64.0,0.22131262017498682,Gaia EDR3 5337638398869763072,167.83328174684,0.0562,-60.66088001681,0.0552,5337638398869763072,1636042515805110272,315966044,2016.0,0.5456,0.0685,7.9654,7.145,-7.124,0.07,0.55,0.069,0.0571,-0.0448,-0.2022,0.166,-0.0116,0.1832,-0.1821,-0.0034,0.2074,0.15,361,0,361,0,-0.6325,353.43,0.0,0.0,31,0,1.444,,,,,,,,43,25,0.103301,47,17,0,0.00805,1.78,0,0,0.975,0.131,0.103,0.108,0.226,-102.52,-42.122,42.627,24.946,0,369,2292.8,2.3965,956.726,17.286446,0.00298,38,936.74,7.1639,130.758,17.90949,0.00876,39,1913.2,9.7204,196.822,16.5435,0.006687,0,1,0,1,0,1.243,1.36599,0.623045,0.742945,,,0,,,,290.9690857602,-0.135429923,207.7511097491,-57.2329624089,,,423105476,,17.286446,0.00298,2292.8,-0.012,167.83334636775,1.1273,-60.66088246039,1.1215,0.1298,0.221,167.83328174684,-60.66088001681,1768.60339,1593.74158,2010.25146,1876.93225,1681.94421,2072.65625,10033.0
"[0.16516021415615764, 3.9987254052604295, 5.502820032712695, 5.637039371176373, 6.8003280179207515, 7.733182375223463, 8.33155732256206, 8.589079435060384]",65.0,0.16516021415615764,Gaia EDR3 5337627369393717504,168.10222290078,0.0287,-60.66587441298,0.0284,5337627369393717504,1636042515805110272,1206560033,2016.0,0.6375,0.0354,17.9972,7.489,-7.447,0.039,0.793,0.038,0.1015,-0.0525,-0.1467,0.0038,0.1334,0.0387,-0.0495,0.1465,0.0978,0.2457,385,0,382,3,1.6184,440.66,0.104,1.07,31,0,1.472,,,,,,,,46,28,0.0600646,51,14,0,0.0147,80.1,1,0,1.059,0.13,0.112,0.121,0.334,-83.05,-45.044,49.641,26.242,0,403,7059.0,10.307,684.903,16.065504,0.003179,44,3161.1,17.639,179.208,16.588938,0.00667,44,5621.3,22.805,246.491,15.373311,0.005804,0,3,0,1,0,1.244,1.215627,0.523434,0.692193,,,0,,,,291.0931274709,-0.0907013998,207.9269933175,-57.141841961,,,423096352,,16.065504,0.003179,7059.0,0.006,168.10229046145,0.6348,-60.66587793959,0.612,0.2413,0.165,168.10222290078,-60.66587441298,1528.83484,1460.13721,1610.83179,1542.97583,1441.75989,1634.10315,10033.0
"[0.23902270924340416, 3.168284387653185, 5.591135551182961, 5.738204079774168, 5.931119571996821, 8.953403601044355, 9.448205632759308, 9.900161331313557]",66.0,0.23902270924340416,Gaia EDR3 5337637303697246976,167.95652220201,0.0165,-60.6995101714,0.0167,5337637303697246976,1636042515805110272,1488425350,2016.0,0.4159,0.0204,20.4337,6.697,-6.483,0.022,1.676,0.022,0.1902,-0.0098,-0.0176,0.1624,0.0685,0.1755,-0.0349,0.0849,0.1478,0.3182,430,430,427,3,-2.5768,1190.43,0.169,18.2,31,0,1.701,,,,,,,,49,28,0.0348914,56,17,0,0.0142,110.0,1,0,0.912,,,,,,,,,0,468,11494000.0,5131.4,2239.859,8.036235,0.002798,53,7788200.0,9290.1,838.333,8.109948,0.003076,50,5818100.0,6269.4,928.019,7.835937,0.003956,0,0,0,0,0,1.184,0.274011,0.073713,0.200298,,,0,,,,291.03952607,-0.1485625064,207.8799204542,-57.2164746221,,,,,8.036235,0.002798,11494000.0,0.018,167.95658108219,0.3559,-60.69951762152,0.3459,0.3012,0.239,167.95652220201,-60.6995101714,2319.59644,2227.94043,2439.47656,2343.25171,2222.58496,2458.27466,10033.0
"[1.3374143305163586, 4.584959118055398, 5.486730515493707, 5.666677495666166, 5.676372728800088, 5.962961228074389, 7.261451499084262, 8.305687249661199, 8.618339577451765, 8.946245163219384, 9.451893370668303, 9.720974880929525]",67.0,1.3374143305163586,Gaia EDR3 5337642973008857728,167.80335307374,0.1592,-60.60900631734,0.1684,5337642973008857728,1636042515805110272,1101599903,2016.0,0.4694,0.1927,2.4354,7.404,-7.377,0.207,0.635,0.22,0.0917,-0.0338,-0.2308,0.0718,0.0266,0.0718,-0.3285,0.0453,0.084,0.2259,395,0,393,2,1.0448,452.96,0.565,1.02,95,0,,1.281,0.046,-0.031,-0.096,-0.05,-0.12,0.048,46,26,0.330383,51,17,0,0.0184,101.0,0,0,1.037,0.16,0.165,0.166,0.232,-96.849,-62.188,38.657,31.114,0,383,468.15,1.0864,430.932,19.011412,0.003734,41,134.6,6.3131,21.32,20.01595,0.051001,38,489.99,4.9421,99.148,18.022419,0.011585,0,0,0,0,0,1.334,1.99353,1.004538,0.988993,,,0,,,,290.9359495502,-0.0929061981,207.6634381547,-57.2074044939,,,,,19.002711,0.00372,471.91,0.0,167.80341988198,3.3474,-60.60900913915,3.5742,0.213,1.337,167.80335307374,-60.60900631734,3018.00098,1798.12463,4379.71045,2964.16699,1904.8844,4091.53564,10033.0
"[0.47427834946743075, 3.0919013314850416, 3.2003758714184762, 3.7204677210584305, 4.164114715622943, 4.81880954037656, 6.972157293192299, 8.888296797595657, 8.952617826933857, 9.020992591550524, 9.420387553931324, 9.432784916580182]",68.0,0.47427834946743075,Gaia EDR3 5337638059568112384,167.91655947012,0.1434,-60.69685970901,0.1412,5337638059568112384,1636042515805110272,254795101,2016.0,0.6641,0.1717,3.8677,6.227,-5.942,0.181,1.861,0.167,0.0947,-0.0079,-0.2556,0.0467,-0.0381,0.0707,-0.1918,-0.0086,0.0343,0.1742,379,0,376,3,16.203,1106.38,1.305,15.5,95,0,,1.309,0.0366,-0.146,-0.104,-0.038,0.019,0.061,45,25,0.264793,52,19,0,0.0365,73.4,5,0,1.65,0.0894,0.084,0.06,0.291,-88.381,-41.117,50.212,25.609,0,392,950.86,2.7214,349.399,18.242079,0.004153,26,290.94,7.5284,38.646,19.17902,0.028232,27,1187.3,10.586,112.164,17.061459,0.010392,0,26,0,27,0,1.555,2.117561,0.936941,1.18062,,,0,,,,291.0204013949,-0.153440626,207.8512765464,-57.2286842496,,,,,18.231212,0.00413,960.42,0.203,167.91661343098,2.9359,-60.69686797836,2.7097,0.1643,0.474,167.91655947012,-60.69685970901,1818.38501,1390.25879,2841.05981,2301.39771,1733.90491,3494.59106,10033.0
"[1.4894181373448032, 4.26717475416979, 4.535283059346818, 5.259080934218723, 6.291658986261802, 6.797332263468179, 8.176134332753668, 8.265078282678116, 8.446049149449735, 8.632522940671105]",69.0,1.4894181373448032,Gaia EDR3 5337641461225296512,167.80253014521,0.0366,-60.63418086097,0.0367,5337641461225296512,1636042515805110272,897838062,2016.0,0.6526,0.0448,14.5588,7.133,-7.108,0.049,0.596,0.047,0.1773,-0.1788,-0.0306,0.2357,0.0595,0.2866,0.0758,0.0862,0.0956,0.3296,396,0,394,2,-1.0237,376.65,0.0,0.0,31,0,1.47,,,,,,,,46,26,0.0777064,52,14,0,0.0117,148.0,0,0,0.963,0.135,0.162,0.208,0.282,-81.893,-45.173,46.248,24.398,0,412,4574.6,6.1975,738.146,16.536478,0.003123,43,2052.8,10.999,186.633,17.057652,0.006452,43,3762.8,22.255,169.08,15.809113,0.007451,0,2,0,0,0,1.271,1.248539,0.521173,0.727365,,,0,,,,290.9450644619,-0.1163761638,207.6963032421,-57.2252158267,,,423105190,,16.536478,0.003123,4574.6,0.03,167.80259456915,0.787,-60.63418351135,0.7553,0.3051,1.489,167.80253014521,-60.63418086097,1481.91064,1397.13147,1590.22278,1495.29041,1396.66455,1595.84265,10033.0
"[0.3952205758753954, 5.669220168325863, 5.739407523392333, 6.274463307602816, 6.4369446361637275, 9.493410907322234]",70.0,0.3952205758753954,Gaia EDR3 5337641456886531456,167.80055514187,2.0538,-60.6328831842,2.1872,5337641456886531456,1636042515805110272,844487706,2016.0,,,,,,,,,0.1397,,,,,,,,,,423,0,423,0,1494.07,18619518.0,29.401,544000.0,3,0,,,,,,,,,49,28,4.01698,54,16,0,0.256,101.0,35,0,,0.115,0.147,0.143,0.263,-95.704,-50.916,44.201,27.587,0,397,81308.0,851.08,95.535,13.412027,0.011694,43,38569.0,47.441,812.975,13.872959,0.003093,44,91996.0,88.55,1038.91,12.338479,0.003921,0,0,0,0,0,1.606,1.53448,0.460932,1.073548,14.82,8.04,5,5000.0,3.0,0.0,290.943678223,-0.1155392863,207.6933366525,-57.2250084774,,,,,13.412027,0.011694,81308.0,0.331,167.80055514187,2.0538,-60.6328831842,2.1872,0.1397,,,,,,,,,,
"[0.3400238499703222, 5.751535877785538, 6.704871108618765, 7.078186843123239, 8.738728688729127, 9.092071121339167, 9.512839407786723, 9.885670196838102]",71.0,0.3400238499703222,Gaia EDR3 5337637166258317440,168.01578485949,0.0263,-60.70178314869,0.0275,5337637166258317440,1636042515805110272,824584956,2016.0,0.6537,0.0332,19.6824,7.208,-7.174,0.034,0.704,0.035,0.1304,-0.0296,-0.1441,0.0624,0.1247,0.0739,-0.1439,0.0811,0.1138,0.2572,399,0,399,0,-0.5646,393.68,0.0,2.02e-15,31,0,1.462,,,,,,,,47,29,0.0539726,53,16,0,0.00861,67.1,0,0,0.979,0.176,0.146,0.106,0.294,-82.521,-57.067,-59.889,25.296,0,397,7647.5,5.618,1361.245,15.978573,0.002868,46,3293.2,13.448,244.879,16.544495,0.005239,46,6210.4,16.229,382.659,15.265102,0.004726,0,28,0,31,0,1.243,1.279392,0.565922,0.71347,,,0,,,,291.0672698673,-0.1398137242,207.9201868476,-57.1972226077,,,423096934,,15.978573,0.002868,7647.5,-0.002,168.01585001459,0.5497,-60.70178627886,0.5699,0.2468,0.34,168.01578485949,-60.70178314869,1467.23975,1395.39307,1533.91199,1471.35632,1405.59436,1555.83008,10033.0
"[0.0806237170349037, 7.255369611618817, 7.520058418799232, 8.019066464084053, 8.165078838164579, 8.54664206321139, 8.73853433905674]",72.0,0.0806237170349037,Gaia EDR3 5337637303653888128,167.94522235663,0.1857,-60.703887985,0.1906,5337637303653888128,1636042515805110272,614624181,2016.0,0.4301,0.2249,1.9121,6.412,-6.24,0.241,1.473,0.254,0.0478,-0.0366,-0.1307,0.0768,0.0887,0.0767,-0.2986,0.0963,0.0353,0.2175,341,0,339,2,0.7373,382.12,0.657,1.16,95,0,,1.2763,0.0541,-0.178,-0.117,-0.066,-0.094,0.072,41,26,0.380428,47,16,2,0.0123,14.5,0,0,1.028,0.257,0.132,0.129,0.246,-64.304,-60.073,52.619,27.096,0,354,418.1,1.4548,287.393,19.134174,0.004676,37,90.727,7.9012,11.483,20.444197,0.094595,33,462.81,7.3523,62.947,18.084387,0.017658,0,0,0,2,0,1.324,2.35981,1.310022,1.049788,,,0,,,,291.0360405497,-0.1546938649,207.8786267411,-57.2234925786,,,423098291,,19.118993,0.004634,423.98,-0.062,167.94527903682,3.8782,-60.70389452948,4.1242,0.2056,0.081,167.94522235663,-60.703887985,4099.29541,2687.1792,6458.08691,3442.23608,2731.16089,4297.44385,10033.0
"[0.316312283347174, 4.073264434486574, 4.666870463990086, 6.178713232530145, 6.643600939482513, 6.6869214644304815, 7.358461076065222, 8.120792229823472, 8.567129763822686, 8.94215300353681, 9.156234262956982, 9.456445306722301, 9.822576332564537]",73.0,0.316312283347174,Gaia EDR3 5337638093927785088,167.89426078789,0.0823,-60.69998844472,0.0823,5337638093927785088,1636042515805110272,1769319709,2016.0,0.4015,0.0996,4.031,6.129,-5.962,0.107,1.422,0.104,0.0982,-0.0126,-0.2585,0.0473,0.0751,0.0574,-0.2027,-0.0099,0.0514,0.2299,409,0,408,1,-1.6805,372.44,0.0,0.0,31,0,1.352,,,,,,,,49,28,0.162525,54,22,0,0.0171,122.0,0,0,0.941,0.139,0.111,0.0858,0.274,-84.957,-56.044,45.039,25.639,0,403,1126.1,2.4667,456.517,18.05845,0.00364,38,336.43,6.3301,53.148,19.021309,0.020618,37,1188.2,10.266,115.747,17.06065,0.010113,0,1,0,1,0,1.354,1.960659,0.962858,0.997801,,,0,,,,291.0114615272,-0.1604380905,207.8414096559,-57.2387026579,,,,,18.05845,0.00364,1126.1,0.024,167.89431492936,1.7285,-60.69999476522,1.6881,0.2196,0.316,167.89426078789,-60.69998844472,2786.66943,2183.47729,4047.51685,2647.10498,2145.42749,3193.90186,10033.0
"[0.2857423915153713, 7.801963017638881, 8.441453683757215]",74.0,0.2857423915153713,Gaia EDR3 5337638025251945600,167.92114469146,0.0118,-60.70626462517,0.0122,5337638025251945600,1636042515805110272,1104308102,2016.0,0.3799,0.0147,25.8209,6.207,-6.113,0.016,1.075,0.015,0.158,-0.0436,-0.0515,0.0973,0.0147,0.1014,-0.0877,0.012,0.0187,0.281,416,416,412,4,-5.5807,979.0,0.116,14.3,31,0,1.712,,,,,,,,47,26,0.0241648,52,18,3,0.008,103.0,0,0,0.81,,,,,,,,,0,420,2891100.0,785.84,3679.01,9.534704,0.002771,49,1992600.0,1261.3,1579.85,9.589976,0.002874,50,1401000.0,450.52,3109.626,9.38183,0.003795,0,0,0,0,0,1.174,0.208146,0.055272,0.152874,,,0,,,,291.0260108036,-0.1613160268,207.8666466587,-57.2336117122,,,423106566,,9.534704,0.002771,2891100.0,0.011,167.92120022228,0.2503,-60.70626940376,0.2461,0.2693,0.286,167.92114469146,-60.70626462517,2558.37964,2471.42798,2645.87817,2492.17944,2423.96167,2578.63208,10033.0
"[0.43645024131621674, 3.7570419638568726, 5.525379734843075, 5.856901968955077, 5.950002060377011, 6.3231284917360755, 7.126420022428598, 8.57006861815076, 8.953753735954574, 9.67613428425422]",75.0,0.43645024131621674,Gaia EDR3 5337641426820509440,167.78756091198,0.2553,-60.63471203741,0.2583,5337641426820509440,1636042515805110272,1333327058,2016.0,2.3176,0.3079,7.5263,23.975,-23.711,0.327,3.546,0.315,0.1431,-0.0722,-0.0996,0.1078,-0.0325,0.1472,-0.1945,0.0969,0.1076,0.2021,388,0,387,1,0.4214,466.87,1.033,1.52,95,0,,1.0647,0.0758,-0.081,-0.189,-0.041,-0.128,0.129,45,27,0.487756,52,16,1,0.02,119.0,0,0,1.014,0.202,0.0761,0.171,0.265,-124.888,-46.2,49.418,30.638,0,386,266.29,0.86421,308.133,19.62397,0.004473,33,45.756,5.439,8.413,21.187426,0.129092,41,354.02,7.2835,48.606,18.375336,0.022655,0,0,0,1,0,1.501,2.81209,1.563456,1.248634,,,0,,,,290.938465846,-0.1196357911,207.6875724086,-57.2308578034,,,,,19.601129,0.004415,271.95,0.048,167.78777581251,5.2561,-60.63472779629,5.096,0.1864,0.436,167.78756091198,-60.63471203741,461.601349,407.723206,532.811768,496.862793,432.28656,579.733643,10033.0
"[0.7852417040733985, 1.1296501284321465, 5.34652436664284, 5.989959359905327, 6.2004699404976185, 8.653609164294787, 8.795658329713024, 9.619026417440416, 9.807615232893392]",76.0,0.7852417040733985,Gaia EDR3 5337626991460540800,168.11060830742,0.2173,-60.68021325302,0.2153,5337626991460540800,1636042515805110272,184376790,2016.0,-0.876,0.2702,-3.2416,7.919,-7.822,0.302,1.237,0.28,0.1094,0.0287,0.0711,0.0784,0.2375,0.0856,-0.1228,0.1752,0.0308,0.2759,369,0,368,1,7.3091,676.11,1.565,6.75,95,0,,1.2126,0.0583,-0.023,-0.02,-0.011,-0.163,-0.031,43,27,0.457739,48,13,0,0.116,83.1,4,0,1.283,0.158,0.111,0.114,0.255,-101.138,-37.182,52.385,28.076,0,401,418.14,2.211,189.115,19.134062,0.006368,38,171.69,9.7776,17.56,19.751648,0.061893,35,736.71,20.765,35.479,17.57965,0.030834,0,29,0,30,0,2.172,2.171997,0.617586,1.554411,,,0,,,,291.1022820848,-0.1024769666,207.9512301604,-57.148883403,,,423096580,,19.122231,0.006312,422.72,0.813,168.1106793012,4.8216,-60.68021875159,4.5095,0.2672,0.785,168.11060830742,-60.68021325302,6517.4292,4714.53662,8566.06445,5133.77637,3993.46362,6931.87646,10033.0
"[0.2643638072266024, 4.193248964420167, 5.1701730104214425, 5.7097334186154, 6.26510345131551, 6.565904873444501, 6.859411984774122, 7.362147150672808, 7.5461172910289145, 8.027066780201356, 8.36140205263389, 8.97157070772738]",77.0,0.2643638072266024,Gaia EDR3 5337641564304527232,167.78368837844,0.0622,-60.6159789456,0.0637,5337641564304527232,1636042515805110272,1709996184,2016.0,0.4133,0.0769,5.3729,6.35,-6.163,0.08,1.53,0.077,0.113,-0.1263,-0.1769,0.0614,0.1041,0.0893,-0.1737,0.0711,0.093,0.1912,410,0,408,2,-0.1752,416.09,0.0,0.0,31,0,1.357,,,,,,,,47,27,0.118626,54,17,0,0.0107,131.0,0,1,0.993,0.163,0.139,0.149,0.191,-108.384,-50.984,40.665,28.546,0,422,1738.2,3.4672,501.332,17.587118,0.003505,45,518.41,7.1246,72.763,18.551857,0.01518,44,1745.8,11.717,149.0,16.642906,0.008209,0,2,0,2,0,1.303,1.908951,0.964739,0.944212,,,0,,,,290.929641097,-0.1030026581,207.6602785178,-57.2191861534,,,423105723,,17.587118,0.003505,1738.2,-0.02,167.78374420414,1.2878,-60.61598574665,1.2415,0.1802,0.264,167.78368837844,-60.6159789456,2518.1145,2130.29932,2930.13721,2354.04761,1987.69397,2698.85645,10033.0
