#current_obsid,reg,ensemble,prep3,ml_flux,ml_flux_sigma,mode,lolim,hilim,r_hat
03384_000,204,ens0008400_001,acisf03384_000N020_b0185_s_ecf90_prep3.fits,0.00E+00,3.61E-18,3.14E-16,6.59E-20,8.09E-16,1.001
00950_000,288,ens0013800_001,acisf00950_000N020_b0020_s_ecf90_prep3.fits,0.00E+00,2.01E-18,3.15E-16,7.21E-19,7.45E-16,1.004
16456_001,291,ens0047600_001,acisf16456_001N020_b0200_s_ecf90_prep3.fits,2.28E-16,3.23E-16,3.15E-16,5.55E-17,6.71E-16,0.9997
04373_000,724,ens0042100_001,acisf04373_000N020_b0407_s_ecf90_prep3.fits,3.10E-16,1.02E-16,3.15E-16,2.07E-16,4.31E-16,1.0008
14335_000,2882,ens0042100_001,acisf14335_000N020_b0506_s_ecf90_prep3.fits,1.96E-16,2.54E-16,3.16E-16,3.33E-17,6.52E-16,0.9994
14335_000,1424,ens0042100_001,acisf14335_000N020_b0407_s_ecf90_prep3.fits,0.00E+00,2.39E-18,3.17E-16,1.68E-19,7.44E-16,0.9996
03498_000,210,ens0042100_001,acisf03498_000N020_b0137_s_ecf90_prep3.fits,0.00E+00,1.24E-18,3.19E-16,7.86E-20,8.75E-16,0.9995
10898_000,27,ens0022100_001,acisf10898_000N020_b0021_s_ecf90_prep3.fits,0.00E+00,7.30E-17,3.19E-16,6.04E-19,8.24E-16,0.9997
15546_000,3133,ens0042100_001,acisf15546_000N020_b1069_s_ecf90_prep3.fits,0.00E+00,4.42E-18,3.19E-16,9.89E-19,7.51E-16,0.9992
03384_000,170,ens0008400_001,acisf03384_000N020_b0156_s_ecf90_prep3.fits,0.00E+00,1.56E-18,3.20E-16,1.27E-18,7.82E-16,1.0004
06419_000,1209,ens0042100_001,acisf06419_000N020_b0801_s_ecf90_prep3.fits,0.00E+00,3.44E-15,3.22E-16,8.53E-20,8.65E-16,1.0021
03387_000,425,ens0008400_001,acisf03387_000N020_b0331_s_ecf90_prep3.fits,0.00E+00,2.58E-18,3.22E-16,3.59E-19,7.53E-16,1.0004
06419_000,1108,ens0042100_001,acisf06419_000N020_b0700_s_ecf90_prep3.fits,0.00E+00,2.31E-15,3.22E-16,5.50E-19,8.25E-16,1.0009
06419_000,1264,ens0042100_001,acisf06419_000N020_b0856_s_ecf90_prep3.fits,0.00E+00,1.28E-15,3.22E-16,2.41E-18,8.20E-16,0.9995
14335_000,2479,ens0042100_001,acisf14335_000N020_b0974_s_ecf90_prep3.fits,1.88E-16,2.88E-16,3.22E-16,1.51E-17,6.89E-16,0.9994
06418_000,1096,ens0042100_001,acisf06418_000N020_b0688_s_ecf90_prep3.fits,0.00E+00,1.24E-15,3.23E-16,9.07E-19,7.89E-16,1.0017
14335_000,680,ens0042100_001,acisf14335_000N020_b0383_s_ecf90_prep3.fits,0.00E+00,2.74E-18,3.23E-16,3.24E-18,7.17E-16,1.0007
14335_000,168,ens0042100_001,acisf14335_000N020_b0106_s_ecf90_prep3.fits,1.81E-16,2.71E-16,3.23E-16,2.83E-17,6.65E-16,0.9992
15546_000,724,ens0042100_001,acisf15546_000N020_b0407_s_ecf90_prep3.fits,0.00E+00,2.64E-18,3.24E-16,3.90E-19,7.79E-16,0.9993
15546_000,3147,ens0042100_001,acisf15546_000N020_b1069_s_ecf90_prep3.fits,1.93E-16,3.11E-16,3.24E-16,3.06E-18,7.10E-16,1.0001
04374_000,724,ens0042100_001,acisf04374_000N020_b0407_s_ecf90_prep3.fits,3.20E-16,1.10E-16,3.24E-16,2.25E-16,4.61E-16,1.001
14335_000,940,ens0042100_001,acisf14335_000N020_b0512_s_ecf90_prep3.fits,1.93E-16,2.74E-16,3.25E-16,4.73E-17,6.80E-16,0.9996
13637_000,2045,ens0042100_001,acisf13637_000N020_b0871_s_ecf90_prep3.fits,0.00E+00,9.37E-18,3.28E-16,7.16E-20,9.14E-16,1.001
15546_000,3293,ens0042100_001,acisf15546_000N020_b1069_s_ecf90_prep3.fits,0.00E+00,4.24E-18,3.28E-16,1.08E-18,7.74E-16,0.9994
14335_000,3416,ens0042100_001,acisf14335_000N020_b1201_s_ecf90_prep3.fits,0.00E+00,3.00E-18,3.29E-16,1.88E-18,7.70E-16,1.0002
15546_000,3135,ens0042100_001,acisf15546_000N020_b1069_s_ecf90_prep3.fits,0.00E+00,4.37E-18,3.31E-16,3.85E-19,7.54E-16,0.999
06418_000,1101,ens0042100_001,acisf06418_000N020_b0693_s_ecf90_prep3.fits,0.00E+00,3.23E-15,3.32E-16,4.32E-19,8.29E-16,1.0035
06419_000,1500,ens0042100_001,acisf06419_000N020_b1092_s_ecf90_prep3.fits,0.00E+00,3.11E-15,3.34E-16,1.21E-19,8.93E-16,0.9995
04374_000,3297,ens0042100_001,acisf04374_000N020_b1069_s_ecf90_prep3.fits,3.18E-16,1.48E-16,3.34E-16,1.90E-16,4.95E-16,0.9992
15260_000,3,ens0012800_001,acisf15260_000N020_b0002_s_ecf90_prep3.fits,0.00E+00,3.74E-17,3.35E-16,8.14E-21,7.93E-16,0.9995
06418_000,941,ens0042100_001,acisf06418_000N020_b0533_s_ecf90_prep3.fits,0.00E+00,3.64E-15,3.35E-16,4.25E-19,8.49E-16,0.9992
08593_000,816,ens0047600_001,acisf08593_000N020_b0236_s_ecf90_prep3.fits,3.32E-16,2.25E-16,3.35E-16,1.21E-16,6.35E-16,0.9994
16178_000,5,ens0047600_001,acisf16178_000N020_b0004_s_ecf90_prep3.fits,0.00E+00,7.98E-16,3.36E-16,1.17E-18,8.29E-16,0.9993
16562_002,12,ens0012800_001,acisf16562_002N020_b0011_s_ecf90_prep3.fits,0.00E+00,1.22E-15,3.36E-16,1.39E-18,7.55E-16,0.999
15546_000,855,ens0042100_001,acisf15546_000N020_b0476_s_ecf90_prep3.fits,0.00E+00,2.33E-18,3.37E-16,4.50E-19,8.33E-16,0.9991
06419_000,1109,ens0042100_001,acisf06419_000N020_b0701_s_ecf90_prep3.fits,0.00E+00,3.03E-15,3.38E-16,1.43E-19,7.82E-16,0.9992
15546_000,864,ens0042100_001,acisf15546_000N020_b0476_s_ecf90_prep3.fits,0.00E+00,2.41E-18,3.38E-16,6.49E-19,8.10E-16,0.9992
15207_001,26,ens0012800_001,acisf15207_001N020_b0025_s_ecf90_prep3.fits,0.00E+00,3.52E-18,3.38E-16,1.31E-18,7.79E-16,0.9992
13637_000,2049,ens0042100_001,acisf13637_000N020_b0872_s_ecf90_prep3.fits,0.00E+00,6.78E-18,3.39E-16,1.04E-18,8.35E-16,1.0018
15546_000,2125,ens0042100_001,acisf15546_000N020_b0063_s_ecf90_prep3.fits,0.00E+00,1.82E-16,3.39E-16,1.32E-18,7.81E-16,0.9994
06419_000,1431,ens0042100_001,acisf06419_000N020_b1023_s_ecf90_prep3.fits,0.00E+00,3.20E-15,3.39E-16,1.96E-18,8.38E-16,0.9995
08593_000,291,ens0047600_001,acisf08593_000N020_b0200_s_ecf90_prep3.fits,3.29E-16,2.58E-16,3.40E-16,1.13E-16,6.59E-16,1.0011
06419_000,1428,ens0042100_001,acisf06419_000N020_b1020_s_ecf90_prep3.fits,0.00E+00,2.20E-15,3.41E-16,4.75E-19,8.11E-16,0.9999
13637_000,943,ens0042100_001,acisf13637_000N020_b0512_s_ecf90_prep3.fits,1.87E-16,2.88E-16,3.44E-16,2.61E-17,7.22E-16,1.0018
14335_000,2576,ens0042100_001,acisf14335_000N020_b1026_s_ecf90_prep3.fits,2.26E-16,3.23E-16,3.44E-16,3.13E-17,7.34E-16,0.9991
06419_000,1265,ens0042100_001,acisf06419_000N020_b0857_s_ecf90_prep3.fits,0.00E+00,1.43E-15,3.45E-16,1.13E-19,8.64E-16,1.0024
16190_000,80,ens0047600_001,acisf16190_000N020_b0056_s_ecf90_prep3.fits,1.98E-16,2.75E-16,3.45E-16,2.76E-17,7.12E-16,1.0001
03384_000,439,ens0008400_001,acisf03384_000N020_b0343_s_ecf90_prep3.fits,0.00E+00,1.32E-18,3.46E-16,3.34E-19,7.95E-16,1.004
06419_000,856,ens0042100_001,acisf06419_000N020_b0448_s_ecf90_prep3.fits,0.00E+00,1.02E-15,3.48E-16,6.53E-19,8.37E-16,1.0002
06419_000,1446,ens0042100_001,acisf06419_000N020_b1038_s_ecf90_prep3.fits,0.00E+00,2.05E-15,3.48E-16,1.62E-18,8.95E-16,0.9995
16620_000,5,ens0047600_001,acisf16620_000N020_b0004_s_ecf90_prep3.fits,0.00E+00,1.15E-15,3.48E-16,2.30E-18,8.88E-16,1
03498_000,3149,ens0042100_001,acisf03498_000N020_b1064_s_ecf90_prep3.fits,2.35E-16,2.76E-16,3.49E-16,4.16E-17,7.30E-16,1.0001
04374_000,3135,ens0042100_001,acisf04374_000N020_b1069_s_ecf90_prep3.fits,3.42E-16,1.38E-16,3.49E-16,2.15E-16,5.20E-16,0.9999
04396_000,783,ens0042100_001,acisf04396_000N020_b0436_s_ecf90_prep3.fits,3.60E-16,1.36E-16,3.52E-16,2.12E-16,5.25E-16,0.999
16644_000,897,ens0047600_001,acisf16644_000N020_b0382_s_ecf90_prep3.fits,0.00E+00,4.00E-15,3.53E-16,3.26E-19,7.92E-16,1.0003
06419_000,922,ens0042100_001,acisf06419_000N020_b0514_s_ecf90_prep3.fits,0.00E+00,1.95E-15,3.54E-16,5.36E-19,8.19E-16,0.9996
06419_000,1426,ens0042100_001,acisf06419_000N020_b1018_s_ecf90_prep3.fits,0.00E+00,1.67E-15,3.54E-16,6.31E-19,7.66E-16,0.9992
14335_000,34,ens0042100_001,acisf14335_000N020_b0015_s_ecf90_prep3.fits,0.00E+00,9.81E-17,3.54E-16,6.12E-18,8.66E-16,0.9995
15241_000,34,ens0012800_001,acisf15241_000N020_b0032_s_ecf90_prep3.fits,0.00E+00,5.74E-16,3.54E-16,1.02E-17,7.62E-16,0.9997
13637_000,940,ens0042100_001,acisf13637_000N020_b0512_s_ecf90_prep3.fits,2.11E-16,3.13E-16,3.54E-16,1.93E-17,7.72E-16,0.9998
13637_000,341,ens0042100_001,acisf13637_000N020_b0242_s_ecf90_prep3.fits,0.00E+00,2.64E-18,3.55E-16,6.02E-20,9.11E-16,1
15546_000,3333,ens0042100_001,acisf15546_000N020_b0576_s_ecf90_prep3.fits,0.00E+00,1.41E-15,3.55E-16,1.26E-18,8.26E-16,1.0018
06419_000,1305,ens0042100_001,acisf06419_000N020_b0897_s_ecf90_prep3.fits,0.00E+00,1.90E-15,3.57E-16,8.66E-19,8.74E-16,1.0011
04374_000,3147,ens0042100_001,acisf04374_000N020_b1069_s_ecf90_prep3.fits,3.42E-16,1.46E-16,3.57E-16,2.14E-16,5.18E-16,0.9991
14334_000,1555,ens0042100_001,acisf14334_000N020_b0089_s_ecf90_prep3.fits,0.00E+00,1.12E-17,3.59E-16,2.67E-19,9.07E-16,0.9991
06418_000,886,ens0042100_001,acisf06418_000N020_b0478_s_ecf90_prep3.fits,0.00E+00,1.57E-15,3.59E-16,1.23E-18,8.58E-16,0.9998
06418_000,1432,ens0042100_001,acisf06418_000N020_b1024_s_ecf90_prep3.fits,0.00E+00,4.10E-15,3.60E-16,2.33E-18,8.15E-16,0.9996
06418_000,1479,ens0042100_001,acisf06418_000N020_b1071_s_ecf90_prep3.fits,0.00E+00,3.54E-15,3.62E-16,6.96E-19,9.34E-16,1.0051
06419_000,1363,ens0042100_001,acisf06419_000N020_b0955_s_ecf90_prep3.fits,0.00E+00,2.78E-15,3.62E-16,1.08E-18,8.47E-16,0.9997
06419_000,888,ens0042100_001,acisf06419_000N020_b0480_s_ecf90_prep3.fits,0.00E+00,2.24E-15,3.62E-16,2.89E-18,9.18E-16,0.9994
12232_000,816,ens0047600_001,acisf12232_000N020_b0236_s_ecf90_prep3.fits,3.51E-16,3.02E-16,3.62E-16,1.03E-16,7.68E-16,0.9993
01522_002,860,ens0042100_001,acisf01522_002N020_b0479_s_ecf90_prep3.fits,3.27E-16,2.14E-16,3.63E-16,1.46E-16,6.20E-16,0.9996
06419_000,1337,ens0042100_001,acisf06419_000N020_b0929_s_ecf90_prep3.fits,0.00E+00,3.56E-15,3.64E-16,2.70E-19,8.40E-16,1.0001
03498_000,826,ens0042100_001,acisf03498_000N020_b0459_s_ecf90_prep3.fits,2.69E-16,3.13E-16,3.64E-16,5.35E-17,7.62E-16,0.9993
06418_000,1189,ens0042100_001,acisf06418_000N020_b0781_s_ecf90_prep3.fits,0.00E+00,3.66E-15,3.66E-16,2.20E-18,9.11E-16,0.9993
08482_000,72,ens0012800_001,acisf08482_000N020_b0070_s_ecf90_prep3.fits,0.00E+00,7.33E-17,3.66E-16,3.60E-18,9.13E-16,1.0013
13637_000,3147,ens0042100_001,acisf13637_000N020_b1069_s_ecf90_prep3.fits,2.21E-16,3.59E-16,3.67E-16,2.95E-18,8.40E-16,1.0037
06418_000,952,ens0042100_001,acisf06418_000N020_b0544_s_ecf90_prep3.fits,0.00E+00,2.16E-15,3.68E-16,4.31E-19,8.88E-16,0.9999
13637_000,32,ens0042100_001,acisf13637_000N020_b0012_s_ecf90_prep3.fits,0.00E+00,1.92E-16,3.69E-16,6.35E-19,8.16E-16,1.0014
06418_000,1009,ens0042100_001,acisf06418_000N020_b0601_s_ecf90_prep3.fits,0.00E+00,5.63E-15,3.69E-16,1.54E-18,8.38E-16,1.0007
13637_000,2262,ens0042100_001,acisf13637_000N020_b0539_s_ecf90_prep3.fits,4.92E-16,4.20E-16,3.69E-16,3.51E-17,8.09E-16,1.0012
06419_000,1037,ens0042100_001,acisf06419_000N020_b0629_s_ecf90_prep3.fits,0.00E+00,2.78E-15,3.70E-16,2.02E-19,8.82E-16,1.0043
15546_000,34,ens0042100_001,acisf15546_000N020_b0015_s_ecf90_prep3.fits,0.00E+00,6.10E-16,3.70E-16,1.02E-18,8.46E-16,0.9991
06419_000,1097,ens0042100_001,acisf06419_000N020_b0689_s_ecf90_prep3.fits,0.00E+00,2.24E-15,3.71E-16,1.01E-18,9.17E-16,1.0004
04692_001,248,ens0035600_001,acisf04692_001N020_b0127_s_ecf90_prep3.fits,0.00E+00,4.84E-16,3.71E-16,2.69E-18,8.62E-16,1
13637_000,792,ens0042100_001,acisf13637_000N020_b0439_s_ecf90_prep3.fits,2.81E-16,3.09E-16,3.71E-16,5.26E-17,8.05E-16,0.999
12053_000,816,ens0047600_001,acisf12053_000N020_b0236_s_ecf90_prep3.fits,3.97E-16,2.42E-16,3.72E-16,1.35E-16,6.68E-16,1.0004
06418_000,1154,ens0042100_001,acisf06418_000N020_b0746_s_ecf90_prep3.fits,0.00E+00,2.08E-15,3.73E-16,3.70E-18,8.63E-16,0.9997
04395_000,875,ens0042100_001,acisf04395_000N020_b0486_s_ecf90_prep3.fits,2.69E-16,2.99E-16,3.73E-16,6.35E-17,7.71E-16,0.9992
04395_000,3147,ens0042100_001,acisf04395_000N020_b1069_s_ecf90_prep3.fits,3.56E-16,1.81E-16,3.73E-16,1.99E-16,5.81E-16,0.9993
06418_000,891,ens0042100_001,acisf06418_000N020_b0483_s_ecf90_prep3.fits,0.00E+00,2.75E-15,3.75E-16,1.43E-18,8.61E-16,0.999
13637_000,594,ens0042100_001,acisf13637_000N020_b0340_s_ecf90_prep3.fits,0.00E+00,1.48E-17,3.76E-16,6.53E-19,9.67E-16,0.9992
06419_000,862,ens0042100_001,acisf06419_000N020_b0454_s_ecf90_prep3.fits,0.00E+00,1.46E-15,3.77E-16,7.75E-19,8.49E-16,1.0002
13637_000,2022,ens0042100_001,acisf13637_000N020_b0865_s_ecf90_prep3.fits,0.00E+00,6.61E-18,3.77E-16,1.21E-18,9.39E-16,1.0016
06419_000,1107,ens0042100_001,acisf06419_000N020_b0699_s_ecf90_prep3.fits,0.00E+00,2.15E-15,3.77E-16,2.02E-18,8.95E-16,0.999
14335_000,860,ens0042100_001,acisf14335_000N020_b0479_s_ecf90_prep3.fits,0.00E+00,1.69E-18,3.77E-16,3.22E-18,8.85E-16,0.9998
13637_000,3123,ens0042100_001,acisf13637_000N020_b1201_s_ecf90_prep3.fits,0.00E+00,4.11E-18,3.78E-16,2.16E-18,9.08E-16,0.999
06419_000,1189,ens0042100_001,acisf06419_000N020_b0781_s_ecf90_prep3.fits,0.00E+00,3.13E-15,3.78E-16,3.29E-18,8.71E-16,1
08013_000,83,ens0012800_001,acisf08013_000N020_b0072_s_ecf90_prep3.fits,2.51E-16,4.41E-16,3.79E-16,6.62E-17,8.12E-16,1.0011
06419_000,1364,ens0042100_001,acisf06419_000N020_b0956_s_ecf90_prep3.fits,0.00E+00,2.41E-15,3.80E-16,7.75E-19,8.85E-16,0.9999
14335_000,3123,ens0042100_001,acisf14335_000N020_b1201_s_ecf90_prep3.fits,0.00E+00,3.15E-18,3.82E-16,7.83E-19,8.98E-16,1
06419_000,896,ens0042100_001,acisf06419_000N020_b0488_s_ecf90_prep3.fits,0.00E+00,1.84E-15,3.86E-16,1.81E-19,9.32E-16,0.9997
06691_000,5,ens0216500_001,acisf06691_000N020_b0003_s_ecf90_prep3.fits,0.00E+00,3.89E-17,3.86E-16,6.65E-19,1.04E-15,1.0008
03744_000,2530,ens0042100_001,acisf03744_000N020_b0336_s_ecf90_prep3.fits,2.76E-16,2.98E-16,3.86E-16,5.53E-17,7.91E-16,1.0098
16190_000,291,ens0047600_001,acisf16190_000N020_b0200_s_ecf90_prep3.fits,3.40E-16,3.18E-16,3.88E-16,1.25E-16,7.10E-16,0.9994
14334_000,145,ens0042100_001,acisf14334_000N020_b0089_s_ecf90_prep3.fits,0.00E+00,1.40E-17,3.89E-16,2.10E-19,9.39E-16,0.9993
06419_000,993,ens0042100_001,acisf06419_000N020_b0585_s_ecf90_prep3.fits,0.00E+00,2.02E-15,3.89E-16,7.73E-19,8.99E-16,0.9991
13637_000,1382,ens0042100_001,acisf13637_000N020_b0673_s_ecf90_prep3.fits,0.00E+00,1.17E-17,3.89E-16,1.23E-18,1.02E-15,0.9991
06418_000,1305,ens0042100_001,acisf06418_000N020_b0897_s_ecf90_prep3.fits,0.00E+00,2.05E-15,3.90E-16,3.51E-19,9.41E-16,1.0003
06418_000,944,ens0042100_001,acisf06418_000N020_b0536_s_ecf90_prep3.fits,0.00E+00,5.64E-15,3.93E-16,5.91E-19,8.99E-16,1.0042
14335_000,3284,ens0042100_001,acisf14335_000N020_b1046_s_ecf90_prep3.fits,0.00E+00,3.94E-18,3.94E-16,1.35E-18,9.36E-16,1.0009
15546_000,3294,ens0042100_001,acisf15546_000N020_b1069_s_ecf90_prep3.fits,2.65E-16,3.20E-16,3.95E-16,4.24E-17,8.01E-16,0.9999
14335_000,1382,ens0042100_001,acisf14335_000N020_b0673_s_ecf90_prep3.fits,0.00E+00,1.60E-17,3.97E-16,2.90E-18,1.04E-15,0.9996
03498_000,846,ens0042100_001,acisf03498_000N020_b0469_s_ecf90_prep3.fits,2.80E-16,3.08E-16,3.98E-16,5.87E-17,8.17E-16,1.003
14335_000,338,ens0042100_001,acisf14335_000N020_b0239_s_ecf90_prep3.fits,0.00E+00,2.39E-18,3.99E-16,2.37E-19,9.14E-16,0.9995
12128_001,291,ens0047600_001,acisf12128_001N020_b0200_s_ecf90_prep3.fits,2.50E-16,4.29E-16,4.01E-16,3.59E-17,9.13E-16,0.9994
06418_000,1131,ens0042100_001,acisf06418_000N020_b0723_s_ecf90_prep3.fits,0.00E+00,4.93E-15,4.03E-16,9.30E-20,1.04E-15,1.0005
06419_000,1194,ens0042100_001,acisf06419_000N020_b0786_s_ecf90_prep3.fits,0.00E+00,4.06E-15,4.03E-16,5.18E-19,1.00E-15,1.0027
13637_000,170,ens0042100_001,acisf13637_000N020_b0108_s_ecf90_prep3.fits,0.00E+00,5.02E-16,4.04E-16,3.55E-18,9.01E-16,1.0002
06419_000,1327,ens0042100_001,acisf06419_000N020_b0919_s_ecf90_prep3.fits,0.00E+00,2.90E-15,4.05E-16,5.62E-19,9.43E-16,1.0001
04395_000,2507,ens0042100_001,acisf04395_000N020_b0993_s_ecf90_prep3.fits,2.98E-16,3.23E-16,4.09E-16,6.07E-17,8.61E-16,0.9994
06419_000,1182,ens0042100_001,acisf06419_000N020_b0774_s_ecf90_prep3.fits,0.00E+00,3.39E-15,4.12E-16,2.74E-19,8.94E-16,0.9995
14335_000,1422,ens0042100_001,acisf14335_000N020_b0400_s_ecf90_prep3.fits,2.40E-16,3.74E-16,4.12E-16,1.46E-18,8.74E-16,1.0007
08444_000,255,ens0103000_001,acisf08444_000N020_b0024_s_ecf90_prep3.fits,0.00E+00,1.76E-17,4.12E-16,2.83E-18,1.03E-15,0.9996
04373_000,2876,ens0042100_001,acisf04373_000N020_b1133_s_ecf90_prep3.fits,4.16E-16,2.49E-16,4.14E-16,1.90E-16,7.09E-16,1.001
15649_000,24,ens0012800_001,acisf15649_000N020_b0023_s_ecf90_prep3.fits,0.00E+00,8.84E-17,4.16E-16,1.02E-18,9.28E-16,1.0004
14335_000,2459,ens0042100_001,acisf14335_000N020_b0479_s_ecf90_prep3.fits,0.00E+00,1.72E-18,4.16E-16,1.21E-18,1.01E-15,0.9991
03498_000,612,ens0042100_001,acisf03498_000N020_b0351_s_ecf90_prep3.fits,3.15E-16,3.48E-16,4.16E-16,3.22E-17,8.88E-16,1.0023
04373_000,3135,ens0042100_001,acisf04373_000N020_b1069_s_ecf90_prep3.fits,3.90E-16,1.48E-16,4.16E-16,2.59E-16,5.74E-16,1.0033
08446_000,285,ens0103000_001,acisf08446_000N020_b0024_s_ecf90_prep3.fits,0.00E+00,2.96E-17,4.20E-16,4.02E-20,9.73E-16,1.0004
08445_000,272,ens0103000_001,acisf08445_000N020_b0026_s_ecf90_prep3.fits,0.00E+00,2.65E-17,4.20E-16,2.39E-18,9.69E-16,0.9996
03498_000,2385,ens0042100_001,acisf03498_000N020_b0948_s_ecf90_prep3.fits,3.81E-16,2.93E-16,4.21E-16,1.45E-16,7.76E-16,1.0007
13637_000,2530,ens0042100_001,acisf13637_000N020_b0336_s_ecf90_prep3.fits,0.00E+00,2.31E-18,4.23E-16,2.17E-19,9.48E-16,1.0008
06419_000,1288,ens0042100_001,acisf06419_000N020_b0880_s_ecf90_prep3.fits,0.00E+00,2.34E-15,4.24E-16,1.25E-21,1.01E-15,1.002
13637_000,3150,ens0042100_001,acisf13637_000N020_b1045_s_ecf90_prep3.fits,0.00E+00,1.57E-17,4.24E-16,1.01E-18,1.04E-15,0.9991
15546_000,939,ens0042100_001,acisf15546_000N020_b0511_s_ecf90_prep3.fits,2.88E-16,3.49E-16,4.24E-16,4.67E-17,8.94E-16,1.0004
06419_000,923,ens0042100_001,acisf06419_000N020_b0515_s_ecf90_prep3.fits,0.00E+00,2.08E-15,4.27E-16,7.41E-19,1.03E-15,1.0002
06419_000,941,ens0042100_001,acisf06419_000N020_b0533_s_ecf90_prep3.fits,0.00E+00,2.73E-15,4.28E-16,1.33E-20,1.06E-15,1.0025
12220_000,291,ens0047600_001,acisf12220_000N020_b0200_s_ecf90_prep3.fits,2.21E-16,4.00E-16,4.28E-16,1.58E-17,8.89E-16,1.0026
15546_000,951,ens0042100_001,acisf15546_000N020_b0518_s_ecf90_prep3.fits,0.00E+00,7.12E-16,4.31E-16,8.07E-19,9.68E-16,1.0009
06419_000,1131,ens0042100_001,acisf06419_000N020_b0723_s_ecf90_prep3.fits,0.00E+00,2.58E-15,4.31E-16,1.49E-18,9.55E-16,1.0034
06419_000,1196,ens0042100_001,acisf06419_000N020_b0788_s_ecf90_prep3.fits,0.00E+00,2.76E-15,4.31E-16,3.26E-18,1.10E-15,1.0009
06418_000,1364,ens0042100_001,acisf06418_000N020_b0956_s_ecf90_prep3.fits,0.00E+00,4.79E-15,4.34E-16,1.56E-18,1.09E-15,0.999
06418_000,1217,ens0042100_001,acisf06418_000N020_b0809_s_ecf90_prep3.fits,0.00E+00,4.57E-15,4.34E-16,2.34E-18,1.17E-15,1.0017
12231_000,291,ens0047600_001,acisf12231_000N020_b0200_s_ecf90_prep3.fits,3.59E-16,3.69E-16,4.37E-16,9.81E-17,8.99E-16,1.0018
14335_000,1007,ens0042100_001,acisf14335_000N020_b0550_s_ecf90_prep3.fits,0.00E+00,2.24E-17,4.38E-16,4.95E-19,9.82E-16,0.9997
13637_000,3284,ens0042100_001,acisf13637_000N020_b1046_s_ecf90_prep3.fits,0.00E+00,5.23E-18,4.38E-16,7.97E-19,1.03E-15,0.9999
15546_000,1419,ens0042100_001,acisf15546_000N020_b0683_s_ecf90_prep3.fits,3.15E-16,3.45E-16,4.39E-16,5.74E-17,9.13E-16,0.9993
03744_000,309,ens0042100_001,acisf03744_000N020_b0218_s_ecf90_prep3.fits,4.43E-16,1.21E-16,4.39E-16,3.19E-16,5.83E-16,1.0015
06419_000,1436,ens0042100_001,acisf06419_000N020_b1028_s_ecf90_prep3.fits,0.00E+00,3.40E-15,4.41E-16,1.39E-18,1.01E-15,1.0024
15546_000,2270,ens0042100_001,acisf15546_000N020_b0290_s_ecf90_prep3.fits,0.00E+00,1.01E-16,4.42E-16,3.76E-18,1.07E-15,1
13637_000,34,ens0042100_001,acisf13637_000N020_b0015_s_ecf90_prep3.fits,0.00E+00,2.09E-16,4.43E-16,1.19E-18,1.04E-15,0.9992
04395_000,429,ens0042100_001,acisf04395_000N020_b0290_s_ecf90_prep3.fits,3.44E-16,3.79E-16,4.43E-16,1.29E-16,8.69E-16,1.0007
03498_000,940,ens0042100_001,acisf03498_000N020_b0512_s_ecf90_prep3.fits,4.24E-16,2.08E-16,4.43E-16,2.22E-16,7.01E-16,1.0043
15546_000,940,ens0042100_001,acisf15546_000N020_b0512_s_ecf90_prep3.fits,2.91E-16,3.50E-16,4.44E-16,9.46E-17,9.27E-16,1.0025
06418_000,896,ens0042100_001,acisf06418_000N020_b0488_s_ecf90_prep3.fits,0.00E+00,2.81E-15,4.48E-16,4.57E-18,1.13E-15,1.0034
13637_000,2882,ens0042100_001,acisf13637_000N020_b0506_s_ecf90_prep3.fits,3.80E-16,3.16E-16,4.49E-16,1.39E-16,8.56E-16,0.9992
03498_000,3416,ens0042100_001,acisf03498_000N020_b1201_s_ecf90_prep3.fits,4.30E-16,2.19E-16,4.49E-16,2.21E-16,7.07E-16,0.9995
06419_000,1284,ens0042100_001,acisf06419_000N020_b0876_s_ecf90_prep3.fits,0.00E+00,2.22E-15,4.50E-16,5.48E-19,1.01E-15,0.9991
12230_000,291,ens0047600_001,acisf12230_000N020_b0200_s_ecf90_prep3.fits,0.00E+00,1.62E-17,4.50E-16,1.50E-18,1.07E-15,0.9998
15546_000,680,ens0042100_001,acisf15546_000N020_b0383_s_ecf90_prep3.fits,0.00E+00,3.23E-18,4.52E-16,2.73E-19,1.06E-15,1.0002
06419_000,1019,ens0042100_001,acisf06419_000N020_b0611_s_ecf90_prep3.fits,0.00E+00,2.92E-15,4.55E-16,1.34E-18,1.10E-15,1.0012
06419_000,1429,ens0042100_001,acisf06419_000N020_b1021_s_ecf90_prep3.fits,0.00E+00,3.68E-15,4.55E-16,2.26E-18,1.06E-15,0.9997
01522_002,3401,ens0042100_001,acisf01522_002N020_b1161_s_ecf90_prep3.fits,6.50E-16,4.08E-16,4.55E-16,1.11E-16,9.49E-16,1
15546_000,860,ens0042100_001,acisf15546_000N020_b0479_s_ecf90_prep3.fits,0.00E+00,2.92E-18,4.56E-16,1.97E-18,1.08E-15,0.9997
14335_000,2530,ens0042100_001,acisf14335_000N020_b0336_s_ecf90_prep3.fits,0.00E+00,3.59E-18,4.57E-16,2.00E-18,1.05E-15,1.0006
06418_000,1175,ens0042100_001,acisf06418_000N020_b0767_s_ecf90_prep3.fits,0.00E+00,3.59E-15,4.57E-16,4.77E-18,1.10E-15,0.9996
