#current_obsid,reg,ensemble,prep3,ml_flux,ml_flux_sigma,mode,lolim,hilim,r_hat
16182_000,80,ens0047600_001,acisf16182_000N020_b0056_m_ecf90_prep3.fits,0.00E+00,8.55E-19,7.89E-17,3.43E-19,1.93E-16,0.999
01522_002,3298,ens0042100_001,acisf01522_002N020_b1257_m_ecf90_prep3.fits,0.00E+00,2.06E-18,7.88E-17,3.82E-20,1.92E-16,0.9998
03498_000,290,ens0042100_001,acisf03498_000N020_b0202_m_ecf90_prep3.fits,5.23E-17,7.00E-17,7.86E-17,2.61E-18,1.68E-16,1.0014
01522_002,2386,ens0042100_001,acisf01522_002N020_b0949_m_ecf90_prep3.fits,0.00E+00,2.74E-18,7.84E-17,1.69E-19,1.87E-16,1.0002
04373_000,2660,ens0042100_001,acisf04373_000N020_b1077_m_ecf90_prep3.fits,5.94E-17,8.40E-17,7.81E-17,2.01E-17,1.77E-16,1.0014
03498_000,1276,ens0042100_001,acisf03498_000N020_b0646_m_ecf90_prep3.fits,0.00E+00,8.64E-19,7.77E-17,1.80E-19,1.95E-16,1.0014
01522_002,3286,ens0042100_001,acisf01522_002N020_b1035_m_ecf90_prep3.fits,0.00E+00,3.22E-18,7.76E-17,1.18E-19,2.06E-16,1.0002
04373_000,1476,ens0042100_001,acisf04373_000N020_b0715_m_ecf90_prep3.fits,6.12E-17,6.84E-17,7.74E-17,1.41E-17,1.63E-16,0.9991
01522_002,2353,ens0042100_001,acisf01522_002N020_b0940_m_ecf90_prep3.fits,0.00E+00,7.29E-19,7.67E-17,1.21E-20,1.98E-16,1.0054
14353_000,174,ens0216500_001,acisf14353_000N020_b0091_m_ecf90_prep3.fits,0.00E+00,7.34E-19,7.62E-17,4.35E-19,1.82E-16,1.0023
04395_000,2838,ens0042100_001,acisf04395_000N020_b1127_m_ecf90_prep3.fits,0.00E+00,7.52E-19,7.60E-17,5.97E-19,1.83E-16,1.0023
12234_000,1111,ens0047600_001,acisf12234_000N020_b0445_m_ecf90_prep3.fits,0.00E+00,2.17E-19,7.59E-17,1.92E-19,1.74E-16,1.0029
08591_000,80,ens0047600_001,acisf08591_000N020_b0056_m_ecf90_prep3.fits,0.00E+00,9.46E-19,7.58E-17,6.04E-20,1.90E-16,0.9994
04374_000,300,ens0042100_001,acisf04374_000N020_b0209_m_ecf90_prep3.fits,5.32E-17,6.30E-17,7.54E-17,6.38E-18,1.61E-16,1.0042
04395_000,2401,ens0042100_001,acisf04395_000N020_b0951_m_ecf90_prep3.fits,4.90E-17,6.00E-17,7.54E-17,6.95E-18,1.54E-16,0.9999
09718_000,116,ens0047600_001,acisf09718_000N020_b0078_m_ecf90_prep3.fits,0.00E+00,3.88E-19,7.53E-17,2.58E-19,1.80E-16,1.0003
04395_000,2450,ens0042100_001,acisf04395_000N020_b0973_m_ecf90_prep3.fits,0.00E+00,1.51E-18,7.53E-17,2.90E-19,1.83E-16,1.0012
04395_000,2009,ens0042100_001,acisf04395_000N020_b0861_m_ecf90_prep3.fits,5.50E-17,6.69E-17,7.45E-17,1.15E-17,1.59E-16,0.9994
08593_000,116,ens0047600_001,acisf08593_000N020_b0078_m_ecf90_prep3.fits,0.00E+00,3.68E-19,7.43E-17,1.37E-19,1.73E-16,0.9992
04373_000,2450,ens0042100_001,acisf04373_000N020_b0973_m_ecf90_prep3.fits,5.73E-17,6.55E-17,7.41E-17,1.18E-17,1.54E-16,1.0021
03744_000,2411,ens0042100_001,acisf03744_000N020_b0956_m_ecf90_prep3.fits,5.90E-17,6.68E-17,7.38E-17,1.21E-17,1.57E-16,0.9993
04395_000,1385,ens0042100_001,acisf04395_000N020_b0674_m_ecf90_prep3.fits,4.78E-17,6.15E-17,7.36E-17,7.29E-18,1.57E-16,1.0018
12135_000,116,ens0047600_001,acisf12135_000N020_b0078_m_ecf90_prep3.fits,0.00E+00,2.80E-19,7.34E-17,3.82E-20,1.67E-16,1.0047
04374_000,3190,ens0042100_001,acisf04374_000N020_b1225_m_ecf90_prep3.fits,5.95E-17,5.98E-17,7.33E-17,1.92E-17,1.50E-16,1.0006
17416_000,816,ens0047600_001,acisf17416_000N020_b0236_m_ecf90_prep3.fits,0.00E+00,4.16E-18,7.31E-17,4.11E-19,1.73E-16,0.9996
04373_000,870,ens0042100_001,acisf04373_000N020_b0484_m_ecf90_prep3.fits,5.88E-17,6.26E-17,7.22E-17,1.26E-17,1.50E-16,0.9994
08592_001,80,ens0047600_001,acisf08592_001N020_b0056_m_ecf90_prep3.fits,4.26E-17,5.83E-17,7.19E-17,1.58E-17,1.48E-16,1.0014
04373_000,1475,ens0042100_001,acisf04373_000N020_b0714_m_ecf90_prep3.fits,6.14E-17,6.39E-17,7.17E-17,1.51E-17,1.57E-16,1.0091
03744_000,3106,ens0042100_001,acisf03744_000N020_b1192_m_ecf90_prep3.fits,5.85E-17,6.35E-17,7.16E-17,1.20E-17,1.54E-16,1.0013
08591_000,116,ens0047600_001,acisf08591_000N020_b0078_m_ecf90_prep3.fits,0.00E+00,4.22E-19,7.15E-17,7.20E-19,1.83E-16,0.9996
12234_000,116,ens0047600_001,acisf12234_000N020_b0078_m_ecf90_prep3.fits,0.00E+00,4.03E-19,7.13E-17,4.83E-19,1.73E-16,1.0028
04395_000,3004,ens0042100_001,acisf04395_000N020_b1158_m_ecf90_prep3.fits,4.69E-17,5.91E-17,7.12E-17,1.06E-17,1.49E-16,0.9994
04395_000,1271,ens0042100_001,acisf04395_000N020_b0642_m_ecf90_prep3.fits,4.63E-17,6.12E-17,7.08E-17,9.63E-18,1.47E-16,1.0001
04396_000,768,ens0042100_001,acisf04396_000N020_b0428_m_ecf90_prep3.fits,5.26E-17,6.09E-17,7.05E-17,1.59E-17,1.46E-16,1.0006
03498_000,3152,ens0042100_001,acisf03498_000N020_b1201_m_ecf90_prep3.fits,1.96E-17,6.98E-17,7.05E-17,3.90E-19,1.50E-16,1.0012
12227_000,82,ens0047600_001,acisf12227_000N020_b0057_m_ecf90_prep3.fits,0.00E+00,3.56E-19,7.04E-17,8.50E-19,1.72E-16,1.0001
12227_000,116,ens0047600_001,acisf12227_000N020_b0078_m_ecf90_prep3.fits,0.00E+00,3.81E-19,7.04E-17,5.15E-20,1.56E-16,0.9996
03498_000,1283,ens0042100_001,acisf03498_000N020_b0652_m_ecf90_prep3.fits,0.00E+00,9.08E-19,7.03E-17,4.50E-19,1.70E-16,0.9994
03498_000,2262,ens0042100_001,acisf03498_000N020_b0539_m_ecf90_prep3.fits,0.00E+00,7.98E-18,6.98E-17,2.37E-19,1.60E-16,1.0032
04396_000,1662,ens0042100_001,acisf04396_000N020_b0767_m_ecf90_prep3.fits,8.03E-17,7.16E-17,6.98E-17,1.24E-17,1.59E-16,1.0042
16181_000,80,ens0047600_001,acisf16181_000N020_b0056_m_ecf90_prep3.fits,0.00E+00,9.76E-19,6.97E-17,1.22E-19,1.92E-16,1.0009
04374_000,665,ens0042100_001,acisf04374_000N020_b0372_m_ecf90_prep3.fits,5.28E-17,6.42E-17,6.96E-17,1.09E-17,1.53E-16,1.0013
04374_000,3415,ens0042100_001,acisf04374_000N020_b1276_m_ecf90_prep3.fits,0.00E+00,1.16E-18,6.92E-17,7.82E-20,1.61E-16,1.0009
04395_000,290,ens0042100_001,acisf04395_000N020_b0202_m_ecf90_prep3.fits,4.59E-17,5.99E-17,6.91E-17,5.82E-18,1.44E-16,1.0011
12051_000,116,ens0047600_001,acisf12051_000N020_b0078_m_ecf90_prep3.fits,0.00E+00,3.05E-19,6.90E-17,4.95E-20,1.60E-16,0.9994
02405_000,816,ens0047600_001,acisf02405_000N020_b0236_m_ecf90_prep3.fits,0.00E+00,5.59E-19,6.85E-17,7.58E-20,1.68E-16,1.0015
04374_000,3143,ens0042100_001,acisf04374_000N020_b1209_m_ecf90_prep3.fits,5.28E-17,7.27E-17,6.85E-17,1.25E-17,1.48E-16,0.9994
12051_000,80,ens0047600_001,acisf12051_000N020_b0056_m_ecf90_prep3.fits,0.00E+00,5.60E-19,6.82E-17,1.45E-19,1.64E-16,0.9995
04396_000,3133,ens0042100_001,acisf04396_000N020_b1069_m_ecf90_prep3.fits,3.10E-17,8.11E-17,6.81E-17,1.02E-17,1.47E-16,0.9993
04396_000,2385,ens0042100_001,acisf04396_000N020_b0948_m_ecf90_prep3.fits,5.50E-17,6.78E-17,6.79E-17,9.11E-18,1.43E-16,0.9997
04395_000,3105,ens0042100_001,acisf04395_000N020_b1191_m_ecf90_prep3.fits,4.52E-17,5.87E-17,6.79E-17,7.76E-18,1.51E-16,1.0026
03744_000,3004,ens0042100_001,acisf03744_000N020_b1158_m_ecf90_prep3.fits,4.52E-17,5.61E-17,6.78E-17,1.04E-17,1.41E-16,0.9992
12137_001,80,ens0047600_001,acisf12137_001N020_b0056_m_ecf90_prep3.fits,4.43E-17,5.38E-17,6.74E-17,1.39E-17,1.44E-16,1.0008
04395_000,1902,ens0042100_001,acisf04395_000N020_b0847_m_ecf90_prep3.fits,4.16E-17,5.86E-17,6.73E-17,8.03E-18,1.40E-16,1.0009
04395_000,2555,ens0042100_001,acisf04395_000N020_b1015_m_ecf90_prep3.fits,4.13E-17,6.23E-17,6.72E-17,4.29E-20,1.50E-16,0.9991
09593_000,1111,ens0047600_001,acisf09593_000N020_b0445_m_ecf90_prep3.fits,0.00E+00,1.97E-19,6.71E-17,2.85E-19,1.63E-16,0.9997
04395_000,3120,ens0042100_001,acisf04395_000N020_b1198_m_ecf90_prep3.fits,0.00E+00,1.38E-18,6.70E-17,9.21E-20,1.64E-16,1.0003
08597_000,82,ens0047600_001,acisf08597_000N020_b0057_m_ecf90_prep3.fits,0.00E+00,2.90E-19,6.69E-17,1.38E-19,1.54E-16,1.0007
03744_000,3190,ens0042100_001,acisf03744_000N020_b1225_m_ecf90_prep3.fits,5.59E-17,6.14E-17,6.68E-17,4.16E-18,1.47E-16,1.0014
04395_000,1276,ens0042100_001,acisf04395_000N020_b0646_m_ecf90_prep3.fits,0.00E+00,6.59E-19,6.68E-17,3.55E-19,1.60E-16,1.0013
16184_000,116,ens0047600_001,acisf16184_000N020_b0078_m_ecf90_prep3.fits,0.00E+00,4.06E-19,6.62E-17,5.94E-19,1.61E-16,1.003
03744_000,2529,ens0042100_001,acisf03744_000N020_b1002_m_ecf90_prep3.fits,0.00E+00,5.31E-19,6.61E-17,3.45E-19,1.62E-16,1.004
04373_000,1282,ens0042100_001,acisf04373_000N020_b0651_m_ecf90_prep3.fits,4.19E-17,5.40E-17,6.57E-17,2.34E-18,1.43E-16,1.0003
12213_000,116,ens0047600_001,acisf12213_000N020_b0078_m_ecf90_prep3.fits,0.00E+00,3.02E-19,6.52E-17,3.53E-20,1.52E-16,1.0037
03744_000,3133,ens0042100_001,acisf03744_000N020_b1069_m_ecf90_prep3.fits,4.52E-17,7.30E-17,6.50E-17,9.90E-18,1.39E-16,0.9991
08593_000,80,ens0047600_001,acisf08593_000N020_b0056_m_ecf90_prep3.fits,0.00E+00,8.87E-19,6.45E-17,2.32E-20,1.71E-16,1.0012
04395_000,3285,ens0042100_001,acisf04395_000N020_b1253_m_ecf90_prep3.fits,3.99E-17,5.84E-17,6.42E-17,5.69E-19,1.43E-16,1.0078
04395_000,3266,ens0042100_001,acisf04395_000N020_b1244_m_ecf90_prep3.fits,0.00E+00,8.37E-19,6.40E-17,3.18E-19,1.46E-16,0.9995
04395_000,2670,ens0042100_001,acisf04395_000N020_b1084_m_ecf90_prep3.fits,3.92E-17,5.82E-17,6.40E-17,2.23E-18,1.35E-16,0.9991
16183_000,80,ens0047600_001,acisf16183_000N020_b0056_m_ecf90_prep3.fits,0.00E+00,4.20E-19,6.38E-17,4.94E-20,1.51E-16,1.005
04374_000,2401,ens0042100_001,acisf04374_000N020_b0951_m_ecf90_prep3.fits,4.21E-17,5.41E-17,6.38E-17,1.20E-17,1.35E-16,0.9999
03744_000,3415,ens0042100_001,acisf03744_000N020_b1276_m_ecf90_prep3.fits,0.00E+00,1.16E-18,6.37E-17,1.40E-19,1.46E-16,1.0047
12227_000,1111,ens0047600_001,acisf12227_000N020_b0445_m_ecf90_prep3.fits,0.00E+00,1.96E-19,6.32E-17,2.91E-21,1.67E-16,1.001
03498_000,394,ens0042100_001,acisf03498_000N020_b0271_m_ecf90_prep3.fits,0.00E+00,3.22E-18,6.30E-17,3.46E-19,1.44E-16,1.0006
03744_000,2855,ens0042100_001,acisf03744_000N020_b1130_m_ecf90_prep3.fits,4.80E-17,5.30E-17,6.27E-17,7.04E-18,1.30E-16,1.0034
03498_000,2855,ens0042100_001,acisf03498_000N020_b1130_m_ecf90_prep3.fits,0.00E+00,1.45E-18,6.27E-17,2.45E-20,1.50E-16,1.0017
12055_000,942,ens0047600_001,acisf12055_000N020_b0391_m_ecf90_prep3.fits,0.00E+00,3.54E-18,6.25E-17,6.31E-19,1.48E-16,0.9995
03498_000,1269,ens0042100_001,acisf03498_000N020_b0640_m_ecf90_prep3.fits,0.00E+00,9.71E-19,6.25E-17,1.10E-20,1.44E-16,1.0043
04396_000,1701,ens0042100_001,acisf04396_000N020_b0794_m_ecf90_prep3.fits,0.00E+00,4.81E-19,6.25E-17,7.68E-20,1.48E-16,0.9996
12135_000,1111,ens0047600_001,acisf12135_000N020_b0445_m_ecf90_prep3.fits,0.00E+00,1.76E-19,6.23E-17,5.08E-19,1.44E-16,0.9998
12135_000,82,ens0047600_001,acisf12135_000N020_b0057_m_ecf90_prep3.fits,0.00E+00,2.17E-19,6.22E-17,7.11E-20,1.41E-16,1.0029
03498_000,3199,ens0042100_001,acisf03498_000N020_b0511_m_ecf90_prep3.fits,0.00E+00,3.13E-18,6.22E-17,2.18E-19,1.51E-16,0.9998
03498_000,1282,ens0042100_001,acisf03498_000N020_b0651_m_ecf90_prep3.fits,0.00E+00,8.13E-19,6.20E-17,1.06E-19,1.47E-16,1
03498_000,3294,ens0042100_001,acisf03498_000N020_b1069_m_ecf90_prep3.fits,0.00E+00,6.94E-17,6.16E-17,1.06E-21,1.38E-16,0.9999
03498_000,3442,ens0042100_001,acisf03498_000N020_b1285_m_ecf90_prep3.fits,0.00E+00,1.88E-18,6.14E-17,4.66E-20,1.42E-16,0.999
08597_000,116,ens0047600_001,acisf08597_000N020_b0078_m_ecf90_prep3.fits,0.00E+00,3.48E-19,6.10E-17,3.30E-20,1.43E-16,1.0008
03498_000,1270,ens0042100_001,acisf03498_000N020_b0641_m_ecf90_prep3.fits,0.00E+00,1.44E-18,6.10E-17,4.66E-19,1.46E-16,0.9998
08593_000,1111,ens0047600_001,acisf08593_000N020_b0445_m_ecf90_prep3.fits,0.00E+00,1.96E-19,6.07E-17,3.16E-19,1.50E-16,0.9992
12044_001,166,ens0047600_001,acisf12044_001N020_b0112_m_ecf90_prep3.fits,4.53E-17,4.91E-17,5.99E-17,4.69E-18,1.34E-16,1.0192
03498_000,2555,ens0042100_001,acisf03498_000N020_b1015_m_ecf90_prep3.fits,0.00E+00,1.58E-18,5.99E-17,6.34E-19,1.39E-16,0.9992
12218_000,80,ens0047600_001,acisf12218_000N020_b0056_m_ecf90_prep3.fits,0.00E+00,4.88E-19,5.98E-17,2.30E-19,1.31E-16,0.9991
12043_000,80,ens0047600_001,acisf12043_000N020_b0056_m_ecf90_prep3.fits,3.83E-17,4.79E-17,5.92E-17,7.36E-18,1.27E-16,0.9998
13771_000,174,ens0216500_001,acisf13771_000N020_b0091_m_ecf90_prep3.fits,0.00E+00,6.12E-19,5.90E-17,1.57E-19,1.43E-16,1.0026
03498_000,1492,ens0042100_001,acisf03498_000N020_b0722_m_ecf90_prep3.fits,0.00E+00,6.64E-18,5.90E-17,4.36E-20,1.38E-16,1.0017
04373_000,1423,ens0042100_001,acisf04373_000N020_b0685_m_ecf90_prep3.fits,4.53E-17,5.05E-17,5.90E-17,8.65E-18,1.22E-16,1.0024
12051_000,1111,ens0047600_001,acisf12051_000N020_b0445_m_ecf90_prep3.fits,0.00E+00,1.85E-19,5.89E-17,1.02E-19,1.45E-16,1.001
03498_000,3145,ens0042100_001,acisf03498_000N020_b1211_m_ecf90_prep3.fits,0.00E+00,1.84E-18,5.89E-17,4.71E-19,1.51E-16,1.0067
03498_000,2353,ens0042100_001,acisf03498_000N020_b0940_m_ecf90_prep3.fits,0.00E+00,6.39E-19,5.87E-17,7.73E-19,1.45E-16,1.0003
03498_000,3438,ens0042100_001,acisf03498_000N020_b0996_m_ecf90_prep3.fits,0.00E+00,1.38E-18,5.86E-17,2.94E-21,1.41E-16,0.9995
03498_000,1294,ens0042100_001,acisf03498_000N020_b0661_m_ecf90_prep3.fits,0.00E+00,8.20E-19,5.83E-17,5.82E-20,1.41E-16,1.0007
03498_000,866,ens0042100_001,acisf03498_000N020_b0482_m_ecf90_prep3.fits,0.00E+00,1.65E-18,5.81E-17,1.16E-19,1.39E-16,0.9997
03498_000,1455,ens0042100_001,acisf03498_000N020_b0701_m_ecf90_prep3.fits,0.00E+00,3.00E-18,5.79E-17,9.22E-19,1.35E-16,1.0014
03498_000,247,ens0042100_001,acisf03498_000N020_b0166_m_ecf90_prep3.fits,0.00E+00,8.55E-19,5.71E-17,2.00E-19,1.42E-16,1.0006
04373_000,3123,ens0042100_001,acisf04373_000N020_b1201_m_ecf90_prep3.fits,4.44E-17,5.58E-17,5.68E-17,8.06E-18,1.21E-16,1.0008
16178_000,116,ens0047600_001,acisf16178_000N020_b0078_m_ecf90_prep3.fits,0.00E+00,3.08E-19,5.65E-17,1.56E-19,1.22E-16,0.9997
03498_000,1423,ens0042100_001,acisf03498_000N020_b0685_m_ecf90_prep3.fits,0.00E+00,1.32E-18,5.54E-17,1.74E-19,1.21E-16,1.0002
03498_000,1352,ens0042100_001,acisf03498_000N020_b0670_m_ecf90_prep3.fits,0.00E+00,7.04E-19,5.53E-17,6.03E-20,1.46E-16,0.9994
16450_000,80,ens0047600_001,acisf16450_000N020_b0056_m_ecf90_prep3.fits,0.00E+00,7.77E-19,5.52E-17,3.29E-19,1.19E-16,1.0016
03498_000,1462,ens0042100_001,acisf03498_000N020_b0705_m_ecf90_prep3.fits,0.00E+00,1.38E-18,5.52E-17,1.74E-19,1.33E-16,1.0016
03498_000,1459,ens0042100_001,acisf03498_000N020_b0704_m_ecf90_prep3.fits,0.00E+00,1.43E-18,5.51E-17,7.91E-20,1.39E-16,1.0001
03498_000,1390,ens0042100_001,acisf03498_000N020_b0676_m_ecf90_prep3.fits,0.00E+00,8.99E-19,5.50E-17,8.67E-21,1.28E-16,1.0043
00441_000,816,ens0047600_001,acisf00441_000N020_b0236_m_ecf90_prep3.fits,0.00E+00,6.94E-19,5.49E-17,1.06E-19,1.41E-16,1.0022
03498_000,885,ens0042100_001,acisf03498_000N020_b0490_m_ecf90_prep3.fits,0.00E+00,2.02E-18,5.45E-17,1.61E-19,1.24E-16,1.0004
03498_000,1443,ens0042100_001,acisf03498_000N020_b0695_m_ecf90_prep3.fits,0.00E+00,1.47E-18,5.45E-17,3.96E-20,1.23E-16,1.0028
03498_000,275,ens0042100_001,acisf03498_000N020_b0190_m_ecf90_prep3.fits,0.00E+00,1.23E-18,5.42E-17,7.30E-20,1.27E-16,1.001
03498_000,3115,ens0042100_001,acisf03498_000N020_b0989_m_ecf90_prep3.fits,0.00E+00,1.89E-18,5.42E-17,8.48E-21,1.27E-16,0.9995
03498_000,864,ens0042100_001,acisf03498_000N020_b0476_m_ecf90_prep3.fits,0.00E+00,2.40E-18,5.39E-17,3.62E-20,1.40E-16,0.9992
03498_000,665,ens0042100_001,acisf03498_000N020_b0372_m_ecf90_prep3.fits,0.00E+00,1.98E-18,5.35E-17,3.66E-19,1.19E-16,1.002
03498_000,2385,ens0042100_001,acisf03498_000N020_b0948_m_ecf90_prep3.fits,0.00E+00,2.57E-18,5.35E-17,1.57E-19,1.22E-16,0.9991
03498_000,1555,ens0042100_001,acisf03498_000N020_b0089_m_ecf90_prep3.fits,0.00E+00,2.10E-18,5.33E-17,1.19E-19,1.21E-16,0.9997
03744_000,233,ens0042100_001,acisf03744_000N020_b0154_m_ecf90_prep3.fits,3.94E-17,5.05E-17,5.32E-17,6.49E-18,1.09E-16,0.9998
03498_000,3114,ens0042100_001,acisf03498_000N020_b1194_m_ecf90_prep3.fits,0.00E+00,2.32E-18,5.31E-17,7.03E-21,1.16E-16,1.0015
04373_000,3133,ens0042100_001,acisf04373_000N020_b1069_m_ecf90_prep3.fits,3.49E-17,6.41E-17,5.30E-17,6.15E-18,1.18E-16,0.999
03498_000,3004,ens0042100_001,acisf03498_000N020_b1158_m_ecf90_prep3.fits,0.00E+00,7.96E-19,5.29E-17,8.91E-20,1.31E-16,1.0004
08595_000,1111,ens0047600_001,acisf08595_000N020_b0445_m_ecf90_prep3.fits,3.88E-17,4.15E-17,5.28E-17,7.58E-18,1.13E-16,1.0029
03744_000,3256,ens0042100_001,acisf03744_000N020_b1239_m_ecf90_prep3.fits,0.00E+00,1.17E-18,5.28E-17,1.18E-19,6.50E-16,1.0091
16181_000,1111,ens0047600_001,acisf16181_000N020_b0445_m_ecf90_prep3.fits,0.00E+00,1.50E-19,5.27E-17,1.70E-19,1.28E-16,1.0057
03498_000,2402,ens0042100_001,acisf03498_000N020_b0952_m_ecf90_prep3.fits,0.00E+00,7.35E-19,5.27E-17,3.24E-19,1.24E-16,0.9998
03498_000,3261,ens0042100_001,acisf03498_000N020_b1241_m_ecf90_prep3.fits,0.00E+00,3.02E-18,5.25E-17,2.55E-19,1.21E-16,1.0001
12053_000,80,ens0047600_001,acisf12053_000N020_b0056_m_ecf90_prep3.fits,0.00E+00,7.43E-19,5.24E-17,7.94E-20,1.29E-16,0.9999
16182_000,116,ens0047600_001,acisf16182_000N020_b0078_m_ecf90_prep3.fits,0.00E+00,3.31E-19,5.24E-17,2.81E-19,1.29E-16,1.0014
04396_000,3152,ens0042100_001,acisf04396_000N020_b1201_m_ecf90_prep3.fits,2.71E-17,5.90E-17,5.24E-17,7.89E-19,1.12E-16,1.0002
03744_000,3148,ens0042100_001,acisf03744_000N020_b1213_m_ecf90_prep3.fits,3.61E-17,4.53E-17,5.20E-17,1.15E-17,1.08E-16,1.003
03498_000,1382,ens0042100_001,acisf03498_000N020_b0673_m_ecf90_prep3.fits,0.00E+00,2.89E-18,5.20E-17,4.35E-20,1.24E-16,1.0002
03498_000,1405,ens0042100_001,acisf03498_000N020_b0681_m_ecf90_prep3.fits,0.00E+00,2.33E-18,5.20E-17,1.03E-19,1.26E-16,1.0002
04395_000,2353,ens0042100_001,acisf04395_000N020_b0940_m_ecf90_prep3.fits,3.42E-17,4.71E-17,5.19E-17,1.86E-18,1.10E-16,0.9991
03498_000,1439,ens0042100_001,acisf03498_000N020_b0693_m_ecf90_prep3.fits,0.00E+00,1.51E-18,5.18E-17,2.35E-19,1.20E-16,1.001
02736_000,439,ens0008400_001,acisf02736_000N020_b0343_m_ecf90_prep3.fits,0.00E+00,4.04E-19,5.16E-17,2.17E-20,1.15E-16,0.9991
11016_000,125,ens0083100_001,acisf11016_000N020_b0070_m_ecf90_prep3.fits,0.00E+00,5.68E-18,5.16E-17,8.74E-20,1.20E-16,1.0007
12213_000,1111,ens0047600_001,acisf12213_000N020_b0445_m_ecf90_prep3.fits,0.00E+00,1.82E-19,5.12E-17,1.68E-19,1.28E-16,1.0002
04396_000,1996,ens0042100_001,acisf04396_000N020_b0859_m_ecf90_prep3.fits,3.85E-17,4.58E-17,5.12E-17,7.63E-18,1.08E-16,0.9991
03498_000,2965,ens0042100_001,acisf03498_000N020_b1153_m_ecf90_prep3.fits,0.00E+00,7.96E-19,5.12E-17,6.06E-19,1.22E-16,0.9997
03498_000,3259,ens0042100_001,acisf03498_000N020_b1240_m_ecf90_prep3.fits,0.00E+00,2.31E-18,5.12E-17,3.15E-20,1.24E-16,1.0019
04373_000,2397,ens0042100_001,acisf04373_000N020_b0950_m_ecf90_prep3.fits,3.46E-17,4.51E-17,5.11E-17,9.24E-18,1.06E-16,1.0026
03498_000,3116,ens0042100_001,acisf03498_000N020_b1195_m_ecf90_prep3.fits,0.00E+00,1.82E-18,5.10E-17,2.86E-19,1.13E-16,0.9997
03498_000,1478,ens0042100_001,acisf03498_000N020_b0717_m_ecf90_prep3.fits,0.00E+00,2.72E-18,5.08E-17,2.76E-20,1.20E-16,1.0022
03498_000,2459,ens0042100_001,acisf03498_000N020_b0479_m_ecf90_prep3.fits,0.00E+00,3.38E-18,5.08E-17,5.22E-20,1.22E-16,0.999
03498_000,2665,ens0042100_001,acisf03498_000N020_b1081_m_ecf90_prep3.fits,0.00E+00,1.32E-18,5.07E-17,7.48E-19,1.29E-16,0.9993
03662_000,359,ens0387500_001,acisf03662_000N021_b0059_m_ecf90_prep3.fits,0.00E+00,1.97E-18,5.06E-17,6.78E-20,1.20E-16,1.0004
01981_003,57,ens0016700_001,acisf01981_003N020_b0039_m_ecf90_prep3.fits,0.00E+00,4.97E-19,5.03E-17,9.77E-20,1.35E-16,0.9997
03498_000,2460,ens0042100_001,acisf03498_000N020_b0975_m_ecf90_prep3.fits,0.00E+00,1.72E-18,5.03E-17,8.73E-20,1.22E-16,1.0001
03498_000,3206,ens0042100_001,acisf03498_000N020_b1227_m_ecf90_prep3.fits,0.00E+00,1.55E-18,5.02E-17,9.31E-20,1.19E-16,1.0007
03498_000,3256,ens0042100_001,acisf03498_000N020_b1239_m_ecf90_prep3.fits,0.00E+00,1.84E-18,5.00E-17,2.44E-19,1.21E-16,1.0009
03498_000,1345,ens0042100_001,acisf03498_000N020_b0669_m_ecf90_prep3.fits,0.00E+00,6.20E-19,4.98E-17,7.11E-21,1.15E-16,1.0019
03498_000,2376,ens0042100_001,acisf03498_000N020_b0946_m_ecf90_prep3.fits,0.00E+00,2.26E-18,4.98E-17,1.76E-19,1.18E-16,1.0033
04396_000,3190,ens0042100_001,acisf04396_000N020_b1225_m_ecf90_prep3.fits,3.81E-17,4.67E-17,4.97E-17,1.19E-17,1.08E-16,1.0014
03498_000,582,ens0042100_001,acisf03498_000N020_b0334_m_ecf90_prep3.fits,0.00E+00,1.65E-18,4.96E-17,5.72E-20,1.15E-16,0.9991
03498_000,721,ens0042100_001,acisf03498_000N020_b0405_m_ecf90_prep3.fits,0.00E+00,1.28E-18,4.96E-17,3.81E-20,1.18E-16,0.9996
03498_000,3345,ens0042100_001,acisf03498_000N020_b1265_m_ecf90_prep3.fits,0.00E+00,1.51E-18,4.95E-17,4.79E-19,1.24E-16,1.0005
03498_000,1464,ens0042100_001,acisf03498_000N020_b0707_m_ecf90_prep3.fits,0.00E+00,2.37E-18,4.94E-17,2.18E-19,1.23E-16,1.0052
03498_000,1387,ens0042100_001,acisf03498_000N020_b0675_m_ecf90_prep3.fits,0.00E+00,1.19E-18,4.93E-17,2.94E-19,1.23E-16,0.9996
03498_000,2733,ens0042100_001,acisf03498_000N020_b1102_m_ecf90_prep3.fits,0.00E+00,2.59E-18,4.93E-17,1.58E-19,1.24E-16,1.0022
03498_000,3258,ens0042100_001,acisf03498_000N020_b1240_m_ecf90_prep3.fits,0.00E+00,2.39E-18,4.92E-17,1.27E-19,1.20E-16,1.0001
03498_000,413,ens0042100_001,acisf03498_000N020_b0282_m_ecf90_prep3.fits,0.00E+00,1.04E-18,4.91E-17,6.06E-20,1.22E-16,0.9997
04396_000,1457,ens0042100_001,acisf04396_000N020_b0703_m_ecf90_prep3.fits,3.28E-17,5.10E-17,4.91E-17,8.36E-18,1.02E-16,1.0032
03498_000,3253,ens0042100_001,acisf03498_000N020_b1238_m_ecf90_prep3.fits,0.00E+00,2.27E-18,4.91E-17,5.38E-20,1.20E-16,0.9997
