Name,RAdeg,DEdeg,PosErr,Coord_Ref,ID_Flag,GLON,GLAT,Xray_Type,Porb,Ppulse,CRSF,Alt_Name,SpType,Gaia_DR3_ID,Gmag,e_Gmag,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,W1mag,e_W1mag,W2mag,e_W2mag,N_H,Min_Soft_Flux,Max_Soft_Flux,Soft_Xray_Var,Min_Hard_Flux,Max_Hard_Flux,Hard_Xray_Var,Mean_Mass,Low_Mass,High_Mass,Mean_Dist,Low_Dist,High_Dist,Teff,Lopt,IDS,CRSF_Ref,Spin_Ref,Orb_Ref,Spectral_Ref,Dist_Ref,Mass_Ref,Misc_Ref,Comments,_2MASS_ID,CatWISE_ID,ROSAT_ID,XMM_ID,Chandra_ID,XRT_ID,BAT_ID,INTEGRAL_ID
MXB 0656-072,104.57202970668,-7.2097733854,1.5983116091676243E-5,2022arXiv220800211G,0.0,220.12854569197904,-1.7672765353371636,"BE,CL,QPO,XP,XT",101.0,160.7,33,XTE J0658-073,O9.7Ve,3052677318793446016,11.9852,0.005,10.9,,9.664,0.026,9.332,0.025,9.013,0.024,9.116999626159668,0.017000000923871994,8.85099983215332,0.010999999940395355,8.458,1.6626,1812.0,1089.8904382807232,,,,,,,5722.0,5232.0,6211.0,,,"2E  1752,3A 0656-072,ATO J104.5720-07.2097,2E 0655.8-0708,GSC2 S100221212,INTREF   317,1M 0656-072,2MASS J06581729-0712351,MXB 0656-07,MXB 0656-072,PBC J0658.3-0712,RX J065817.7-071228,1RXS J065817.0-071221,SWIFT J0658.3-0712,TIC 124648230,1XRS 06560-071,XTE J0658-073,[M81] I-33,Gaia DR2 3052677318793446016,Gaia DR3 3052677318793446016",2019A&A...622A..61S,"2003ATel..199....1M,2006A&A...451..267M",2012ApJ...753...73Y,2003ATel..202....1P,,,,,06581729-0712351,J065817.29-071235.2,,,J065817.2-071235,2SXPS J065816.9-071235,,
MAXI J0709-159,107.40407113202,-16.09632779315,2.2418073066166952E-5,2022ATel15193....1N,1.0,229.30860980375036,-3.363432659358365,,,,,None,,2935943990338336000,9.1928,0.0031,,,9.0,0.021,9.051,0.051,9.028,0.027,8.473999977111816,0.01600000075995922,8.194000244140625,0.012000000104308128,,,,,,,,,,,2646.0,1750.0,3337.0,23312.7,,MAXI J0709-159,,,,,,,,,07093697-1605467,J070936.97-160546.7,,,,,,
4U 0728-25,112.22324075355,-26.10801904281,1.5976232346833218E-5,2022arXiv220800211G,0.0,240.28158625480347,-4.05042889679311,"BE,XP,XT",34.5,103.14,,3A 0726-260,O5Ve,5613494119551805184,11.6022,0.0033,11.83,0.03999999910593033,10.366,0.029,10.093,0.024,9.832,0.023,9.66100025177002,0.013000000268220901,9.479999542236328,0.008999999612569809,8.213,17.78,21.9095,1.2322538800539709,21.78,21.78,,,,,6694.0,4450.0,9069.0,39496.0,,"4U 0728-25,3A 0726-260,ALS   437,ATO J112.2232-26.1080,CSI-26-07268,GSC 06542-02168,1H 0726-259,INTREF   328,LS  437,2MASS J07285357-2606289,PBC J0728.9-2605,1RXS J072852.8-260626,SWIFT J0728.8-2606,SWIFT J0728.8-2605,TIC 108465493,TYC 6542-2168-1,UCAC4 320-025594,V* V441 Pup,AAVSO 0724-25,Gaia DR3 5613494119551805184,Gaia DR1 5613494115249878400,Gaia DR2 5613494119544761088",,"1997ApJ...489L..83C,2020RAA....20..155R",1997ApJ...489L..83C,2016ApJS..224....4M,,,,,07285357-2606289,J072853.58-260628.8,2RXS J072853.0-260619,,J072853.5-260629,2SXPS J072853.5-260629,SWIFT J0728.8-2605,
CCDM J07474-5320A,116.84823636345,-53.33241280862,2.7793704323101662E-5,2022arXiv220800211G,0.0,266.31258052634934,-13.72584926279019,BE,,,,CD-53 2004,B7 IV-Ve,5489434710755238400,7.538,0.0028,7.6,,7.403,0.024,7.406,0.042,7.363,0.021,7.303999900817871,0.012000000104308128,7.257999897003174,0.00800000037997961,,,,,,,,,,,650.0,622.0,659.0,9995.14,,"HD  63666,CCDM J07474-5320A,CD-53  2004,CEL   2041,CPC 19  2722,CPD-53  1432,CSI-53  1432 41,GC 10538,GEN# +1.00063666,GSC 08553-02030,1H 0739-529,HIC  38007,HIP  38007,IDS 07449-5305 A,INTREF   334,2MASS J07472358-5319568,PPM 336392,SAO 235515,SKY# 14452,TD1 11127,TIC 268432552,TYC 8553-2030-1,UBV M  13682,uvby98 100063666,WDS J07474-5320A,Gaia DR2 5489434710755238400,Gaia DR3 5489434710755238400,Gaia DR1 5489434706458003712",,,,1975mcts.book.....H,,,,,07472358-5319568,J074723.58-531956.6,,,,,,
1H 0749-600,117.56570833333332,-61.0995,,2006A&A...455.1165L,2.0,273.69328150805,-16.85816709305858,BE,,,,INTREF 339,B8IIIe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1H 0749-600,INTREF   339",,,,2009ApJ...707..870B,,,,likely not an X-ray binary (2001A&A...377..148T),,,,,,,,
SGR 0755-2933,118.92702181368,-29.56485835566,1.4499999999999998E-5,2022arXiv220800211G,0.0,246.2255767929778,-0.61512151767891,,59.52,308.0,,2SXPS J075542.5-293353,B0Ve,5597252305589385984,9.9386,0.0028,10.25,0.029999999329447746,9.694,0.022,9.516,0.024,9.309,0.021,8.12600040435791,0.014000000432133675,7.833000183105469,0.008999999612569809,8.15,5.135,5.135,,,,,,,,3264.0,3044.0,3516.0,37141.4,,"CD-29  5159,ALS   867,CPD-29  2176,EM* AS  186,GSC 06565-01179,Hen 3-97,LS  867,2MASS J07554248-2933535,NSV 17662,RF E2-7,TIC 129274511,TYC 6565-1179-1,UCAC4 303-034887,uvby98 -002905159,WISEA J075542.48-293353.5,WISE J075542.49-293353.4,WRAY 15-109,[N75] 106,[O92] 190,Gaia DR3 5597252305589385984,Gaia DR1 5597252301284347136,Gaia DR2 5597252305589385984,NAME SGR 0755-2933,2SXPS J075542.5-293353",,2021A&A...647A.165D,2023Natur.614...45R,2023Natur.614...45R,,,,Possible Superorbital period: 260 d (2021A&A...647A.165D),07554248-2933535,J075542.49-293353.5,,,,2SXPS J075542.5-293353,,
LS 992,123.11814876923,-31.24780669997,1.25E-5,2022arXiv220800211G,0.0,249.5782062247268,1.542815438003905,"BE,XP,XT",81.3,31.91,,RX J0812.4-3114,B0.2IVe,5548261400354128768,12.4213,0.0064,12.74,0.029999999329447746,11.335,0.022,11.126,0.022,10.909,0.023,11.29699993133545,0.014000000432133675,11.175999641418457,0.009999999776482582,12.5,0.0242,0.1503,6.211065326256969,,,,,,,6632.0,6132.0,7207.0,31924.5,,"RX J0812.4-3114,ALS   992,CSI-31-08105,GSC 07121-02679,INTREF   347,LS  992,2MASS J08122835-3114521,1RXS J081228.8-311452,TIC 145754849,UCAC4 294-038126,V* V572 Pup,AAVSO 0808-30,Gaia DR3 5548261400354128768,Gaia DR2 5548261400354128768",,"1999MNRAS.306...95R,2000ApJ...530L..33C,2019MNRAS.488.4427Z",2000ApJ...530L..33C,2009ApJ...707..870B,,,,,08122835-3114521,J081228.35-311452.1,2RXS J081228.9-311455,4XMM J081228.3-311452,J081228.3-311452,,,
IGR J08262-3736,126.5568795087,-37.61995049188,1.1020889256316842E-5,2022arXiv220800211G,0.0,256.4382124667537,0.2851837991725902,BE,,,,TYC 7661-626-1,OBV,5541793213959987968,12.1631,0.0028,12.33,0.20000000298023224,10.699,0.027,10.349,0.023,9.999,0.022,9.625,0.013000000268220901,9.258000373840332,0.008999999612569809,8.585,6.2877,10.31,1.6397067055206833,,,,,,,5831.0,4890.0,7217.0,35001.9,,"TYC 7661-626-1,IGR J08262-3736,2MASS J08261365-3737118,NAME OKM2018 SWIFT J0826.3-3761,PHA 85,SS 188,TIC 184077447,Gaia DR2 5541793213959987968,Gaia DR3 5541793213959987968",,,,"2010A&A...519A..96M,2012A&A...544A.118B",,,2010ApJS..186....1B,,08261365-3737118,J082613.65-373711.8,,4XMM J082613.6-373711,,2SXPS J082613.6-373712,,
Ginga 0834-430,128.97912882722,-43.18817694764,2.694082775268793E-4,2022arXiv220800211G,0.0,262.0214547840877,-1.5126602213877989,"BE,XP,XT",105.8,12.3,,Ginga 0834-43,B0-2III-Ve,5523448274762133632,19.1511,0.0038,20.4,,16.142,0.113,15.218,0.107,14.709,0.128,,,,,,726.2,726.2,,32.04,32.04,,,,,1015.0,785.0,1707.0,,,"Ginga 0834-430,Ginga 0834-43,Granat 0834-429,Granat 0834-43,Granat 0834-430,INTREF   359,NAME OKM2018 SWIFT J0835.9-4319,1WGA J0835.9-4311,Gaia DR3 5523448274762133632",,"1991IAUC.5294....2G,1997ApJ...479..388W",,2009ApJ...707..870B,,,,,08355497-4311176,,,,,2SXPS J083555.3-431109,SWIFT J0835.9-4319,
IGR J08408-4503,130.19908438922,-45.05837165994,2.0081832585697952E-5,2022arXiv220800211G,0.0,264.0405184848584,-1.9501452692626349,"SG,XT",9.54,,,HD 74194,O8.5Ib-II(f)p,5522306019626566528,7.4522,0.0029,7.55,,6.935,0.023,6.887,0.031,6.808,0.023,6.757999897003174,0.014999999664723873,6.761000156402588,0.00800000037997961,,0.2304,19.94,86.5278603425395,,,,,,,2281.0,2114.0,2461.0,8883.73,,"HD  74194,ALS  1116,CD-44  4683,CEL   2771,CGO 187,CPC  0  6318,CPD-44  2911,GC 11955,GCRV 60035,GEN# +1.00074194,GOS G264.04-01.95 01,GSC 08151-01027,Hbg  203,HIC  42587,HIP  42587,IGR J08408-4503,LS 1116,2MASS J08404780-4503302,PPM 313399,SAO 220270,SKY# 16636,SWIFT J0841.0-4507,TD1 12931,TIC 141856104,TYC 8151-1027-1,UBV    8404,UBV M  14613,UCAC4 225-029620,uvby98 100074194,V* LM Vel,WEB  8220,2XMM J084047.8-450329,2XMMi J084047.8-450329,[KRL2007b] 70,Gaia DR2 5522306019626566528,Gaia DR3 5522306019626566528,Gaia DR1 5522306015318056960",,,"2019A&A...631A.135D,2020A&A...634A..49H","2019A&A...631A.135D,2020A&A...634A..49H",,,"2006ATel..813....1G,2007ApJ...655L.101G",,08404780-4503302,J084047.78-450330.1,,4XMM J084047.8-450329,,2SXPS J084047.8-450330,,
HD 77581,135.52855879751,-40.55465296118,1.673618833546038E-5,2022arXiv220800211G,0.0,263.0582530348318,3.92986376597923,"CL,EB,RS,SG,XP",8.96,283.0,24 (2),Vel X-1,B0.5 Ib,5620657678322625920,6.7351,0.003,6.87,,5.833,0.02,5.705,0.034,5.596,0.024,7.177999973297119,0.04500000178813934,5.614999771118164,0.013000000268220901,200.0,485.759,1758.9999,3.6211371188185257,4018.59,4018.59,,,1.7,2.1,1869.0,1618.0,2030.0,13595.0,,"HD  77581,3A 0900-403,ALS  1227,CD-40  4838,CPC  0  6891,CPD-40  3072,EXMS B0900-403,GC 12502,GCRV 25807,GEN# +1.00077581,GSC 07681-02303,GX 263+03,1H 0859-403,Hbg  267,H 0900-403,HIC  44368,HIP  44368,INTEGRAL1   7,INTREF   374,JP11  1751,LS 1227,1M 0900-403,2MASS J09020686-4033168,MCW 1168,PBC J0902.1-4033,PPM 313886,1RXS J090207.0-403311,SAO 220767,SBC7   366,SBC9 552,SKY# 17441,SWIFT J0902.1-4034,SWIFT J0902.1-4033,TD1 13466,TIC 191450569,TYC 7681-2303-1,2U 0900-40,3U 0900-40,4U 0900-40,UBV M  15041,UBV    8734,UCAC4 248-031728,uvby98 100077581,V* GP Vel,WEB  8506,1XRS 09002-403,X Vel X-1,X Vel XR-1,[BM83] X0900-403,[FS2003] 0495,[KCS2016] J090206.86-403316.9,[KRL2007b] 72,Gaia DR3 5620657678322625920,Gaia DR1 5620657674020935808,Gaia DR2 5620657678322625920",2003A&A...400..993L,"1984A&A...135..155V,1989ApJ...336..376D,1989PASJ...41....1N","1984A&A...135..155V,1989PASJ...41....1N","1972ApJ...175L..19H,1984A&A...135..155V,1989PASJ...41....1N",,2021A&A...652A..95K,,,09020686-4033168,J090206.80-403316.5,2RXS J090207.1-403308,4XMM J090206.8-403316,,2SXPS J090206.6-403315,SWIFT J0902.1-4034,
MAXI J0903-531,136.27840443491,-53.50541308375,1.4591093173576818E-5,2022arXiv220800211G,0.0,273.0761294424536,-4.303879393645694,,57.0,14.05,,Gaia EDR3 5311384333263075840,B1.5-2 III-Ve,5311384333263075840,13.1453,0.0028,,,12.447,0.023,12.339,0.022,12.272,0.023,12.28499984741211,0.012000000104308128,12.336999893188477,0.00800000037997961,,,,,,,,,,,9229.0,5391.0,12577.0,19805.34,,"MAXI J0903-531,Gaia DR3 5311384333263075840",,2021ATel14559....1R,2021ATel14730....1C,2021ATel14564....1M,,,,,09050682-5330195,J090506.82-533019.5,,,,,,
GRO J1008-57,152.44564453704,-58.29320747534,1.619660458244258E-5,2022arXiv220800211G,0.0,283.000030941163,-1.821674441896448,"BE,CL,HT,XP,XT",249.5,93.5,78,GRO J1008-571,B0 IIIVe,5258414192353423360,13.8772,0.0029,,,10.943,0.024,10.272,0.023,9.718,0.021,8.901000022888184,0.014000000432133675,8.541000366210938,0.008999999612569809,13.6,10.414,116.0,11.138798920539772,49.335,266.51,5.402047153470509,,,,3213.0,2518.0,3685.0,17671.5,,"UCAC4 159-040207,GRO J1008-57,GRO J1008-571,INTREF   404,2MASS J10094697-5817355,PBC J1009.7-5816,SWIFT J1010.0-5819,SWIFT J1009.8-5817,TIC 462886452,WISEA J100946.96-581735.5,WISE J100946.97-581735.5,[KRL2007b] 84,Gaia DR3 5258414192353423360,Gaia DR2 5258414192353423360",2014ApJ...792..108B,"1993IAUC.5836....1S,1999ApJ...512..920S,2007MNRAS.378.1427C,2014PASJ...66...59Y","2007MNRAS.378.1427C,2014PASJ...66...59Y",2019A&A...622A..61S,,,,,10094697-5817355,J100946.96-581735.5,,,J100946.9-581736,2SXPS J100946.9-581735,SWIFT J1010.0-5819,GRO J1008-57
IGR J10101-5654,152.5494159915,-56.92554247032,9.381876144993601E-5,2022arXiv220800211G,0.0,282.2567832539151,-0.672126923148273,BE,,,,2MASS J10101186-5655320,B0.5Ve or B0Ivpe,5259009543533179648,17.1936,0.0031,,,12.617,0.044,11.48,0.041,10.669,0.029,9.805000305175781,0.010999999940395355,9.47700023651123,0.008999999612569809,73.28,1.008,14.1,13.988702024806427,,,,,,,3164.0,1269.0,5569.0,6005.7,41.93000030517578,"2MASS J10101186-5655320,CXOU J101011.8-565532,DENIS J101011.8-565532,IGR J10100-5655,IGR J10101-5654,TIC 462946113,[KRL2007b] 85,Gaia DR2 5259009543533179648,Gaia DR3 5259009543533179648",,,,2013A&A...560A.108C,,,2006ATel..684....1K,,10101186-5655320,J101011.86-565532.0,,,J101011.8-565532,2SXPS J101012.0-565534,,
1FGL J1018.6-5856,154.73155926817,-58.94609420856,1.3223085872821063E-5,2022A&A...665A..31F,0.0,284.35178284549113,-1.6900819581470385,GP,16.55,,,2AGL J1020-5906,O6V((f)),5255509901121774976,12.2692,0.0028,,,10.436,0.022,10.144,0.022,10.016,0.019,9.800999641418457,0.009999999776482582,9.87600040435791,0.00800000037997961,9.732,0.8351,1.6827,2.014871847066642,,,,,,,4802.0,3785.0,6477.0,8938.3,,"2AGL J1020-5906,0FGL J1018.2-5858,1FGL J1018.6-5856,2FGL J1019.0-5856,3FGL J1018.9-5856,4FGL J1018.9-5856,1FHL J1018.9-5855,3FHL J1018.8-5857,HESS J1018-589A",,,"2015ApJ...806..166A,2022MNRAS.515.1078V",2012Sci...335..189F,,,,,10185560-5856459,J101855.58-585646.0,,4XMM J101855.5-585646,J101855.6-585645,2SXPS J101855.6-585646,,
LS 1698,159.3970926344,-56.79883928572,2.029704411977271E-5,2022arXiv220800211G,0.0,285.3526891883707,1.4334803625138068,"BE,XP,XT",60.9,862.0,,4U 1036-56,B0V-IIIe,5352018121173519488,11.2432,0.0032,11.48,0.029999999329447746,10.122,0.024,9.954,0.022,9.891,0.023,,,,,49.81,4.3632,83.44,19.123622387877038,28.24,28.24,,,,,4519.0,3431.0,5553.0,19939.8,,"4U 1036-56,1A 1034-56,3A 1036-565,ALS  1698,CSI-56-10356,GSC 08609-01385,LS 1698,1M 1022-554,2MASS J10373532-5647558,PBC J1037.7-5649,RX J1037.5-5647,1RXS J103733.8-564757,SWIFT J1037.6-5648,TIC 458199429,TYC 8609-1385-1,2U 1022-55,3U 1022-55,UCAC4 167-046455,[KRL2007b] 90,AAVSO 1033-56,Gaia DR3 5352018121173519488,Gaia DR1 5352018121173519488,Gaia DR2 5352018121173519488",,1999MNRAS.306..100R,2013MNRAS.436L..74C,1997A&A...323..853M,,,,,10373532-5647558,,2RXS J103733.9-564755,4XMM J103735.2-564756,,2SXPS J103735.5-564754,SWIFT J1037.6-5648,
HD 96670,166.80799982117,-59.87309817392,3.2246860312284664E-5,2022arXiv220800211G,0.0,290.1972591893303,0.39692616090822136,"BE,BH",5.28,,,ALS 2167,O8.5f(n)p,5337747731560719616,7.3491,0.0028,7.43,,7.056,0.024,7.069,0.049,7.004,0.024,7.0879998207092285,0.014000000432133675,7.000999927520752,0.00800000037997961,,0.5187,0.5187,,,,,6.2,5.5,7.1,3207.0,2878.0,3593.0,,,"HD  96670,ALS  2167,CD-59  3554,CEL   3816,CGO 287,CPC 20  3313,CPD-59  3057,GC 15308,GCRV 26003,GEN# +1.00096670,GOS G290.20+00.40 01,GSC 08628-00003,Hbg  518,HIC  54358,HIP  54358,LLNS  4061,LS 2167,2MASS J11071394-5952231,MCW 1200,PPM 339783,SAO 238793,SBC9 1949,SKY# 21228,TIC 306492084,TYC 8628-3-1,UBV   10168,UBV M  16808,UCAC4 151-068513,uvby98 100096670,[G93c] 193,[GCL88] 193,[L69] 22 20,Gaia DR2 5337747731560719616,Gaia DR3 5337747731560719616,Gaia DR1 5337747731560719616",,,2021ApJ...913...48G,2014ApJS..211...10S,,2021ApJ...913...48G,,,11071394-5952231,J110713.92-595223.1,,,,2SXPS J110713.8-595222,,
